timing_plan_name,node_id,QEM_reference_node_id,CycleLength,Offset,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,protected_flag,permitted_flag,sim_turn_volume,sim_turn_hourly_volume,sim_turn_percentage,sim_turn_delay_in_second,obs_turn_volume,obs_turn_hourly_volume,obs_turn_percentage,obs_turn_delay_in_second,QEM_TurnVolume,LinkVolume,Lanes,Shared,Width,Storage,StLanes,Grade,Speed,IdealFlow,LostTime,Phase1,PermPhase1,DetectPhase1,EffectiveGreen,Capacity,VOC,Delay,LOS,SatFlowRatePerLaneGroup,GreenStartTime,GreenEndTime,geometry,
ALLDAY,5114, ,0,0,11173,5592, ,Right,NBR,0,0,0,85,14.1667,3.70048,1.11497,0,0,0,0,14,0,0,0,12,0,0,0,29.3232,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5114, ,0,0,11173,11161, ,Through,NBT,0,0,0,1394,232.333,60.6879,0.514163,0,0,0,0,232,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5117, ,0,0,5106,11255, ,Left,SBL,0,0,0,5,0.833333,100,0.0513875,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5117, ,0,0,11255,5106, ,Right,WBR,0,0,0,67,11.1667,100,0.00534085,0,0,0,0,11,0,0,0,12,0,0,0,32.757,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,5727,10854, ,Left,WBL,0,0,0,2175,362.5,61.9305,3.9714,0,0,0,0,362,0,2,0,12,0,0,0,32.757,1900,4,6,0,0,25,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,5727,11255, ,Through,WBT,0,0,0,26,4.33333,0.740319,0.917212,0,0,0,0,4,0,2,0,12,0,0,0,32.757,1900,4,6,0,0,25,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,5727,11910, ,Right,WBR,0,0,0,1311,218.5,37.3292,4.39981,0,0,0,0,218,0,0,0,12,0,0,0,32.757,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,10854,5727, ,Right,NBR,0,0,0,2157,359.5,82.8023,4.6905,0,0,0,0,359,0,0,0,12,0,0,0,24.6781,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,10854,11255, ,Left,NBL,0,0,0,43,7.16667,1.65067,5.05981,0,0,0,0,7,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,38,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,10854,11910, ,Through,NBT,0,0,0,405,67.5,15.547,10.0475,0,0,0,0,67,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,38,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11255,5727, ,Through,EBT,0,0,0,7,1.16667,100,0.00830582,0,0,0,0,1,0,2,0,12,0,0,0,32.757,1900,4,4,0,0,25,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11255,10854, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32.757,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11255,11910, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,32.757,1900,4,4,0,0,25,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11910,5727, ,Left,SBL,0,0,0,2442,407,86.5037,0.0201087,0,0,0,0,407,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,38,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11910,10854, ,Through,SBT,0,0,0,381,63.5,13.4963,0.0225134,0,0,0,0,63,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,38,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5118, ,0,0,11910,11255, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,1357,5587, ,Right,SBR,0,0,0,47,7.83333,2.89231,136.739,0,0,0,0,7,0,0,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,1357,5868, ,Left,SBL,0,0,0,1578,263,97.1077,14.9607,0,0,0,0,263,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,5587,1357, ,Left,EBL,0,0,0,46,7.66667,1.38721,30.8925,0,0,0,0,7,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,5587,5868, ,Through,EBT,0,0,0,3270,545,98.6128,21.3928,0,0,0,0,545,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,5868,1357, ,Right,WBR,0,0,0,1158,193,38.8982,8.07154,0,0,0,0,193,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5174, ,0,0,5868,5587, ,Through,WBT,0,0,0,1819,303.167,61.1018,8.9544,0,0,0,0,303,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5175, ,0,0,5729,11257, ,Through,WBT,0,0,0,3289,548.167,100,5.2811,0,0,0,0,548,0,1,0,12,0,0,0,24.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5175, ,0,0,11257,5729, ,Through,EBT,0,0,0,3347,557.833,100,0.120673,0,0,0,0,557,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5209,5238, ,Through,SBT,0,0,0,1534,255.667,30.1909,6.77375,0,0,0,0,255,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5209,11261, ,Left,SBL,0,0,0,2251,375.167,44.3023,4.97488,0,0,0,0,375,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5209,11282, ,Right,SBR,0,0,0,1296,216,25.5068,7.09692,0,0,0,0,216,0,0,0,12,0,0,0,39.5604,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5238,5209, ,Through,NBT,0,0,0,561,93.5,35.8696,84.0136,0,0,0,0,93,0,1,0,12,0,0,0,38.5604,1900,4,2,0,0,56,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5238,11261, ,Right,NBR,0,0,0,644,107.333,41.1765,222.616,0,0,0,0,107,0,0,0,12,0,0,0,38.5604,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,5238,11282, ,Left,NBL,0,0,0,359,59.8333,22.954,270.538,0,0,0,0,59,0,1,0,12,0,0,0,38.5604,1900,4,2,0,0,56,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11261,5209, ,Right,WBR,0,0,0,730,121.667,49.0591,3.84061,0,0,0,0,121,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11261,5238, ,Left,WBL,0,0,0,264,44,17.7419,45.2098,0,0,0,0,44,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11261,11282, ,Through,WBT,0,0,0,494,82.3333,33.1989,36.3484,0,0,0,0,82,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11282,5209, ,Left,EBL,0,0,0,422,70.3333,29.8444,101.143,0,0,0,0,70,0,1,0,12,0,0,0,35.3636,1900,4,4,0,0,52,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11282,5238, ,Right,EBR,0,0,0,285,47.5,20.1556,258.448,0,0,0,0,47,0,0,0,12,0,0,0,35.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5208, ,0,0,11282,11261, ,Through,EBT,0,0,0,707,117.833,50,200.512,0,0,0,0,117,0,1,0,12,0,0,0,35.3636,1900,4,4,0,0,52,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1351,1352, ,Through,EBT,0,0,0,84,14,17.5365,94.9879,0,0,0,0,14,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1351,5208, ,Right,EBR,0,0,0,211,35.1667,44.0501,86.0329,0,0,0,0,35,0,0,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1351,5211, ,Left,EBL,0,0,0,184,30.6667,38.4134,81.5298,0,0,0,0,30,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1352,1351, ,Through,WBT,0,0,0,56,9.33333,6.596,92.3989,0,0,0,0,9,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1352,5208, ,Left,WBL,0,0,0,443,73.8333,52.179,75.8531,0,0,0,0,73,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,1352,5211, ,Right,WBR,0,0,0,350,58.3333,41.225,96.3225,0,0,0,0,58,0,0,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5208,1351, ,Left,NBL,0,0,0,48,8,2.8021,45.6603,0,0,0,0,8,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5208,1352, ,Right,NBR,0,0,0,131,21.8333,7.6474,59.787,0,0,0,0,21,0,0,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5208,5211, ,Through,NBT,0,0,0,1534,255.667,89.5505,23.8027,0,0,0,0,255,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5211,1351, ,Right,SBR,0,0,0,147,24.5,2.9655,7.94968,0,0,0,0,24,0,0,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5211,1352, ,Left,SBL,0,0,0,383,63.8333,7.72645,7.92652,0,0,0,0,63,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5209, ,0,0,5211,5208, ,Through,SBT,0,0,0,4427,737.833,89.3081,7.10693,0,0,0,0,737,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1348,1349, ,Through,EBT,0,0,0,67,11.1667,14.6608,81.828,0,0,0,0,11,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1348,5211, ,Right,EBR,0,0,0,146,24.3333,31.9475,88.3877,0,0,0,0,24,0,0,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1348,11172, ,Left,EBL,0,0,0,244,40.6667,53.3917,83.1054,0,0,0,0,40,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1349,1348, ,Through,WBT,0,0,0,36,6,5.17241,4.17826,0,0,0,0,6,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1349,5211, ,Left,WBL,0,0,0,160,26.6667,22.9885,78.6876,0,0,0,0,26,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,1349,11172, ,Right,WBR,0,0,0,500,83.3333,71.8391,90.6778,0,0,0,0,83,0,0,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,5211,1348, ,Left,NBL,0,0,0,60,10,2.37436,25.1479,0,0,0,0,10,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,5211,1349, ,Right,NBR,0,0,0,41,6.83333,1.62248,23.6982,0,0,0,0,6,0,0,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,5211,11172, ,Through,NBT,0,0,0,2426,404.333,96.0032,11.4645,0,0,0,0,404,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,11172,1348, ,Right,SBR,0,0,0,126,21,2.78576,13.1186,0,0,0,0,21,0,0,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,11172,1349, ,Left,SBL,0,0,0,322,53.6667,7.11917,15.7412,0,0,0,0,53,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5210, ,0,0,11172,5211, ,Through,SBT,0,0,0,4075,679.167,90.0951,16.8371,0,0,0,0,679,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5209,5210, ,Through,NBT,0,0,0,1772,295.333,85.6867,25.9545,0,0,0,0,295,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5209,11180, ,Left,NBL,0,0,0,21,3.5,1.01547,24.6255,0,0,0,0,3,0,2,0,12,0,0,0,39.5604,1900,4,2,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5209,11181, ,Right,NBR,0,0,0,275,45.8333,13.2979,39.4644,0,0,0,0,45,0,0,0,12,0,0,0,39.5604,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5210,5209, ,Through,SBT,0,0,0,4100,683.333,93.5859,8.68042,0,0,0,0,683,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5210,11180, ,Right,SBR,0,0,0,70,11.6667,1.59781,7.82977,0,0,0,0,11,0,0,0,12,0,0,0,39.5604,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,5210,11181, ,Left,SBL,0,0,0,211,35.1667,4.81625,19.4741,0,0,0,0,35,0,2,0,12,0,0,0,39.5604,1900,4,8,0,0,27,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11180,5209, ,Right,EBR,0,0,0,335,55.8333,22.054,161.051,0,0,0,0,55,0,0,0,12,0,0,0,29.3232,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11180,5210, ,Left,EBL,0,0,0,371,61.8333,24.424,21.3225,0,0,0,0,61,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11180,11181, ,Through,EBT,0,0,0,813,135.5,53.5221,199.02,0,0,0,0,135,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11181,5209, ,Left,WBL,0,0,0,522,87,36.3257,1.30376,0,0,0,0,87,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11181,5210, ,Right,WBR,0,0,0,384,64,26.7223,1.59218,0,0,0,0,64,0,0,0,12,0,0,0,29.3232,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5211, ,0,0,11181,11180, ,Through,WBT,0,0,0,531,88.5,36.952,1.47725,0,0,0,0,88,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,6256,11259, ,Left,SBL,0,0,0,696,116,40.3478,21.1452,0,0,0,0,116,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,6256,11261, ,Right,SBR,0,0,0,91,15.1667,5.27536,18.3898,0,0,0,0,15,0,0,0,12,0,0,0,29.3232,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,6256,11281, ,Through,SBT,0,0,0,938,156.333,54.3768,13.8354,0,0,0,0,156,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11259,6256, ,Right,WBR,0,0,0,449,74.8333,26.0743,14.8427,0,0,0,0,74,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11259,11261, ,Through,WBT,0,0,0,981,163.5,56.9686,9.97468,0,0,0,0,163,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11259,11281, ,Left,WBL,0,0,0,292,48.6667,16.957,19.1153,0,0,0,0,48,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11261,6256, ,Left,EBL,0,0,0,452,75.3333,11.1385,6.93361,0,0,0,0,75,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11261,11259, ,Through,EBT,0,0,0,2245,374.167,55.3228,5.75036,0,0,0,0,374,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11261,11281, ,Right,EBR,0,0,0,1361,226.833,33.5387,3.56688,0,0,0,0,226,0,0,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11281,6256, ,Through,NBT,0,0,0,695,115.833,49.3959,222.741,0,0,0,0,115,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11281,11259, ,Right,NBR,0,0,0,232,38.6667,16.489,204.637,0,0,0,0,38,0,0,0,12,0,0,0,29.3232,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5214, ,0,0,11281,11261, ,Left,NBL,0,0,0,480,80,34.1151,65.5849,0,0,0,0,80,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,5588,6255, ,Left,WBL,0,0,0,45,7.5,2.07469,11.7772,0,0,0,0,7,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,5588,11183, ,Through,WBT,0,0,0,2124,354,97.9253,2.79874,0,0,0,0,354,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,6255,5588, ,Right,NBR,0,0,0,29,4.83333,18.4713,28.6207,0,0,0,0,4,0,0,0,12,0,0,0,26.3232,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,6255,11183, ,Left,NBL,0,0,0,128,21.3333,81.5287,6.07987,0,0,0,0,21,0,1,0,12,0,0,0,26.3232,1900,4,2,0,0,31,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,11183,5588, ,Through,EBT,0,0,0,2237,372.833,93.1695,2.2718,0,0,0,0,372,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5215, ,0,0,11183,6255, ,Right,EBR,0,0,0,164,27.3333,6.83049,2.42454,0,0,0,0,27,0,0,0,12,0,0,0,29.3232,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5356,5868, ,Through,WBT,0,0,0,2350,391.667,96.7476,142.313,0,0,0,0,391,0,2,0,12,0,0,0,27.9405,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5356,10847, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,27.9405,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5356,11507, ,Right,WBR,0,0,0,79,13.1667,3.25237,259.707,0,0,0,0,13,0,0,0,12,0,0,0,27.9405,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5868,5356, ,Through,EBT,0,0,0,4450,741.667,95.8639,4.28474,0,0,0,0,741,0,2,0,12,0,0,0,27.9405,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5868,10847, ,Right,EBR,0,0,0,51,8.5,1.09866,3.88865,0,0,0,0,8,0,0,0,12,0,0,0,27.9405,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,5868,11507, ,Left,EBL,0,0,0,141,23.5,3.03748,3.96389,0,0,0,0,23,0,2,0,12,0,0,0,27.9405,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,10847,5356, ,Right,NBR,0,0,0,215,35.8333,66.358,142.227,0,0,0,0,35,0,0,0,12,0,0,0,30.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,10847,5868, ,Left,NBL,0,0,0,105,17.5,32.4074,125.589,0,0,0,0,17,0,2,0,12,0,0,0,30.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,10847,11507, ,Through,NBT,0,0,0,4,0.666667,1.23457,225.695,0,0,0,0,0,0,2,0,12,0,0,0,30.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,11507,5356, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,25.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,11507,5868, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,25.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5216, ,0,0,11507,10847, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,25.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,1349,1355, ,Through,EBT,0,0,0,92,15.3333,20.6278,13.8134,0,0,0,0,15,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,1349,5232, ,Right,EBR,0,0,0,79,13.1667,17.713,176.609,0,0,0,0,13,0,0,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
