from_node_id,to_node_id,type_code,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min),speed_limit,speed,percentage_of_speed_limit,level_of_service,sensor_data_flag,sensor_link_volume,simulated_link_volume,measurement_error,abs_measurement_error_percentage,simulated_AADT,TotalEnergy_(J/hr),CO2_(g/hr),NOX_(g/hr),CO_(g/hr),HC_(g/hr),sov_volume,hov_volume,truck_volume,intermodal_volume,geometry,from_node_id,to_node_id,vol_d1,vol_d2,spd_d1,spd_d2,
10852,5106,a,300,660,3525,633.1000,0.9280,0.0000,24.0000,1.2926,5,F,0,0.0000,3525,0.0000,0.0000,35250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3525,0,0,0,"<LineString><coordinates>-111.909244,40.598398,0.0 -111.910265,40.598572,0.0</coordinates></LineString>",10852,5106,
5109,11150,a,300,660,3812,666.4000,0.9534,0.0000,29.0000,0.8495,3,F,0,0.0000,3812,0.0000,0.0000,38120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3812,0,0,0,"<LineString><coordinates>-111.910299,40.605939,0.0 -111.910316,40.607208,0.0</coordinates></LineString>",5109,11150,
11150,5109,a,300,660,2865,666.4000,0.7165,0.0000,29.0000,25.1042,87,B,0,0.0000,2865,0.0000,0.0000,28650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2865,0,0,0,"<LineString><coordinates>-111.910348,40.607207,0.0 -111.910330,40.605939,0.0</coordinates></LineString>",11150,5109,
5109,11151,a,300,660,127,514.5000,0.0411,0.0000,26.0000,23.0286,89,B,0,0.0000,127,0.0000,0.0000,1270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127,0,0,0,"<LineString><coordinates>-111.910315,40.605923,0.0 -111.906610,40.605945,0.0</coordinates></LineString>",5109,11151,
11151,5109,a,300,660,755,514.5000,0.2446,278.3846,26.0000,0.0852,0,F,0,0.0000,755,0.0000,0.0000,7550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,755,0,0,0,"<LineString><coordinates>-111.906610,40.605976,0.0 -111.910315,40.605954,0.0</coordinates></LineString>",11151,5109,
5112,5589,a,300,660,1081,446.0000,0.2020,0.0000,39.0000,38.5893,99,A,0,0.0000,1081,0.0000,0.0000,10810.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1081,0,0,0,"<LineString><coordinates>-111.938730,40.587746,0.0 -111.934063,40.587766,0.0</coordinates></LineString>",5112,5589,
5589,5112,a,300,660,2250,446.0000,0.4204,0.0000,39.0000,0.7608,2,F,0,0.0000,2250,0.0000,0.0000,22500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2250,0,0,0,"<LineString><coordinates>-111.934063,40.587797,0.0 -111.938730,40.587777,0.0</coordinates></LineString>",5589,5112,
5112,11159,a,300,660,4860,446.0000,0.9081,0.0000,39.0000,23.3457,60,C,0,0.0000,4860,0.0000,0.0000,48600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4860,0,0,0,"<LineString><coordinates>-111.938730,40.587746,0.0 -111.943604,40.587747,0.0</coordinates></LineString>",5112,11159,
11159,5112,a,300,660,4445,446.0000,0.8305,429.0081,39.0000,0.0680,0,F,0,0.0000,4445,0.0000,0.0000,44450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4445,0,0,0,"<LineString><coordinates>-111.943604,40.587747,0.0 -111.938730,40.587746,0.0</coordinates></LineString>",11159,5112,
5112,11160,a,300,660,6283,284.8000,1.2256,0.0000,43.0000,0.6633,2,F,0,0.0000,6283,0.0000,0.0000,62830.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6283,0,0,0,"<LineString><coordinates>-111.938715,40.587762,0.0 -111.938863,40.590845,0.0</coordinates></LineString>",5112,11160,
11160,5112,a,300,660,6296,284.8000,1.2282,0.0000,43.0000,1.4643,3,F,0,0.0000,6296,0.0000,0.0000,62960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6296,0,0,0,"<LineString><coordinates>-111.938894,40.590844,0.0 -111.938746,40.587761,0.0</coordinates></LineString>",11160,5112,
5112,11172,a,300,660,5480,446.0000,1.0239,0.0000,39.0000,2.1288,5,F,0,0.0000,5480,0.0000,0.0000,54800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5480,0,0,0,"<LineString><coordinates>-111.938746,40.587762,0.0 -111.938834,40.584171,0.0</coordinates></LineString>",5112,11172,
11172,5112,a,300,660,5522,446.0000,1.0318,0.0000,39.0000,0.5779,1,F,0,0.0000,5522,0.0000,0.0000,55220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5522,0,0,0,"<LineString><coordinates>-111.938803,40.584171,0.0 -111.938715,40.587761,0.0</coordinates></LineString>",11172,5112,
5113,8002,a,300,660,278,514.5000,0.0901,0.0000,26.0000,23.5588,91,A,0,0.0000,278,0.0000,0.0000,2780.0000,0.0000,0.0000,0.0000,0.0000,0.0000,278,0,0,0,"<LineString><coordinates>-111.938771,40.594029,0.0 -111.943373,40.593992,0.0</coordinates></LineString>",5113,8002,
8002,5113,a,300,660,459,514.5000,0.1487,76.2342,26.0000,0.2697,1,F,0,0.0000,459,0.0000,0.0000,4590.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459,0,0,0,"<LineString><coordinates>-111.943373,40.593961,0.0 -111.938770,40.593998,0.0</coordinates></LineString>",8002,5113,
5113,11148,a,300,660,5951,284.8000,1.1609,0.0000,43.0000,0.5945,1,F,0,0.0000,5951,0.0000,0.0000,59510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5951,0,0,0,"<LineString><coordinates>-111.938755,40.594013,0.0 -111.938777,40.599039,0.0</coordinates></LineString>",5113,11148,
11148,5113,a,300,660,6447,284.8000,1.2576,0.0000,43.0000,1.2285,3,F,0,0.0000,6447,0.0000,0.0000,64470.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6447,0,0,0,"<LineString><coordinates>-111.938809,40.599039,0.0 -111.938786,40.594013,0.0</coordinates></LineString>",11148,5113,
5113,11160,a,300,660,6330,284.8000,1.2348,0.0000,43.0000,1.4155,3,F,0,0.0000,6330,0.0000,0.0000,63300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6330,0,0,0,"<LineString><coordinates>-111.938786,40.594014,0.0 -111.938894,40.590845,0.0</coordinates></LineString>",5113,11160,
11160,5113,a,300,660,5931,284.8000,1.1570,0.0000,43.0000,1.8631,4,F,0,0.0000,5931,0.0000,0.0000,59310.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5931,0,0,0,"<LineString><coordinates>-111.938863,40.590844,0.0 -111.938755,40.594013,0.0</coordinates></LineString>",11160,5113,
5114,5589,a,300,660,1772,446.0000,0.3311,0.0000,39.0000,5.6782,15,F,0,0.0000,1772,0.0000,0.0000,17720.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1772,0,0,0,"<LineString><coordinates>-111.929195,40.587809,0.0 -111.934063,40.587797,0.0</coordinates></LineString>",5114,5589,
5589,5114,a,300,660,1243,446.0000,0.2322,0.0000,39.0000,2.6734,7,F,0,0.0000,1243,0.0000,0.0000,12430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1243,0,0,0,"<LineString><coordinates>-111.934063,40.587766,0.0 -111.929194,40.587778,0.0</coordinates></LineString>",5589,5114,
5114,5592,a,300,660,383,423.7000,0.0753,0.0000,32.0000,31.9831,100,A,0,0.0000,383,0.0000,0.0000,3830.0000,0.0000,0.0000,0.0000,0.0000,0.0000,383,0,0,0,"<LineString><coordinates>-111.929195,40.587778,0.0 -111.922175,40.587726,0.0</coordinates></LineString>",5114,5592,
5592,5114,a,300,660,717,423.7000,0.1410,0.0000,32.0000,0.5285,2,F,0,0.0000,717,0.0000,0.0000,7170.0000,0.0000,0.0000,0.0000,0.0000,0.0000,717,0,0,0,"<LineString><coordinates>-111.922175,40.587757,0.0 -111.929194,40.587809,0.0</coordinates></LineString>",5592,5114,
5114,11161,a,300,660,2859,666.4000,0.7150,0.0000,32.0000,19.8007,62,C,0,0.0000,2859,0.0000,0.0000,28590.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2859,0,0,0,"<LineString><coordinates>-111.929179,40.587794,0.0 -111.929256,40.591047,0.0</coordinates></LineString>",5114,11161,
11161,5114,a,300,660,2161,666.4000,0.5405,0.0000,32.0000,2.4185,8,F,0,0.0000,2161,0.0000,0.0000,21610.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2161,0,0,0,"<LineString><coordinates>-111.929288,40.591046,0.0 -111.929210,40.587793,0.0</coordinates></LineString>",11161,5114,
5114,11173,a,300,660,2014,666.4000,0.5037,0.0000,29.0000,1.1582,4,F,0,0.0000,2014,0.0000,0.0000,20140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014,0,0,0,"<LineString><coordinates>-111.929210,40.587794,0.0 -111.929261,40.584369,0.0</coordinates></LineString>",5114,11173,
11173,5114,a,300,660,2910,666.4000,0.7278,0.0000,29.0000,11.1300,38,E,0,0.0000,2910,0.0000,0.0000,29100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2910,0,0,0,"<LineString><coordinates>-111.929230,40.584369,0.0 -111.929179,40.587793,0.0</coordinates></LineString>",11173,5114,
5117,11255,a,300,660,5,423.7000,0.0010,0.0000,32.0000,31.9969,100,A,0,0.0000,5,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,0,0,0,"<LineString><coordinates>-111.910224,40.587702,0.0 -111.907886,40.587797,0.0</coordinates></LineString>",5117,11255,
11255,5117,a,300,660,100,423.7000,0.0197,0.0000,32.0000,31.9984,100,A,0,0.0000,100,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100,0,0,0,"<LineString><coordinates>-111.907887,40.587828,0.0 -111.910226,40.587733,0.0</coordinates></LineString>",11255,5117,
5118,5727,a,300,660,4611,423.7000,0.9069,0.0000,32.0000,14.9078,47,D,0,0.0000,4611,0.0000,0.0000,46110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4611,0,0,0,"<LineString><coordinates>-111.904260,40.587998,0.0 -111.902133,40.587984,0.0</coordinates></LineString>",5118,5727,
5727,5118,a,300,660,5450,423.7000,1.0719,0.0000,32.0000,1.6636,5,F,0,0.0000,5450,0.0000,0.0000,54500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5450,0,0,0,"<LineString><coordinates>-111.902133,40.588015,0.0 -111.904260,40.588030,0.0</coordinates></LineString>",5727,5118,
5118,10854,a,300,660,2989,633.1000,0.7869,0.0000,24.0000,18.5158,77,B,0,0.0000,2989,0.0000,0.0000,29890.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2989,0,0,0,"<LineString><coordinates>-111.904276,40.588013,0.0 -111.904208,40.586690,0.0</coordinates></LineString>",5118,10854,
10854,5118,a,300,660,2980,633.1000,0.7845,0.0000,24.0000,0.9165,4,F,0,0.0000,2980,0.0000,0.0000,29800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2980,0,0,0,"<LineString><coordinates>-111.904177,40.586691,0.0 -111.904245,40.588015,0.0</coordinates></LineString>",10854,5118,
5118,11255,a,300,660,102,423.7000,0.0201,0.0000,32.0000,31.9991,100,A,0,0.0000,102,0.0000,0.0000,1020.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102,0,0,0,"<LineString><coordinates>-111.904261,40.588029,0.0 -111.907887,40.587828,0.0</coordinates></LineString>",5118,11255,
11255,5118,a,300,660,7,423.7000,0.0014,0.0000,32.0000,31.9982,100,A,0,0.0000,7,0.0000,0.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7,0,0,0,"<LineString><coordinates>-111.907886,40.587797,0.0 -111.904259,40.587998,0.0</coordinates></LineString>",11255,5118,
5118,11910,a,300,660,3523,633.1000,0.9274,0.0000,24.0000,2.6894,11,F,0,0.0000,3523,0.0000,0.0000,35230.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3523,0,0,0,"<LineString><coordinates>-111.904245,40.588014,0.0 -111.904243,40.589983,0.0</coordinates></LineString>",5118,11910,
11910,5118,a,300,660,2831,633.1000,0.7453,0.0000,24.0000,23.2414,97,A,0,0.0000,2831,0.0000,0.0000,28310.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2831,0,0,0,"<LineString><coordinates>-111.904274,40.589983,0.0 -111.904276,40.588014,0.0</coordinates></LineString>",11910,5118,
5119,5727,a,300,660,5466,423.7000,1.0751,477.2686,32.0000,0.0144,0,F,0,0.0000,5466,0.0000,0.0000,54660.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5466,0,0,0,"<LineString><coordinates>-111.901030,40.587986,0.0 -111.902133,40.588015,0.0</coordinates></LineString>",5119,5727,
5727,5119,a,300,660,4607,423.7000,0.9061,0.0000,32.0000,22.8138,71,B,0,0.0000,4607,0.0000,0.0000,46070.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4607,0,0,0,"<LineString><coordinates>-111.902133,40.587984,0.0 -111.901030,40.587955,0.0</coordinates></LineString>",5727,5119,
5174,5587,a,300,660,3842,407.2000,0.7863,0.0000,36.0000,1.7617,5,F,0,0.0000,3842,0.0000,0.0000,38420.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3842,0,0,0,"<LineString><coordinates>-111.913866,40.559087,0.0 -111.919256,40.560324,0.0</coordinates></LineString>",5174,5587,
5587,5174,a,300,660,4141,407.2000,0.8475,0.0000,36.0000,0.7545,2,F,0,0.0000,4141,0.0000,0.0000,41410.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4141,0,0,0,"<LineString><coordinates>-111.919263,40.560293,0.0 -111.913873,40.559056,0.0</coordinates></LineString>",5587,5174,
5174,5868,a,300,660,5051,407.2000,1.0337,0.0000,36.0000,3.0844,9,F,0,0.0000,5051,0.0000,0.0000,50510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5051,0,0,0,"<LineString><coordinates>-111.913870,40.559056,0.0 -111.910188,40.558844,0.0</coordinates></LineString>",5174,5868,
5868,5174,a,300,660,5061,407.2000,1.0357,0.0000,36.0000,1.3218,4,F,0,0.0000,5061,0.0000,0.0000,50610.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5061,0,0,0,"<LineString><coordinates>-111.910186,40.558876,0.0 -111.913868,40.559087,0.0</coordinates></LineString>",5868,5174,
5175,5729,a,300,660,3491,633.1000,0.9190,0.0000,24.0000,20.2278,84,B,0,0.0000,3491,0.0000,0.0000,34910.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3491,0,0,0,"<LineString><coordinates>-111.904348,40.569681,0.0 -111.900825,40.569693,0.0</coordinates></LineString>",5175,5729,
5729,5175,a,300,660,4101,633.1000,1.0796,0.0000,24.0000,1.8061,8,F,0,0.0000,4101,0.0000,0.0000,41010.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4101,0,0,0,"<LineString><coordinates>-111.900825,40.569724,0.0 -111.904348,40.569712,0.0</coordinates></LineString>",5729,5175,
5175,11257,a,300,660,4048,633.1000,1.0657,0.0000,24.0000,2.4780,10,F,0,0.0000,4048,0.0000,0.0000,40480.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4048,0,0,0,"<LineString><coordinates>-111.904348,40.569712,0.0 -111.908371,40.569769,0.0</coordinates></LineString>",5175,11257,
11257,5175,a,300,660,3498,633.1000,0.9209,0.0000,24.0000,19.9495,83,B,0,0.0000,3498,0.0000,0.0000,34980.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3498,0,0,0,"<LineString><coordinates>-111.908372,40.569738,0.0 -111.904348,40.569681,0.0</coordinates></LineString>",11257,5175,
5208,5209,a,300,660,5001,446.0000,0.9344,0.0000,39.0000,0.4621,1,F,0,0.0000,5001,0.0000,0.0000,50010.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5001,0,0,0,"<LineString><coordinates>-111.938678,40.562285,0.0 -111.938722,40.568083,0.0</coordinates></LineString>",5208,5209,
5209,5208,a,300,660,5715,446.0000,1.0678,0.0000,39.0000,3.2541,8,F,0,0.0000,5715,0.0000,0.0000,57150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5715,0,0,0,"<LineString><coordinates>-111.938754,40.568083,0.0 -111.938709,40.562285,0.0</coordinates></LineString>",5209,5208,
5208,5238,a,300,660,2089,929.5000,0.3746,0.0000,38.0000,37.5452,99,A,0,0.0000,2089,0.0000,0.0000,20890.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2089,0,0,0,"<LineString><coordinates>-111.938709,40.562285,0.0 -111.938768,40.552997,0.0</coordinates></LineString>",5208,5238,
5238,5208,a,300,660,3038,929.5000,0.5447,524.8442,38.0000,0.1415,0,F,0,0.0000,3038,0.0000,0.0000,30380.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3038,0,0,0,"<LineString><coordinates>-111.938737,40.552996,0.0 -111.938678,40.562285,0.0</coordinates></LineString>",5238,5208,
5208,11261,a,300,660,4455,407.2000,0.9117,0.0000,36.0000,1.0597,3,F,0,0.0000,4455,0.0000,0.0000,44550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4455,0,0,0,"<LineString><coordinates>-111.938693,40.562269,0.0 -111.934612,40.562282,0.0</coordinates></LineString>",5208,11261,
11261,5208,a,300,660,4178,407.2000,0.8550,0.0000,36.0000,0.2808,1,F,0,0.0000,4178,0.0000,0.0000,41780.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4178,0,0,0,"<LineString><coordinates>-111.934612,40.562313,0.0 -111.938693,40.562301,0.0</coordinates></LineString>",11261,5208,
5208,11282,a,300,660,2155,857.3000,0.4190,0.0000,35.0000,31.2618,89,B,0,0.0000,2155,0.0000,0.0000,21550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2155,0,0,0,"<LineString><coordinates>-111.938693,40.562301,0.0 -111.943762,40.562262,0.0</coordinates></LineString>",5208,11282,
11282,5208,a,300,660,2417,857.3000,0.4699,508.0378,35.0000,0.0617,0,F,0,0.0000,2417,0.0000,0.0000,24170.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2417,0,0,0,"<LineString><coordinates>-111.943761,40.562231,0.0 -111.938693,40.562269,0.0</coordinates></LineString>",11282,5208,
5209,5211,a,300,660,4630,446.0000,0.8651,0.0000,39.0000,0.4816,1,F,0,0.0000,4630,0.0000,0.0000,46300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4630,0,0,0,"<LineString><coordinates>-111.938722,40.568083,0.0 -111.938671,40.573111,0.0</coordinates></LineString>",5209,5211,
5211,5209,a,300,660,5893,446.0000,1.1011,0.0000,39.0000,2.2597,6,F,0,0.0000,5893,0.0000,0.0000,58930.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5893,0,0,0,"<LineString><coordinates>-111.938702,40.573111,0.0 -111.938754,40.568083,0.0</coordinates></LineString>",5211,5209,
5210,5211,a,300,660,5400,446.0000,1.0090,0.0000,39.0000,1.5649,4,F,0,0.0000,5400,0.0000,0.0000,54000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5400,0,0,0,"<LineString><coordinates>-111.938756,40.576960,0.0 -111.938702,40.573111,0.0</coordinates></LineString>",5210,5211,
5211,5210,a,300,660,5426,446.0000,1.0138,0.0000,39.0000,0.6231,2,F,0,0.0000,5426,0.0000,0.0000,54260.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5426,0,0,0,"<LineString><coordinates>-111.938671,40.573111,0.0 -111.938725,40.576961,0.0</coordinates></LineString>",5211,5210,
5210,11172,a,300,660,5404,446.0000,1.0097,0.0000,39.0000,1.1119,3,F,0,0.0000,5404,0.0000,0.0000,54040.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5404,0,0,0,"<LineString><coordinates>-111.938725,40.576961,0.0 -111.938803,40.584171,0.0</coordinates></LineString>",5210,11172,
11172,5210,a,300,660,5591,446.0000,1.0447,0.0000,39.0000,1.7902,5,F,0,0.0000,5591,0.0000,0.0000,55910.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5591,0,0,0,"<LineString><coordinates>-111.938834,40.584171,0.0 -111.938756,40.576960,0.0</coordinates></LineString>",11172,5210,
5211,11180,a,300,660,623,666.4000,0.1558,0.0000,29.0000,26.3470,91,A,0,0.0000,623,0.0000,0.0000,6230.0000,0.0000,0.0000,0.0000,0.0000,0.0000,623,0,0,0,"<LineString><coordinates>-111.938686,40.573126,0.0 -111.944441,40.573269,0.0</coordinates></LineString>",5211,11180,
11180,5211,a,300,660,2742,666.4000,0.6858,401.9158,29.0000,0.0866,0,F,0,0.0000,2742,0.0000,0.0000,27420.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2742,0,0,0,"<LineString><coordinates>-111.944442,40.573238,0.0 -111.938687,40.573095,0.0</coordinates></LineString>",11180,5211,
5211,11181,a,300,660,1528,666.4000,0.3822,0.0000,29.0000,1.4325,5,F,0,0.0000,1528,0.0000,0.0000,15280.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1528,0,0,0,"<LineString><coordinates>-111.938687,40.573095,0.0 -111.931031,40.573157,0.0</coordinates></LineString>",5211,11181,
11181,5211,a,300,660,1908,666.4000,0.4772,0.0000,29.0000,10.5445,36,E,0,0.0000,1908,0.0000,0.0000,19080.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1908,0,0,0,"<LineString><coordinates>-111.931031,40.573188,0.0 -111.938687,40.573126,0.0</coordinates></LineString>",11181,5211,
5214,6256,a,300,660,2003,666.4000,0.5010,0.0000,29.0000,26.9308,93,A,0,0.0000,2003,0.0000,0.0000,20030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2003,0,0,0,"<LineString><coordinates>-111.929191,40.562199,0.0 -111.929124,40.568044,0.0</coordinates></LineString>",5214,6256,
6256,5214,a,300,660,1909,666.4000,0.4774,0.0000,29.0000,1.4907,5,F,0,0.0000,1909,0.0000,0.0000,19090.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1909,0,0,0,"<LineString><coordinates>-111.929155,40.568044,0.0 -111.929222,40.562200,0.0</coordinates></LineString>",6256,5214,
5214,11259,a,300,660,4051,407.2000,0.8290,0.0000,36.0000,4.0875,11,F,0,0.0000,4051,0.0000,0.0000,40510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4051,0,0,0,"<LineString><coordinates>-111.929208,40.562184,0.0 -111.926738,40.561994,0.0</coordinates></LineString>",5214,11259,
11259,5214,a,300,660,3572,407.2000,0.7310,0.0000,36.0000,0.4323,1,F,0,0.0000,3572,0.0000,0.0000,35720.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3572,0,0,0,"<LineString><coordinates>-111.926736,40.562025,0.0 -111.929205,40.562215,0.0</coordinates></LineString>",11259,5214,
5214,11261,a,300,660,4208,407.2000,0.8612,0.0000,36.0000,0.3318,1,F,0,0.0000,4208,0.0000,0.0000,42080.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4208,0,0,0,"<LineString><coordinates>-111.929206,40.562215,0.0 -111.934612,40.562313,0.0</coordinates></LineString>",5214,11261,
11261,5214,a,300,660,4803,407.2000,0.9829,0.0000,36.0000,3.2529,9,F,0,0.0000,4803,0.0000,0.0000,48030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4803,0,0,0,"<LineString><coordinates>-111.934612,40.562282,0.0 -111.929207,40.562184,0.0</coordinates></LineString>",11261,5214,
5214,11281,a,300,660,2599,666.4000,0.6500,0.0000,29.0000,27.6107,95,A,0,0.0000,2599,0.0000,0.0000,25990.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2599,0,0,0,"<LineString><coordinates>-111.929222,40.562199,0.0 -111.929169,40.555761,0.0</coordinates></LineString>",5214,11281,
11281,5214,a,300,660,2908,666.4000,0.7273,517.2285,29.0000,0.0988,0,F,0,0.0000,2908,0.0000,0.0000,29080.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2908,0,0,0,"<LineString><coordinates>-111.929138,40.555761,0.0 -111.929191,40.562200,0.0</coordinates></LineString>",11281,5214,
5215,5588,a,300,660,2590,666.4000,0.6478,0.0000,29.0000,0.4098,1,F,0,0.0000,2590,0.0000,0.0000,25900.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2590,0,0,0,"<LineString><coordinates>-111.919680,40.572438,0.0 -111.917020,40.571972,0.0</coordinates></LineString>",5215,5588,
5588,5215,a,300,660,2761,666.4000,0.6905,0.0000,29.0000,2.6896,9,F,0,0.0000,2761,0.0000,0.0000,27610.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2761,0,0,0,"<LineString><coordinates>-111.917015,40.572003,0.0 -111.919675,40.572469,0.0</coordinates></LineString>",5588,5215,
5215,6255,a,300,660,229,514.5000,0.0742,0.0000,26.0000,25.0650,96,A,0,0.0000,229,0.0000,0.0000,2290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,229,0,0,0,"<LineString><coordinates>-111.919693,40.572453,0.0 -111.919642,40.565871,0.0</coordinates></LineString>",5215,6255,
6255,5215,a,300,660,200,514.5000,0.0648,0.0000,26.0000,2.7026,10,F,0,0.0000,200,0.0000,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200,0,0,0,"<LineString><coordinates>-111.919611,40.565871,0.0 -111.919662,40.572454,0.0</coordinates></LineString>",6255,5215,
5215,11183,a,300,660,2887,666.4000,0.7220,0.0000,29.0000,2.6356,9,F,0,0.0000,2887,0.0000,0.0000,28870.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2887,0,0,0,"<LineString><coordinates>-111.919677,40.572469,0.0 -111.923406,40.572492,0.0</coordinates></LineString>",5215,11183,
11183,5215,a,300,660,2753,666.4000,0.6885,0.0000,29.0000,4.6363,16,F,0,0.0000,2753,0.0000,0.0000,27530.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2753,0,0,0,"<LineString><coordinates>-111.923406,40.572461,0.0 -111.919678,40.572438,0.0</coordinates></LineString>",11183,5215,
5216,5356,a,300,660,4672,386.8000,1.0065,0.0000,27.0000,6.8768,25,F,0,0.0000,4672,0.0000,0.0000,46720.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4672,0,0,0,"<LineString><coordinates>-111.902774,40.558982,0.0 -111.899113,40.558958,0.0</coordinates></LineString>",5216,5356,
5356,5216,a,300,660,4364,386.8000,0.9402,489.8889,27.0000,0.0462,0,F,0,0.0000,4364,0.0000,0.0000,43640.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4364,0,0,0,"<LineString><coordinates>-111.899113,40.558989,0.0 -111.902774,40.559013,0.0</coordinates></LineString>",5356,5216,
5216,5868,a,300,660,4396,386.8000,0.9471,0.0000,27.0000,0.8792,3,F,0,0.0000,4396,0.0000,0.0000,43960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4396,0,0,0,"<LineString><coordinates>-111.902774,40.559013,0.0 -111.910187,40.558876,0.0</coordinates></LineString>",5216,5868,
5868,5216,a,300,660,4796,386.8000,1.0333,0.0000,27.0000,4.5737,17,F,0,0.0000,4796,0.0000,0.0000,47960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4796,0,0,0,"<LineString><coordinates>-111.910186,40.558844,0.0 -111.902774,40.558982,0.0</coordinates></LineString>",5868,5216,
5216,10847,a,300,660,51,316.5000,0.0134,0.0000,30.0000,25.6452,85,B,0,0.0000,51,0.0000,0.0000,510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51,0,0,0,"<LineString><coordinates>-111.902789,40.558997,0.0 -111.902765,40.557151,0.0</coordinates></LineString>",5216,10847,
