speed_sensor_id,day_no,Min_0,Min_15,Min_30,Min_45,Min_60,Min_75,Min_90,Min_105,Min_120,Min_135,Min_150,Min_165,Min_180,Min_195,Min_210,Min_225,Min_240,Min_255,Min_270,Min_285,Min_300,Min_315,Min_330,Min_345,Min_360,Min_375,Min_390,Min_405,Min_420,Min_435,Min_450,Min_465,Min_480,Min_495,Min_510,Min_525,Min_540,Min_555,Min_570,Min_585,Min_600,Min_615,Min_630,Min_645,Min_660,Min_675,Min_690,Min_705,Min_720,Min_735,Min_750,Min_765,Min_780,Min_795,Min_810,Min_825,Min_840,Min_855,Min_870,Min_885,Min_900,Min_915,Min_930,Min_945,Min_960,Min_975,Min_990,Min_1005,Min_1020,Min_1035,Min_1050,Min_1065,Min_1080,Min_1095,Min_1110,Min_1125,Min_1140,Min_1155,Min_1170,Min_1185,Min_1200,Min_1215,Min_1230,Min_1245,Min_1260,Min_1275,Min_1290,Min_1305,Min_1320,Min_1335,Min_1350,Min_1365,Min_1380,Min_1395,Min_1410,Min_1425
114+04473,2,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58,58.33333333,58.33333333,58.66666667,59,58.66666667,58.33333333,58.66666667,58.66666667,59,59,59,59,58.33333333,58.66666667,59,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,60,60,60,60,60,60,60,59.66666667,59.33333333,59.33333333,59.66666667,60,60.33333333,60.33333333,60.33333333,60,60,60,59.66666667,59.66666667,60,59.66666667,59.66666667,60,60,60.33333333,60,60.33333333,60.33333333,60,61,61,60.66666667,61,61,61,60.66666667,60.66666667,61,60.33333333,60.33333333,60,59.33333333,59.66666667,60,60,60,60,59.66666667,59.66666667,59.33333333,59.33333333,60,60,60,60,60.33333333,60,60,60,60,59.66666667,59.66666667,59.66666667,59,59,59,59
114+04474,2,58,58.66666667,58.66666667,58.33333333,58.66666667,59,58.66666667,59.33333333,58.66666667,58.66666667,58,58,58,58,59,59.33333333,59,59.33333333,58.66666667,58.66666667,58.66666667,58.33333333,59,59,59,59.66666667,60,59.66666667,59.66666667,59,59.33333333,59.66666667,59.66666667,60,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.66666667,59.33333333,60,60,60,60,60,59.66666667,59.66666667,59.33333333,59.33333333,59,60,60.33333333,60,60,59.66666667,60,60,60,60,60,60,61,60.33333333,59.66666667,59.33333333,59.33333333,59.33333333,59,59,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59,59.66666667,59,59.66666667,59.33333333,59.33333333,59.66666667,59.66666667,59.66666667,60,59,59,58.66666667,59,58.66666667,59
114+04475,2,59,59,59,59,59,58.66666667,58.66666667,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,59,59,59,59,59,59,58.66666667,59,59,59,59,59.33333333,59.33333333,59.33333333,59.33333333,59,59.66666667,59.66666667,60,59.66666667,60,60,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59.66666667,59.66666667,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59.33333333,59,59.33333333,59,59,59,59,59.33333333,59.66666667,60,60,60,59.66666667,59.66666667,59.66666667,59.33333333,59.66666667,59.66666667,59.33333333,59.33333333,59.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59.33333333,59.33333333,59,59.33333333,59.33333333,59,59,59,59.33333333,59.33333333
114+04476,2,52,52,51.66666667,52,52.33333333,53,53.33333333,53,53.66666667,53.33333333,53.33333333,52.33333333,51.33333333,51,51.66666667,52,52.33333333,53,53.66666667,53.66666667,52.66666667,53,52.33333333,52,53,52.33333333,53,52.66666667,52,52,51.33333333,52,52,52,52.66666667,52,51.66666667,51,51,51,51,51.33333333,50.66666667,50.66666667,50.66666667,49.33333333,48.66666667,48,47,46.33333333,45,44,41.66666667,39.33333333,36,32.66666667,29.33333333,26.66666667,24.33333333,22,21.33333333,20.33333333,20,19.33333333,18.66666667,18,17.33333333,17.33333333,18,19.66666667,21.66666667,25,27.33333333,30.33333333,34.33333333,37.66666667,44.66666667,49.33333333,51.33333333,51.66666667,51,50.66666667,49.66666667,50.66666667,52.66666667,52.66666667,52.66666667,52.33333333,53,53,53,53.66666667,53,53.33333333,53.33333333,52.33333333
114+04479,2,55,55,54.66666667,55,54.66666667,54.33333333,55,55,55.33333333,55.33333333,55.33333333,55,54.66666667,54.33333333,54.33333333,54.66666667,54.66666667,55.33333333,55.33333333,55.66666667,55.66666667,55.66666667,55.33333333,55,55.66666667,55.33333333,55.33333333,54.66666667,54.66666667,54.66666667,54,53.66666667,53.66666667,53.33333333,53.66666667,53.33333333,53.33333333,53.33333333,53.33333333,53,53,53,52.33333333,52,52,51.33333333,51,50.33333333,50,50.33333333,49.66666667,49.66666667,49.33333333,48,47.66666667,45.66666667,43.66666667,42.33333333,40.66666667,38.66666667,37.33333333,35.66666667,33.33333333,32,31,29.33333333,28.66666667,28,28.66666667,30,33.33333333,35.33333333,39.33333333,42,45.66666667,49,50.66666667,52.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,54,52.66666667,51,51.33333333,52,53.33333333,55,55,55.33333333,55.33333333,55.33333333
114+04480,2,54.66666667,54.66666667,54.66666667,54.33333333,54.66666667,55,55,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,54.66666667,54.66666667,54.66666667,55,55.33333333,55.33333333,55.66666667,55.66666667,55.33333333,55.33333333,55,55,55.66666667,55.33333333,55,54.66666667,54,54,54,54.33333333,54.66666667,55,54.66666667,54.33333333,54.33333333,54.33333333,54.33333333,54.33333333,54,54,54,53.66666667,53.66666667,53.33333333,53.33333333,53.33333333,53.33333333,53.66666667,54,54,54,53,53,52.33333333,51.66666667,49.66666667,46.66666667,42,37.66666667,32.66666667,29.33333333,28,27.33333333,27.33333333,26.33333333,26.66666667,26,27.66666667,32,35.66666667,41.66666667,47,49,52.33333333,52.66666667,53.66666667,54.33333333,54.66666667,54.33333333,54,53.66666667,53.66666667,53.66666667,53.66666667,54,53.33333333,54.33333333,53.66666667,52.33333333,54.66666667,54.66666667,55,54.66666667,55.33333333
114+04482,2,55,55.33333333,55.66666667,55.66666667,55.66666667,56,56,55.33333333,55.33333333,55.66666667,55.33333333,55.33333333,55,54.66666667,54.66666667,54.33333333,55,55,55.66666667,56,55.66666667,55.66666667,55.33333333,55,55.33333333,55,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,54.33333333,53.66666667,53.66666667,54.33333333,54,54.33333333,54,53.66666667,53.66666667,53.33333333,53,53,53,53.33333333,53.33333333,53.33333333,52.33333333,52.33333333,52.33333333,52.66666667,52.66666667,52.66666667,52.33333333,52.33333333,51.33333333,50.66666667,49,46,42.66666667,39.66666667,36.33333333,34.33333333,31.33333333,30,29,27.66666667,28.33333333,28.33333333,30,33,36.33333333,40.66666667,43.66666667,47,49.33333333,51.66666667,53,53,52.33333333,53,52.66666667,53.33333333,54,54,54.33333333,54.66666667,54,54.33333333,54.66666667,54.66666667,55.33333333,54.66666667,54.66666667,54.33333333,54.66666667
114+04483,2,55,54.66666667,54.66666667,55,55,55,55,55,55,55,55,55.33333333,55,54.33333333,54.66666667,54.33333333,55,55,55.33333333,55.66666667,55,55.33333333,55.33333333,55,55.66666667,55.33333333,55.33333333,55,54.66666667,54.33333333,54,54.66666667,54.33333333,54.33333333,54.33333333,54.33333333,54,54,54,54,54,53.66666667,53,53,53.33333333,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,52.33333333,51.66666667,51.33333333,50.66666667,49.33333333,46.66666667,43,40.33333333,37.66666667,35.66666667,32.66666667,31,29.66666667,28.33333333,28.66666667,29,30.66666667,34,37.33333333,41.66666667,44,47.66666667,49,50.33333333,51.66666667,52.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.66666667,53.66666667,54.33333333,54,53.66666667,54,53.66666667,54,55,54.66666667,55.66666667,55.33333333,55.33333333
114+04484,2,55.33333333,55.66666667,56,55.33333333,56.33333333,56.66666667,56.66666667,56.66666667,56.33333333,56,55.66666667,56,56,54.66666667,54.66666667,55.33333333,55.66666667,56,56.33333333,56.66666667,56,56,55.33333333,55,55.33333333,55,55.66666667,55.66666667,55.33333333,55.33333333,55,54.66666667,54.66666667,54.33333333,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,53.66666667,54,53.66666667,53,53,53.66666667,53.33333333,53.33333333,53.33333333,53,53,53,53,52.33333333,52,51,50.33333333,48,46,42.33333333,38.66666667,36,34,32.33333333,30.33333333,28,26.33333333,26,26.66666667,27.33333333,28.66666667,31.66666667,34,36.66666667,41,43.66666667,47.66666667,51.33333333,52.33333333,54,53.66666667,54.33333333,54.33333333,54.33333333,55,54.66666667,54.66666667,54.33333333,54.33333333,50,50.66666667,51.33333333,52.33333333,55.33333333,55.33333333,55.33333333,55.33333333
114+04485,2,55.66666667,55.66666667,56,56,56.66666667,56.33333333,56.33333333,56.33333333,56.33333333,56.66666667,56.33333333,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,56,56.33333333,56.33333333,56.66666667,56.33333333,56.33333333,56.33333333,56.33333333,57,56.33333333,56.33333333,56.33333333,55.33333333,55.33333333,55.33333333,55,55.33333333,55.33333333,55.66666667,55,54.66666667,55,55,55.33333333,55,55.33333333,55,55,55,54.66666667,54.33333333,54.33333333,54.33333333,54.33333333,54.66666667,54,54,53.66666667,53.33333333,53.33333333,53,52,51,49.66666667,48,45.33333333,41,36,32.33333333,30,29.33333333,29,28.66666667,29.33333333,30,31.66666667,34.66666667,39.33333333,44.33333333,49,52.66666667,54,54.33333333,55,55,53,54,54,52.33333333,51.66666667,52.33333333,45.33333333,41.66666667,41,42.33333333,42.33333333,48.33333333,52.33333333,52.33333333,56
114+04486,2,54.66666667,55,55,55,55.33333333,55,55.33333333,54.66666667,54.33333333,54.66666667,54,54.33333333,54,54.33333333,54,54,54.33333333,54.66666667,54.66666667,55.33333333,55.33333333,55.66666667,55.66666667,56,56,55.66666667,55.33333333,55.33333333,54.33333333,54.66666667,54,54,54.66666667,54.66666667,54.66666667,54,53.66666667,53.66666667,54,54,54,54,53.66666667,53,53.33333333,53.33333333,53.33333333,53.33333333,53,53,53,53,52.66666667,52.33333333,51.66666667,52,52,51.33333333,51,49.33333333,47.33333333,42.66666667,38.66666667,34.66666667,31,29.66666667,28.33333333,28.33333333,27.66666667,27.66666667,30,32.33333333,34,38,41.66666667,44.66666667,47,49.66666667,52,53,53,52.66666667,52.66666667,52,51.66666667,49.66666667,50.33333333,48.66666667,45,46.66666667,49.33333333,53.66666667,54.33333333,54.66666667,55,55
114+04487,2,57,57,56.66666667,56.66666667,56.66666667,57,57,56.66666667,57.33333333,56.33333333,55.66666667,57.33333333,56.33333333,54.33333333,54.66666667,55,55.33333333,55.66666667,55.33333333,56.33333333,56.66666667,56.66666667,57,57.33333333,57.66666667,57.33333333,57.33333333,57.33333333,56.33333333,56,55.66666667,56.33333333,56.66666667,57,57,56.66666667,56.33333333,56,55.66666667,56,56,56.66666667,57.33333333,56.66666667,56.66666667,56.66666667,56.33333333,56.33333333,56.33333333,56,55.66666667,56,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,55.33333333,53,50.33333333,45.33333333,37.66666667,31,25.33333333,23.33333333,22,22,22.33333333,23.66666667,26,26.33333333,29,33,37,45,49.66666667,53,54.33333333,54,55.33333333,55.33333333,55,54.66666667,55.33333333,54,52.33333333,54.66666667,54.66666667,55.33333333,56.33333333,55.33333333,55,55,54.66666667,57
114+04488,2,56.66666667,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,57.33333333,57,56.33333333,55.66666667,55.66666667,56,56.33333333,56.33333333,56.33333333,56.33333333,56.66666667,57,57.66666667,57.66666667,57.66666667,58,58,58,58,58,58,58,58,57.66666667,57.66666667,57,57.33333333,57,57,57,57,57,57.66666667,57.33333333,57,57.33333333,57,57,57,57,57,56.33333333,57,57,57.33333333,57.33333333,57,56.66666667,56.66666667,56.66666667,57,57,56.66666667,54,51,43.33333333,37,30,25,23.33333333,23,22.66666667,23,21.33333333,22.33333333,24.33333333,27,32.33333333,37.33333333,42.66666667,47,49.66666667,55,56,56,56.33333333,56.33333333,56,55.66666667,56,55.66666667,56,56.33333333,55.66666667,56,55.66666667,55.33333333,56,56,56.33333333
114+04489,2,57.66666667,56.66666667,57,56.66666667,57.66666667,57.33333333,56.66666667,56,55.33333333,55,55.33333333,56.33333333,56.33333333,57,56.33333333,57,56.66666667,57,57.33333333,57.33333333,58,58.33333333,58,58.66666667,59,59,59,58.66666667,58,58.33333333,58.66666667,59,59,58.66666667,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58.66666667,59,58.66666667,59,59,58.33333333,58.33333333,58.66666667,58.33333333,58.33333333,58.66666667,58.33333333,59,58.33333333,57.33333333,56.33333333,55,53.33333333,52.66666667,52.66666667,51.66666667,51,49.33333333,48.66666667,48.66666667,49.33333333,51.66666667,52.66666667,54.33333333,55.33333333,56.33333333,56.66666667,57.33333333,57.33333333,57.33333333,57.66666667,56.66666667,56.33333333,56.33333333,56.33333333,56.66666667,57,57.33333333,57.33333333,57.33333333,56.66666667,56.33333333,56,55.66666667,56
114+04490,2,57,56.66666667,57,56.66666667,56.33333333,56.33333333,56.33333333,56.33333333,56,55.66666667,54.66666667,55,55.33333333,55,56,55.66666667,55.66666667,55.66666667,55.33333333,56.33333333,56.66666667,57.66666667,57.66666667,57.33333333,57.66666667,57.66666667,57.33333333,57,56.66666667,56.33333333,56.66666667,56.33333333,56.33333333,56.66666667,56.66666667,56.66666667,57,56.66666667,57,57.33333333,56.66666667,56.66666667,56.66666667,56.33333333,57,57,57,56.66666667,57,57,56.66666667,57,57,57,57,56.66666667,57,57,56.66666667,56.66666667,56.33333333,56.66666667,55.66666667,55.66666667,56,55.66666667,55.66666667,55.66666667,55.33333333,55.33333333,55.33333333,55.33333333,56,56,56.66666667,57,57,56.33333333,55.33333333,55,55.33333333,55.66666667,56.33333333,56.33333333,56.33333333,56.33333333,56,56,55.33333333,55.33333333,55.33333333,55.33333333,56,56.33333333,56.33333333,56.33333333
114+04491,2,55.66666667,56,56,56.33333333,56.33333333,56.33333333,56.66666667,56.33333333,56,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,56,55.66666667,56,56.33333333,56.33333333,56.33333333,56.33333333,57,57,57,58,57.66666667,57.33333333,57,57,57,57,57,58,57.66666667,57.33333333,57,57,57,57.33333333,57.33333333,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56.33333333,56.66666667,56.33333333,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56,56,56,56.33333333,56.33333333,56.66666667,56.33333333,56,56,56.33333333,56.33333333,56.33333333,56,56.33333333,56,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56,55.66666667,55.33333333,55.66666667,56,56.33333333,56,56,56,56.33333333,56.66666667,56.66666667,56.33333333
114+04492,2,57.33333333,57.66666667,58,57.66666667,57,57,57,57,57,57,57.33333333,57,57,57,57,57.33333333,57.33333333,57.33333333,57.66666667,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57.66666667,57.66666667,57.66666667,57.66666667,57,56.33333333,54.66666667,52.66666667,52.66666667,53,54.66666667,56.33333333,57,57.66666667,57.33333333,57.66666667
114+04493,2,57.66666667,57.66666667,57.33333333,57.33333333,57,57,57,57.33333333,57.66666667,57,57,57,56.66666667,57.66666667,57.33333333,58,57.66666667,57.66666667,57.66666667,58,57.66666667,58,58,58.66666667,59,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,58,58,58,58.33333333,58,57.66666667,57.33333333,57,57,57,57,57.33333333,57.33333333,57.66666667,58,58,58,57.66666667,57.66666667,57.66666667,58,57.66666667,57.66666667
114+04494,2,57.66666667,57.66666667,58,57.66666667,58,57.66666667,57.33333333,57.66666667,57.33333333,58,58,57.66666667,57.66666667,57.66666667,58,58,58,58,57.66666667,57.66666667,58,58,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58.33333333,58.33333333,58,58,58,58.33333333,58.33333333,58.33333333,58.33333333,58,58.33333333,58,58.66666667,58.66666667,58.33333333,58.33333333,58.66666667,58.66666667,58.33333333,58,58.33333333,58.33333333,59,59,58.66666667,58.33333333,58.33333333,58,58,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58.33333333,58.33333333,58,58,57.66666667,57.66666667,58,58,58,58,58,57.66666667,58,58.33333333,58.33333333,58,58.33333333,58,58,57.66666667,57.66666667
114+04495,2,58,57.66666667,58,58,58,58,57.66666667,58.66666667,58,58.33333333,57.66666667,58,57.66666667,57.66666667,58,58.33333333,58.66666667,58,58,58,58,59,59,59,58.33333333,58,58.33333333,58.33333333,58.66666667,59,59,59,59,58.66666667,58.66666667,58.33333333,58,58.33333333,58.33333333,58.66666667,59,59,58.66666667,58.66666667,58.33333333,58.66666667,58.33333333,58.66666667,58.66666667,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58.66666667,58.33333333,58.66666667,59,59,59,59,59,58.33333333,58.33333333,58,58,58.33333333,58,58.33333333,58.33333333,58.66666667,58.66666667,58,58,58,58.33333333,58,58,58,58,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58,58.33333333,58.33333333,58
114+04496,2,50,49,49.33333333,48.66666667,49,49.33333333,50,50,50.33333333,49.66666667,49.66666667,49.66666667,49.66666667,50,50.33333333,50,50.33333333,50.33333333,50.33333333,50,49.66666667,49.66666667,50,50.66666667,50.66666667,50.66666667,51,50.66666667,50.33333333,50.66666667,50.33333333,50,50.66666667,50.66666667,50.66666667,51.66666667,51.66666667,51.33333333,51.33333333,51,50.66666667,50.66666667,50.33333333,50.66666667,50.66666667,51,51.33333333,51.66666667,51.33333333,51,50.66666667,50.33333333,51,51,51,51,51,51.33333333,51.33333333,51.33333333,51.66666667,51.33333333,51.66666667,50.66666667,50.33333333,50.66666667,51,51.66666667,51.66666667,51.66666667,51.33333333,52,52,52.66666667,53,52.33333333,52,52,52,50.66666667,50.66666667,50.66666667,51.33333333,51.33333333,52,51,50.33333333,50.33333333,50.33333333,51.33333333,51.33333333,52,52,51.33333333,51,51
114+04497,2,58,57,57.66666667,57.66666667,57.66666667,58,57.66666667,57.66666667,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57.66666667,58,58,58,58,58,58.33333333,58.66666667,59,59,58.66666667,59,59,59,59,58.33333333,58.33333333,58.33333333,58,58,58.33333333,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58.33333333,58,58,58,58,58,58,58,57.66666667,57.66666667,57.66666667,58,58,58,58,58.33333333,58.66666667,58.33333333,58.33333333,58,58,58,58,58,58
114+04498,2,58,58,57.66666667,58,58,57.66666667,57.33333333,57.33333333,57.33333333,57.66666667,58,57.66666667,57.66666667,58,58,58,58,58,58,57.66666667,57.66666667,57.66666667,57.66666667,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57.33333333,57.66666667,57.66666667,58,58,58,58,58,58,58,58,57.66666667,58,58,58,57.66666667
114+04499,2,54,53,54,55,55.33333333,55,55.33333333,54,55,55,54,54.33333333,54.33333333,54.66666667,54,54.66666667,55,55.33333333,55.33333333,55.66666667,56,56,56,56,56,55.66666667,55.66666667,55.66666667,55.33333333,55,54.33333333,54.33333333,54.33333333,53.66666667,54.33333333,54,54,54,54,54,54.33333333,54.33333333,54.33333333,55,55,55,55.33333333,55,54.66666667,55,55,55,54.66666667,55,55,55.33333333,55,55,55,55,55.33333333,55.33333333,55.66666667,56,56,55.66666667,55.33333333,55.33333333,54.66666667,55,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,54,54,54.33333333,54,54,54,54,54,54.33333333,54.33333333,54,53.66666667,53.66666667,54,54.33333333,55,55.66666667,56,55.66666667,54.66666667,54.33333333
114+04500,2,54.33333333,57,57,56,56,56.33333333,56.66666667,56.66666667,56.66666667,56,55.33333333,57,56.33333333,55.33333333,56,55.66666667,55.33333333,54,54.66666667,55,57,57,57,57,57,56.33333333,55.66666667,55,55,51.33333333,50,53,54.33333333,54.33333333,54.66666667,54.66666667,54.66666667,55,54,54.66666667,55,55.33333333,55,55,55.66666667,55.66666667,56.33333333,55.66666667,55.66666667,56,56,55.66666667,53.66666667,53.66666667,53,53,56,56.33333333,56,55.66666667,56.33333333,56.33333333,56,56.33333333,56,55.66666667,55.66666667,56,56.33333333,56.33333333,52.33333333,51.66666667,51.66666667,52.33333333,55,54.33333333,54.33333333,53.33333333,53.66666667,53.66666667,54,53.66666667,51.66666667,52,52.66666667,53,53.66666667,52,54,53.66666667,57,57,56.33333333,55.33333333,54.33333333,54.66666667
