agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
12471,0,12,3,11151,11159,740.16,1268.00,527.84,1,1,1,30.00,1,10,3.40,
12472,0,20,9,1357,5356,740.16,1172.00,431.84,1,1,1,10.00,2,10,1.19,
12473,0,22,7,3689,11281,740.16,1330.00,589.84,1,1,1,30.00,1,10,2.19,
12474,0,24,5,1325,11282,740.16,0.00,-740.16,1,1,1,1.00,1,0,3.86,
12475,0,18,11,1286,5119,740.16,1204.00,463.84,1,1,1,15.00,2,5,4.35,
12476,0,16,13,11827,5034,740.16,0.00,-740.16,1,1,1,30.00,1,5,2.33,
12477,0,10,1,5929,5577,740.30,0.00,-740.30,1,1,1,30.00,2,10,5.53,
12478,0,6,8,5238,10847,740.34,1208.00,467.66,1,1,1,30.00,1,5,2.69,
12479,0,37,19,1353,1352,740.34,750.00,9.66,1,1,1,10.00,1,10,1.60,
12480,0,20,40,1357,1296,740.34,0.00,-740.34,1,1,1,30.00,1,10,4.42,
12481,0,16,21,11827,6253,740.43,0.00,-740.43,1,1,1,15.00,1,15,5.11,
12482,0,31,1,8116,5577,740.45,882.00,141.55,1,1,1,30.00,1,5,2.01,
12483,0,37,2,1353,11123,740.48,780.00,39.52,1,1,1,5.00,1,10,2.25,
12484,0,14,1,5037,5577,740.50,0.00,-740.50,1,1,1,40.00,1,5,2.29,
12485,0,33,21,1351,6253,740.53,1180.00,439.47,1,1,1,10.00,1,15,2.52,
12486,0,18,10,1286,5929,740.53,0.00,-740.53,1,1,1,10.00,1,5,5.83,
12487,0,14,8,5037,10847,740.53,1176.00,435.47,1,1,1,10.00,1,5,4.09,
12488,0,16,12,11827,11151,740.53,0.00,-740.53,1,1,1,1.00,1,0,2.43,
12489,0,8,4,10847,11180,740.53,1318.00,577.47,1,1,1,15.00,1,15,3.10,
12490,0,22,6,3689,5238,740.53,1336.00,595.47,1,1,1,30.00,1,0,2.89,
12491,0,10,40,5929,1296,740.53,0.00,-740.53,1,1,1,10.00,1,5,3.44,
12492,0,24,1,1325,5577,740.68,0.00,-740.68,1,1,1,1.00,2,5,4.00,
12493,0,4,19,11180,1352,740.69,1138.00,397.31,1,1,1,20.00,1,5,0.90,
12494,0,28,3,1359,11159,740.73,1318.00,577.27,1,1,1,15.00,2,5,2.37,
12495,0,39,1,1404,5577,740.73,0.00,-740.73,1,1,1,10.00,1,0,5.50,
12496,0,20,1,1357,5577,740.73,0.00,-740.73,1,1,1,5.00,2,5,5.36,
12497,0,20,7,1357,11281,740.73,1124.00,383.27,1,1,1,40.00,1,5,1.70,
12498,0,18,9,1286,5356,740.73,0.00,-740.73,1,1,1,30.00,1,5,6.00,
12499,0,22,5,3689,11282,740.73,1336.00,595.27,1,1,1,5.00,1,0,2.52,
12500,0,16,11,11827,5119,740.73,0.00,-740.73,1,1,1,30.00,1,15,3.79,
12501,0,24,28,1325,1359,740.94,1126.00,385.06,1,1,1,10.00,1,5,1.26,
12502,0,16,10,11827,5929,740.94,0.00,-740.94,1,1,1,20.00,1,0,4.68,
12503,0,6,19,5238,1352,740.94,746.00,5.06,1,1,1,10.00,1,15,1.29,
12504,0,20,6,1356,5238,740.94,750.00,9.06,1,1,1,5.00,1,5,1.65,
12505,0,18,28,1286,1359,741.06,0.00,-741.06,1,1,1,20.00,1,5,5.34,
12506,0,4,21,11180,6253,741.06,1260.00,518.94,1,1,1,30.00,1,15,2.92,
12507,0,26,8,1323,10847,741.06,0.00,-741.06,1,1,1,10.00,2,10,2.11,
12508,0,26,1,1323,5577,741.07,896.00,154.93,1,1,1,10.00,2,10,2.99,
12509,0,41,1,5578,5577,741.10,798.00,56.90,1,1,1,1.00,1,10,0.62,
12510,0,20,5,1356,11282,741.18,752.00,10.82,1,1,1,10.00,1,5,1.28,
12511,0,18,7,1286,11281,741.18,0.00,-741.18,1,1,1,20.00,1,0,5.92,
12512,0,6,21,5238,6253,741.18,1182.00,440.82,1,1,1,10.00,1,15,2.51,
12513,0,12,13,11151,5034,741.18,886.00,144.82,1,1,1,5.00,1,5,0.94,
12514,0,14,40,5037,1296,741.18,752.00,10.82,1,1,1,1.00,1,15,1.11,
12515,0,16,9,11827,5356,741.18,0.00,-741.18,1,1,1,10.00,1,5,4.85,
12516,0,33,8,1351,10847,741.30,1208.00,466.70,1,1,1,15.00,1,5,2.70,
12517,0,4,1,11180,5577,741.36,0.00,-741.36,1,1,1,10.00,2,10,4.01,
12518,0,16,1,11827,5577,741.38,0.00,-741.38,1,1,1,10.00,1,15,0.90,
12519,0,33,3,1351,11159,741.39,1212.00,470.61,1,1,1,5.00,1,10,1.87,
12520,0,18,6,1286,5238,741.43,1350.00,608.57,1,1,1,5.00,1,10,5.62,
12521,0,6,1,5238,5577,741.54,1276.00,534.46,1,1,1,10.00,1,5,5.09,
12522,0,24,4,1325,11180,741.56,0.00,-741.56,1,1,1,20.00,1,10,3.15,
12523,0,33,1,1351,5577,741.56,1274.00,532.44,1,1,1,30.00,1,5,4.30,
12524,0,14,2,5037,11123,741.56,890.00,148.44,1,1,1,30.00,1,10,2.82,
12525,0,16,3,11827,11159,741.63,0.00,-741.63,1,1,1,10.00,2,5,2.95,
12526,0,22,1,3689,5577,741.70,0.00,-741.70,1,1,1,5.00,2,10,5.37,
12527,0,12,4,11151,11180,741.70,1276.10,534.40,1,1,1,30.00,2,5,4.46,
12528,0,16,40,11827,1296,741.70,0.00,-741.70,1,1,1,20.00,1,10,1.94,
12529,0,18,5,1286,11282,741.70,1350.00,608.30,1,1,1,20.00,1,5,5.25,
12530,0,12,11,11151,5119,741.70,1118.10,376.40,1,1,1,10.00,1,5,1.75,
12531,0,10,13,5929,5034,741.70,0.00,-741.70,1,1,1,15.00,2,15,3.21,
12532,0,14,28,5037,1359,741.70,1166.00,424.30,1,1,1,20.00,1,15,3.15,
12533,0,18,1,1286,5577,741.70,1060.00,318.30,1,1,1,20.00,1,5,0.90,
12534,0,28,1,1359,5577,741.70,0.00,-741.70,1,1,1,30.00,1,5,4.81,
12535,0,33,40,1351,1296,741.70,1254.00,512.30,1,1,1,1.00,2,5,4.58,
12536,0,16,7,11827,11281,741.70,0.00,-741.70,1,1,1,30.00,2,10,5.40,
12537,0,14,1,5037,5577,741.73,0.00,-741.73,1,1,1,5.00,1,5,2.29,
12538,0,12,1,11151,5577,741.78,0.00,-741.78,1,1,1,10.00,1,0,2.95,
12539,0,31,8,1316,10847,741.80,0.00,-741.80,1,1,1,5.00,1,15,3.75,
12540,0,37,1,1349,5577,741.81,1162.00,420.19,1,1,1,20.00,1,10,3.67,
12541,0,24,2,1325,11123,741.85,926.00,184.15,1,1,1,1.00,2,5,3.35,
12542,0,10,12,5929,11151,742.00,0.00,-742.00,1,1,1,10.00,1,5,2.66,
12543,0,12,30,11151,1360,742.00,1126.00,384.00,1,1,1,10.00,1,15,1.95,
12544,0,12,10,11151,5929,742.00,1206.00,464.00,1,1,1,10.00,2,10,2.78,
12545,0,16,6,11827,5238,742.00,0.00,-742.00,1,1,1,10.00,1,5,5.09,
12546,0,24,1,1325,5577,742.09,0.00,-742.09,1,1,1,10.00,2,5,4.00,
12547,0,20,8,1356,10847,742.16,1208.00,465.84,1,1,1,10.00,1,10,1.65,
12548,0,35,1,1290,5577,742.18,1124.00,381.82,1,1,1,20.00,1,15,1.36,
12549,0,10,2,5929,11123,742.21,0.00,-742.21,1,1,1,30.00,2,5,4.60,
12550,0,8,1,10847,5577,742.27,0.00,-742.27,1,1,1,15.00,1,15,5.63,
12551,0,37,4,1353,11180,742.33,750.00,7.67,1,1,1,5.00,1,5,1.31,
12552,0,16,5,11827,11282,742.33,0.00,-742.33,1,1,1,15.00,1,15,4.72,
12553,0,31,3,1318,11159,742.33,748.00,5.67,1,1,1,30.00,1,15,0.71,
12554,0,28,4,1359,11180,742.33,0.00,-742.33,1,1,1,10.00,2,10,2.86,
12555,0,8,13,10847,5034,742.33,0.00,-742.33,1,1,1,5.00,1,10,3.31,
12556,0,12,9,11151,5356,742.33,1208.00,465.67,1,1,1,10.00,1,0,2.95,
12557,0,10,11,5929,5119,742.33,0.00,-742.33,1,1,1,10.00,1,15,1.69,
12558,0,18,4,1286,11180,742.33,0.00,-742.33,1,1,1,30.00,1,5,4.54,
12559,0,39,1,1404,5577,742.36,0.00,-742.36,1,1,1,40.00,1,10,5.50,
12560,0,10,1,5929,5577,742.42,0.00,-742.42,1,1,1,1.00,1,5,5.53,
12561,0,41,1,5578,5577,742.45,798.00,55.55,1,1,1,10.00,1,0,0.62,
12562,0,37,3,1353,11159,742.50,770.00,27.50,1,1,1,10.00,1,10,0.74,
12563,0,39,30,1404,1360,742.50,0.00,-742.50,1,1,1,10.00,1,5,1.11,
12564,0,31,1,8002,5577,742.63,886.00,143.37,1,1,1,20.00,2,5,2.50,
12565,0,6,3,5238,11159,742.68,1216.00,473.32,1,1,1,20.00,2,10,2.65,
12566,0,14,13,5037,5034,742.68,758.00,15.32,1,1,1,10.00,2,0,1.50,
12567,0,8,12,10847,11151,742.68,0.00,-742.68,1,1,1,10.00,1,15,2.76,
12568,0,14,19,5037,1352,742.68,1246.00,503.32,1,1,1,30.00,2,5,5.28,
12569,0,31,2,8002,11123,742.68,754.00,11.32,1,1,1,20.00,1,15,1.57,
12570,0,26,1,1323,5577,742.81,898.00,155.19,1,1,1,10.00,1,5,2.99,
12571,0,20,2,1357,11123,742.81,1324.00,581.19,1,1,1,30.00,1,10,4.43,
12572,0,18,2,1286,11123,742.81,1130.00,387.19,1,1,1,20.00,1,5,1.98,
12573,0,28,2,1359,11123,742.88,1332.00,589.13,1,1,1,1.00,1,15,3.88,
12574,0,16,2,11827,11123,742.88,0.00,-742.88,1,1,1,10.00,1,10,1.98,
12575,0,14,1,5037,5577,742.95,0.00,-742.95,1,1,1,20.00,1,5,2.29,
12576,0,4,19,11180,1352,742.96,1140.00,397.04,1,1,1,1.00,2,5,0.90,
12577,0,4,8,11180,10847,742.99,1256.00,513.01,1,1,1,30.00,1,5,3.10,
12578,0,20,1,1357,5577,743.02,0.00,-743.02,1,1,1,15.00,1,5,5.36,
12579,0,10,9,5929,5356,743.08,0.00,-743.08,1,1,1,10.00,1,10,0.93,
12580,0,12,7,11151,11281,743.08,0.00,-743.08,1,1,1,20.00,1,5,4.16,
12581,0,8,11,10847,5119,743.08,0.00,-743.08,1,1,1,60.00,2,5,1.79,
12582,0,6,13,5238,5034,743.08,1260.00,516.92,1,1,1,10.00,1,15,5.44,
12583,0,2,1,11123,5577,743.08,878.00,134.92,1,1,1,40.00,1,10,1.45,
12584,0,10,4,5929,11180,743.08,0.00,-743.08,1,1,1,20.00,1,15,2.56,
12585,0,18,8,1286,10847,743.08,0.00,-743.08,1,1,1,5.00,1,5,5.93,
12586,0,31,4,8116,11180,743.08,760.00,16.92,1,1,1,1.00,1,10,2.64,
12587,0,8,21,10847,6253,743.08,1242.00,498.92,1,1,1,30.00,1,10,0.86,
12588,0,22,30,3689,1360,743.22,0.00,-743.22,1,1,1,1.00,1,5,0.98,
12589,0,33,3,1351,11159,743.22,1216.00,472.78,1,1,1,20.00,2,0,1.87,
12590,0,14,3,5037,11159,743.22,1238.00,494.78,1,1,1,5.00,1,5,3.93,
12591,0,8,40,10847,1296,743.22,0.00,-743.22,1,1,1,10.00,1,5,3.54,
12592,0,37,2,1353,11123,743.22,782.00,38.78,1,1,1,20.00,1,5,2.25,
12593,0,14,8,5037,10847,743.29,1178.00,434.71,1,1,1,30.00,1,5,4.09,
12594,0,2,19,11123,1352,743.29,766.00,22.71,1,1,1,30.00,2,5,3.37,
12595,0,14,11,5037,5119,743.29,792.10,48.81,1,1,1,30.00,1,5,2.96,
12596,0,24,1,1325,5577,743.51,0.00,-743.51,1,1,1,30.00,1,10,4.00,
12597,0,12,6,11151,5238,743.51,1282.00,538.49,1,1,1,10.00,2,15,5.54,
12598,0,6,12,5238,11151,743.51,1276.00,532.49,1,1,1,5.00,2,15,5.54,
12599,0,8,10,10847,5929,743.51,0.00,-743.51,1,1,1,1.00,1,5,0.86,
12600,0,8,19,10847,1352,743.51,1248.00,504.49,1,1,1,30.00,1,0,2.21,
12601,0,37,1,1349,5577,743.51,1164.00,420.49,1,1,1,5.00,1,5,3.67,
12602,0,22,1,3689,5577,743.62,0.00,-743.62,1,1,1,10.00,1,10,5.37,
12603,0,12,1,11151,5577,743.72,0.00,-743.72,1,1,1,5.00,1,10,2.95,
12604,0,26,3,1323,11159,743.75,1186.00,442.25,1,1,1,30.00,1,10,1.10,
12605,0,33,1,1351,5577,743.75,1276.00,532.25,1,1,1,1.00,1,5,4.30,
12606,0,41,1,5578,5577,743.81,800.00,56.19,1,1,1,20.00,1,5,0.62,
12607,0,39,2,1404,11123,743.83,0.00,-743.83,1,1,1,10.00,2,5,4.57,
12608,0,16,1,11827,5577,743.93,0.00,-743.93,1,1,1,10.00,1,5,0.90,
12609,0,18,1,1286,5577,743.94,1062.00,318.06,1,1,1,10.00,1,15,0.90,
12610,0,4,13,11180,5034,744.00,0.00,-744.00,1,1,1,10.00,1,10,4.36,
12611,0,8,9,10847,5356,744.00,1236.00,492.00,1,1,1,10.00,1,15,0.32,
12612,0,2,40,11123,1296,744.00,760.00,16.00,1,1,1,5.00,1,5,2.13,
12613,0,24,3,1325,11159,744.00,1200.00,456.00,1,1,1,10.00,1,15,2.66,
12614,0,10,7,5929,11281,744.00,0.00,-744.00,1,1,1,10.00,2,5,2.60,
12615,0,6,11,5238,5119,744.00,0.00,-744.00,1,1,1,10.00,2,5,4.51,
12616,0,39,1,1404,5577,744.00,0.00,-744.00,1,1,1,30.00,1,15,5.50,
12617,0,12,5,11151,11282,744.00,1282.00,538.00,1,1,1,5.00,1,10,5.17,
12618,0,37,8,1349,10847,744.00,0.00,-744.00,1,1,1,10.00,1,5,2.27,
12619,0,12,2,11151,11123,744.00,936.00,192.00,1,1,1,15.00,1,10,2.30,
12620,0,14,9,5037,5356,744.00,1178.00,434.00,1,1,1,20.00,1,15,4.16,
12621,0,35,8,1290,10847,744.06,0.00,-744.06,1,1,1,15.00,1,10,4.45,
12622,0,31,8,1316,10847,744.06,0.00,-744.06,1,1,1,15.00,1,10,3.75,
12623,0,18,28,1286,1359,744.09,0.00,-744.09,1,1,1,15.00,1,10,5.34,
12624,0,4,21,11180,6253,744.09,1262.00,517.91,1,1,1,5.00,1,5,2.92,
12625,0,2,4,11123,11180,744.13,766.00,21.87,1,1,1,15.00,2,5,3.08,
12626,0,6,1,5238,5577,744.15,1282.00,537.85,1,1,1,30.00,1,15,5.09,
12627,0,35,4,1290,11180,744.17,782.00,37.83,1,1,1,5.00,2,5,3.68,
12628,0,14,1,5037,5577,744.17,0.00,-744.17,1,1,1,5.00,1,10,2.29,
12629,0,35,3,1290,11159,744.17,776.00,31.83,1,1,1,30.00,1,5,2.62,
12630,0,10,40,5929,1296,744.21,0.00,-744.21,1,1,1,15.00,1,5,3.44,
12631,0,35,1,1290,5577,744.23,1126.00,381.77,1,1,1,10.00,1,5,1.36,
12632,0,33,2,1351,11123,744.26,1244.00,499.74,1,1,1,10.00,2,5,3.37,
12633,0,26,2,1323,11123,744.36,762.00,17.64,1,1,1,20.00,2,5,2.06,
12634,0,35,28,1290,1359,744.36,0.00,-744.36,1,1,1,5.00,1,5,3.86,
12635,0,28,1,1359,5577,744.38,0.00,-744.38,1,1,1,30.00,2,5,4.81,
12636,0,10,1,5929,5577,744.55,0.00,-744.55,1,1,1,30.00,1,5,5.53,
12637,0,6,10,5238,5929,744.55,0.00,-744.55,1,1,1,15.00,1,15,3.30,
12638,0,26,1,1323,5577,744.55,900.00,155.45,1,1,1,30.00,1,15,2.99,
12639,0,4,40,11180,1296,744.55,0.00,-744.55,1,1,1,20.00,1,5,4.29,
12640,0,28,21,1359,6253,744.55,756.00,11.45,1,1,1,30.00,1,5,1.56,
12641,0,4,1,11180,5577,744.55,0.00,-744.55,1,1,1,10.00,2,15,4.01,
12642,0,10,6,5929,5238,744.55,0.00,-744.55,1,1,1,10.00,1,10,3.30,
12643,0,4,12,11180,11151,744.55,0.00,-744.55,1,1,1,20.00,1,10,4.46,
12644,0,8,1,10847,5577,744.69,0.00,-744.69,1,1,1,10.00,1,10,5.63,
12645,0,22,3,3689,11159,744.74,0.00,-744.74,1,1,1,20.00,1,5,2.93,
12646,0,28,4,1359,11180,744.77,0.00,-744.77,1,1,1,30.00,1,15,2.86,
12647,0,31,1,1318,5577,744.81,892.00,147.19,1,1,1,20.00,1,0,2.72,
12648,0,22,2,3689,11123,744.84,0.00,-744.84,1,1,1,10.00,1,10,4.44,
12649,0,14,7,5037,11281,744.84,0.00,-744.84,1,1,1,10.00,1,5,5.37,
12650,0,22,4,3689,11180,744.84,0.00,-744.84,1,1,1,40.00,1,15,2.40,
12651,0,24,1,1325,5577,744.93,0.00,-744.93,1,1,1,10.00,1,15,4.00,
12652,0,8,28,10847,1359,744.95,0.00,-744.95,1,1,1,20.00,1,15,0.96,
12653,0,16,3,11827,11159,744.95,0.00,-744.95,1,1,1,10.00,1,5,2.95,
12654,0,33,3,1351,11159,745.04,1216.00,470.96,1,1,1,30.00,1,5,1.87,
12655,0,20,30,1357,1360,745.16,0.00,-745.16,1,1,1,60.00,1,5,2.12,
12656,0,4,11,11180,5119,745.16,0.00,-745.16,1,1,1,10.00,1,10,3.43,
12657,0,10,5,5929,11282,745.16,0.00,-745.16,1,1,1,30.00,1,5,2.92,
12658,0,6,9,5238,5356,745.16,1214.00,468.84,1,1,1,10.00,1,5,2.75,
12659,0,41,1,5578,5577,745.16,802.00,56.84,1,1,1,15.00,1,5,0.62,
12660,0,2,13,11123,5034,745.16,762.00,16.84,1,1,1,1.00,2,5,2.20,
12661,0,8,7,10847,11281,745.16,1248.00,502.84,1,1,1,5.00,1,5,1.99,
12662,0,37,1,1353,5577,745.22,920.10,174.88,1,1,1,1.00,1,10,3.18,
12663,0,4,19,11180,1352,745.23,1150.00,404.77,1,1,1,10.00,1,5,0.90,
12664,0,20,1,1357,5577,745.31,0.00,-745.31,1,1,1,5.00,1,10,5.36,
12665,0,28,8,1359,10847,745.38,756.00,10.62,1,1,1,1.00,2,5,0.96,
12666,0,14,1,5037,5577,745.40,0.00,-745.40,1,1,1,30.00,1,10,2.29,
12667,0,16,28,11827,1359,745.50,0.00,-745.50,1,1,1,5.00,1,10,3.98,
12668,0,22,1,3689,5577,745.53,0.00,-745.53,1,1,1,10.00,1,5,5.37,
12669,0,39,1,1404,5577,745.64,0.00,-745.64,1,1,1,30.00,1,15,5.50,
12670,0,12,1,11151,5577,745.66,0.00,-745.66,1,1,1,20.00,1,15,2.95,
12671,0,16,4,11827,11180,745.86,0.00,-745.86,1,1,1,10.00,1,5,4.01,
12672,0,20,4,1357,11180,745.86,1138.00,392.14,1,1,1,30.00,2,10,1.96,
12673,0,4,10,11180,5929,745.86,0.00,-745.86,1,1,1,1.00,1,15,2.56,
12674,0,14,5,5037,11282,745.86,1248.00,502.14,1,1,1,30.00,1,15,5.69,
12675,0,8,6,10847,5238,745.86,1252.00,506.14,1,1,1,40.00,1,15,2.69,
12676,0,16,21,11827,6253,745.86,0.00,-745.86,1,1,1,10.00,1,10,5.11,
12677,0,2,12,11123,11151,745.86,776.00,30.14,1,1,1,10.00,1,15,2.30,
12678,0,33,1,1351,5577,745.94,1278.00,532.06,1,1,1,60.00,1,10,4.30,
12679,0,37,2,1353,11123,745.96,786.00,40.04,1,1,1,20.00,1,5,2.25,
12680,0,14,8,5037,10847,746.05,1180.00,433.95,1,1,1,10.00,1,5,4.09,
12681,0,18,1,1286,5577,746.17,1062.00,315.83,1,1,1,15.00,1,10,0.90,
12682,0,33,40,1351,1296,746.17,1258.00,511.83,1,1,1,20.00,1,10,4.58,
12683,0,12,4,11151,11180,746.17,1280.00,533.83,1,1,1,5.00,1,5,4.46,
12684,0,4,8,11180,10847,746.19,1258.00,511.81,1,1,1,30.00,1,10,3.10,
12685,0,39,30,1404,1360,746.25,0.00,-746.25,1,1,1,15.00,1,10,1.11,
12686,0,26,1,1323,5577,746.28,902.00,155.72,1,1,1,5.00,1,5,2.99,
12687,0,35,1,1290,5577,746.29,1128.00,381.71,1,1,1,5.00,1,5,1.36,
12688,0,2,1,11123,5577,746.31,882.00,135.69,1,1,1,40.00,2,10,1.45,
12689,0,31,8,8116,10847,746.33,0.00,-746.33,1,1,1,5.00,1,10,4.04,
12690,0,24,1,1325,5577,746.35,0.00,-746.35,1,1,1,30.00,1,10,4.00,
12691,0,28,12,1359,11151,746.39,1346.00,599.61,1,1,1,30.00,2,5,1.94,
12692,0,31,10,8116,5929,746.39,0.00,-746.39,1,1,1,40.00,1,5,3.94,
12693,0,35,6,1290,5238,746.39,788.00,41.61,1,1,1,10.00,1,10,4.76,
12694,0,12,8,11151,10847,746.39,1210.00,463.61,1,1,1,5.00,1,0,2.88,
12695,0,35,2,1290,11123,746.39,756.00,9.61,1,1,1,20.00,1,5,1.52,
12696,0,28,3,1359,11159,746.45,1322.00,575.55,1,1,1,30.00,1,10,2.37,
12697,0,16,1,11827,5577,746.48,0.00,-746.48,1,1,1,30.00,1,10,0.90,
12698,0,41,1,5578,5577,746.52,802.00,55.48,1,1,1,20.00,1,10,0.62,
12699,0,14,1,5037,5577,746.62,0.00,-746.62,1,1,1,5.00,1,15,2.29,
12700,0,26,13,1323,5034,746.67,768.00,21.33,1,1,1,30.00,1,10,2.82,
12701,0,16,19,11827,1352,746.67,0.00,-746.67,1,1,1,10.00,1,0,4.30,
12702,0,8,5,10847,11282,746.67,1252.00,505.33,1,1,1,10.00,1,10,2.31,
12703,0,28,11,1359,5119,746.67,1288.10,541.43,1,1,1,5.00,2,5,0.97,
12704,0,2,11,11123,5119,746.67,1338.10,591.43,1,1,1,5.00,1,10,3.88,
12705,0,18,40,1286,1296,746.67,1060.00,313.33,1,1,1,10.00,1,5,2.49,
12706,0,6,7,5238,11281,746.67,754.00,7.33,1,1,1,20.00,1,5,1.58,
12707,0,41,13,5578,5034,746.67,810.00,63.33,1,1,1,15.00,2,5,3.10,
12708,0,4,9,11180,5356,746.67,1258.00,511.33,1,1,1,30.00,2,15,3.16,
12709,0,10,1,5929,5577,746.67,0.00,-746.67,1,1,1,1.00,1,10,5.53,
12710,0,35,5,1290,11282,746.67,790.00,43.33,1,1,1,10.00,1,10,4.39,
12711,0,31,9,1314,5356,746.67,0.00,-746.67,1,1,1,5.00,1,10,4.30,
12712,0,33,7,1351,11281,746.67,756.00,9.33,1,1,1,10.00,1,0,1.60,
12713,0,37,7,1349,11281,746.68,756.00,9.32,1,1,1,1.00,1,15,1.58,
12714,0,6,1,5238,5577,746.76,1286.00,539.24,1,1,1,1.00,1,10,5.09,
12715,0,33,3,1351,11159,746.87,1218.00,471.13,1,1,1,5.00,1,15,1.87,
12716,0,37,1,1349,5577,746.92,1166.00,419.08,1,1,1,15.00,2,10,3.67,
12717,0,26,12,1323,11151,746.96,778.00,31.04,1,1,1,15.00,1,10,2.92,
12718,0,33,6,1351,5238,746.96,752.00,5.04,1,1,1,5.00,1,5,1.29,
12719,0,24,8,1325,10847,746.96,774.00,27.04,1,1,1,10.00,1,0,1.93,
12720,0,14,12,5037,11151,746.96,774.00,27.04,1,1,1,15.00,1,5,1.60,
12721,0,28,10,1359,5929,746.96,754.00,7.04,1,1,1,10.00,1,10,0.86,
12722,0,31,1,1316,5577,746.99,890.00,143.01,1,1,1,15.00,1,10,2.18,
12723,0,10,2,5929,11123,747.02,0.00,-747.02,1,1,1,20.00,2,10,4.60,
12724,0,28,1,1359,5577,747.06,0.00,-747.06,1,1,1,15.00,1,10,4.81,
12725,0,8,1,10847,5577,747.12,0.00,-747.12,1,1,1,15.00,1,15,5.63,
12726,0,4,21,11180,6253,747.12,1264.00,516.88,1,1,1,30.00,1,5,2.92,
12727,0,26,8,1323,10847,747.12,0.00,-747.12,1,1,1,20.00,1,5,2.11,
12728,0,18,28,1286,1359,747.12,0.00,-747.12,1,1,1,30.00,1,5,5.34,
12729,0,18,4,1286,11180,747.21,0.00,-747.21,1,1,1,5.00,1,0,4.54,
12730,0,28,4,1359,11180,747.21,0.00,-747.21,1,1,1,20.00,1,10,2.86,
12731,0,33,4,1351,11180,747.27,760.00,12.73,1,1,1,10.00,1,10,0.90,
12732,0,33,5,1351,11282,747.27,752.00,4.73,1,1,1,30.00,1,5,0.92,
12733,0,28,9,1359,5356,747.27,758.00,10.73,1,1,1,1.00,2,15,1.03,
12734,0,26,11,1323,5119,747.27,1172.00,424.73,1,1,1,30.00,1,15,1.51,
12735,0,39,1,1404,5577,747.27,0.00,-747.27,1,1,1,20.00,1,0,5.50,
12736,0,31,7,1316,11281,747.27,770.00,22.73,1,1,1,60.00,1,10,3.74,
12737,0,24,13,1325,5034,747.27,868.00,120.73,1,1,1,20.00,1,15,1.99,
12738,0,14,4,5037,11180,747.27,1246.00,498.73,1,1,1,20.00,1,15,4.98,
12739,0,22,8,3689,10847,747.27,1324.00,576.73,1,1,1,60.00,1,10,0.46,
12740,0,6,21,5238,6253,747.35,1186.00,438.65,1,1,1,10.00,1,5,2.51,
12741,0,2,19,11123,1352,747.43,770.00,22.57,1,1,1,15.00,1,5,3.37,
12742,0,22,1,3689,5577,747.45,0.00,-747.45,1,1,1,15.00,1,5,5.37,
12743,0,4,19,11180,1352,747.51,1152.00,404.49,1,1,1,10.00,2,10,0.90,
12744,0,10,28,5929,1359,747.60,0.00,-747.60,1,1,1,20.00,1,5,0.86,
12745,0,41,12,5578,11151,747.60,812.00,64.40,1,1,1,20.00,1,10,3.20,
12746,0,39,3,1404,11159,747.60,0.00,-747.60,1,1,1,30.00,1,5,3.06,
12747,0,33,8,1351,10847,747.60,1214.00,466.40,1,1,1,30.00,1,10,2.70,
12748,0,26,10,1323,5929,747.60,0.00,-747.60,1,1,1,20.00,1,5,2.01,
12749,0,8,2,10847,11123,747.60,0.00,-747.60,1,1,1,30.00,1,5,4.70,
12750,0,39,21,1404,6253,747.60,0.00,-747.60,1,1,1,15.00,2,15,1.44,
12751,0,12,1,11151,5577,747.60,0.00,-747.60,1,1,1,5.00,1,15,2.95,
12752,0,2,10,11123,5929,747.60,0.00,-747.60,1,1,1,30.00,1,5,4.37,
12753,0,26,4,1323,11180,747.60,1202.00,454.40,1,1,1,10.00,2,5,2.16,
12754,0,20,1,1357,5577,747.60,0.00,-747.60,1,1,1,30.00,1,10,5.36,
12755,0,24,12,1325,11151,747.60,856.00,108.40,1,1,1,20.00,1,10,1.44,
12756,0,31,6,1318,5238,747.60,764.00,16.40,1,1,1,10.00,1,15,2.85,
12757,0,4,1,11180,5577,747.73,0.00,-747.73,1,1,1,15.00,1,5,4.01,
12758,0,24,1,1325,5577,747.77,0.00,-747.77,1,1,1,15.00,1,5,4.00,
12759,0,14,19,5037,1352,747.80,1248.00,500.20,1,1,1,30.00,1,10,5.28,
12760,0,14,1,5037,5577,747.84,0.00,-747.84,1,1,1,10.00,1,5,2.29,
12761,0,41,1,5578,5577,747.87,804.00,56.13,1,1,1,10.00,2,10,0.62,
12762,0,10,40,5929,1296,747.89,0.00,-747.89,1,1,1,30.00,1,5,3.44,
12763,0,22,13,3689,5034,747.95,0.00,-747.95,1,1,1,30.00,1,5,3.04,
12764,0,28,7,1359,11281,747.95,768.00,20.05,1,1,1,1.00,1,0,2.70,
12765,0,26,19,1323,1352,747.95,0.00,-747.95,1,1,1,5.00,1,5,1.83,
12766,0,26,9,1323,5356,747.95,0.00,-747.95,1,1,1,20.00,1,15,2.18,
12767,0,24,11,1325,5119,747.95,756.10,8.15,1,1,1,30.00,1,5,0.63,
