from_node_id,to_node_id,type_code,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min),speed_limit,speed,percentage_of_speed_limit,level_of_service,sensor_data_flag,sensor_link_volume,simulated_link_volume,measurement_error,abs_measurement_error_percentage,simulated_AADT,TotalEnergy_(J/hr),CO2_(g/hr),NOX_(g/hr),CO_(g/hr),HC_(g/hr),sov_volume,hov_volume,truck_volume,intermodal_volume,geometry,from_node_id,to_node_id,vol_d1,spd_d1,
1322,11161,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.934349,40.590989,0.0 -111.929272,40.591030,0.0</coordinates></LineString>",1322,11161,
1323,5592,f,420,1050,539,1428.6000,0.0051,4.2506,21.0000,0.0728,0,F,0,0.0000,539,0.0000,0.0000,5390.0000,34153632.0000,2453928.0000,922.9689,13710.8145,893.4692,539,0,0,0,"<LineString><coordinates>-111.921434,40.591612,0.0 -111.922191,40.587745,0.0</coordinates></LineString>",1323,5592,
1325,10853,f,420,1050,1452,1428.6000,0.0138,8.0172,20.0000,0.2286,1,F,0,0.0000,1452,0.0000,0.0000,14520.0000,24915804.0000,1790583.3750,765.8681,10358.5527,611.4258,1452,0,0,0,"<LineString><coordinates>-111.907451,40.592327,0.0 -111.904442,40.592368,0.0</coordinates></LineString>",1325,10853,
1346,11172,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.943605,40.584075,0.0 -111.938819,40.584154,0.0</coordinates></LineString>",1346,11172,
1348,5210,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.943542,40.576968,0.0 -111.938741,40.576944,0.0</coordinates></LineString>",1348,5210,
1349,5210,f,420,1050,416,1428.6000,0.0040,0.0271,21.0000,0.1838,1,F,0,0.0000,416,0.0000,0.0000,4160.0000,30588622.0000,2198091.2500,829.1179,10287.2373,534.5436,416,0,0,0,"<LineString><coordinates>-111.934352,40.576887,0.0 -111.938741,40.576978,0.0</coordinates></LineString>",1349,5210,
1349,5219,f,420,1050,17,1428.6000,0.0002,0.0000,21.0000,9.5880,46,D,0,0.0000,17,0.0000,0.0000,170.0000,16658.0000,1197.1548,0.1898,3.8976,0.0309,17,0,0,0,"<LineString><coordinates>-111.934352,40.576853,0.0 -111.929172,40.576723,0.0</coordinates></LineString>",1349,5219,
1349,11181,f,420,1050,89,1428.6000,0.0008,0.0169,21.0000,10.4124,50,C,0,0.0000,89,0.0000,0.0000,890.0000,157999.5469,11354.9268,7.9708,95.3908,4.0984,89,0,0,0,"<LineString><coordinates>-111.934364,40.576859,0.0 -111.931043,40.573162,0.0</coordinates></LineString>",1349,11181,
1351,5209,f,420,1050,1453,1428.6000,0.0138,12.1582,21.0000,0.2136,1,F,0,0.0000,1453,0.0000,0.0000,14530.0000,32766466.0000,2354694.2500,949.4149,12104.6689,802.5468,1453,0,0,0,"<LineString><coordinates>-111.943535,40.567984,0.0 -111.938738,40.568066,0.0</coordinates></LineString>",1351,5209,
1352,5209,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.933962,40.567893,0.0 -111.938737,40.568100,0.0</coordinates></LineString>",1352,5209,
1352,6256,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.933962,40.567859,0.0 -111.929138,40.568027,0.0</coordinates></LineString>",1352,6256,
1352,11181,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.933948,40.567868,0.0 -111.931016,40.573165,0.0</coordinates></LineString>",1352,11181,
1352,11261,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.933979,40.567878,0.0 -111.934628,40.562300,0.0</coordinates></LineString>",1352,11261,
1353,5589,f,420,1050,78,1428.6000,0.0007,0.0119,21.0000,0.1478,1,F,0,0.0000,78,0.0000,0.0000,780.0000,3541681.5000,254505.5781,92.1462,1295.1134,83.8088,78,0,0,0,"<LineString><coordinates>-111.934249,40.584067,0.0 -111.934046,40.587780,0.0</coordinates></LineString>",1353,5589,
1353,11172,f,420,1050,452,1428.6000,0.0043,0.0298,21.0000,0.1897,1,F,0,0.0000,452,0.0000,0.0000,4520.0000,33562444.0000,2411955.5000,1157.1099,13934.3291,799.9114,452,0,0,0,"<LineString><coordinates>-111.934266,40.584085,0.0 -111.938819,40.584188,0.0</coordinates></LineString>",1353,11172,
1353,11173,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.934265,40.584051,0.0 -111.929245,40.584352,0.0</coordinates></LineString>",1353,11173,
1354,5592,f,420,1050,0,1428.6000,0.0000,0.0000,20.0000,20.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.923412,40.584049,0.0 -111.922159,40.587737,0.0</coordinates></LineString>",1354,5592,
1354,11173,f,420,1050,0,1428.6000,0.0000,0.0000,20.0000,20.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.923427,40.584071,0.0 -111.929245,40.584386,0.0</coordinates></LineString>",1354,11173,
1355,5219,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.924746,40.576649,0.0 -111.929172,40.576757,0.0</coordinates></LineString>",1355,5219,
1355,11183,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.924762,40.576627,0.0 -111.923422,40.572472,0.0</coordinates></LineString>",1355,11183,
1356,6255,f,420,1050,76,1428.6000,0.0007,0.0331,21.0000,9.7676,47,D,0,0.0000,76,0.0000,0.0000,760.0000,161848.9219,11631.5625,5.8964,74.9841,2.3773,76,0,0,0,"<LineString><coordinates>-111.924119,40.567161,0.0 -111.919631,40.565855,0.0</coordinates></LineString>",1356,6255,
1356,6256,f,420,1050,331,1428.6000,0.0032,0.0252,21.0000,1.1561,6,F,0,0.0000,331,0.0000,0.0000,3310.0000,655850.5625,47133.6328,21.3879,281.7248,9.5937,331,0,0,0,"<LineString><coordinates>-111.924111,40.567193,0.0 -111.929136,40.568060,0.0</coordinates></LineString>",1356,6256,
1356,11183,f,420,1050,118,1428.6000,0.0011,0.0240,21.0000,0.1422,1,F,0,0.0000,118,0.0000,0.0000,1180.0000,4355214.5000,312960.5625,108.9381,1633.9963,107.1115,118,0,0,0,"<LineString><coordinates>-111.924098,40.567175,0.0 -111.923390,40.572475,0.0</coordinates></LineString>",1356,11183,
1356,11259,f,420,1050,78,1428.6000,0.0007,0.0339,21.0000,11.7353,56,C,0,0.0000,78,0.0000,0.0000,780.0000,218487.4063,15701.9766,8.6038,115.2818,3.8994,78,0,0,0,"<LineString><coordinates>-111.924129,40.567185,0.0 -111.926752,40.562017,0.0</coordinates></LineString>",1356,11259,
1357,5174,f,420,1050,330,1428.6000,0.0031,0.0287,21.0000,0.1832,1,F,0,0.0000,330,0.0000,0.0000,3300.0000,18070142.0000,1298507.3750,390.8179,5787.3276,353.3565,330,0,0,0,"<LineString><coordinates>-111.914319,40.565108,0.0 -111.913886,40.559070,0.0</coordinates></LineString>",1357,5174,
1357,5588,f,420,1050,271,1428.6000,0.0026,0.0320,21.0000,13.0307,62,C,0,0.0000,271,0.0000,0.0000,2710.0000,481628.3438,34613.0313,21.8789,284.4413,9.2519,271,0,0,0,"<LineString><coordinates>-111.914287,40.565115,0.0 -111.917003,40.571994,0.0</coordinates></LineString>",1357,5588,
1357,6255,f,420,1050,7,1428.6000,0.0001,0.0244,21.0000,9.5952,46,D,0,0.0000,7,0.0000,0.0000,70.0000,17640.0684,1267.7340,0.1327,3.0298,0.0296,7,0,0,0,"<LineString><coordinates>-111.914300,40.565125,0.0 -111.919624,40.565887,0.0</coordinates></LineString>",1357,6255,
1359,6185,f,420,1050,552,1428.6000,0.0053,0.0304,21.0000,11.4972,55,C,0,0.0000,552,0.0000,0.0000,5520.0000,1549558.2500,111361.7656,71.1257,922.9946,28.4045,552,0,0,0,"<LineString><coordinates>-111.911829,40.577706,0.0 -111.905519,40.575738,0.0</coordinates></LineString>",1359,6185,
1360,10850,f,420,1050,0,1428.6000,0.0000,0.0000,20.0000,20.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.901825,40.584043,0.0 -111.904166,40.585638,0.0</coordinates></LineString>",1360,10850,
1360,11489,f,420,1050,0,1428.6000,0.0000,0.0000,20.0000,20.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.901850,40.584033,0.0 -111.902668,40.580651,0.0</coordinates></LineString>",1360,11489,
1361,5728,f,420,1050,0,1428.6000,0.0000,0.0000,20.0000,20.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.902505,40.575670,0.0 -111.900807,40.573565,0.0</coordinates></LineString>",1361,5728,
1397,11261,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.936573,40.553561,0.0 -111.934596,40.562294,0.0</coordinates></LineString>",1397,11261,
1404,11257,f,420,1050,431,1428.6000,0.0041,188.5100,20.0000,0.0209,0,F,0,0.0000,431,0.0000,0.0000,4310.0000,17734110.0000,1274081.5000,430.4064,6752.7271,514.2944,431,0,0,0,"<LineString><coordinates>-111.908169,40.571762,0.0 -111.908387,40.569756,0.0</coordinates></LineString>",1404,11257,
3689,11507,a,420,1050,792,300.7000,0.1254,431.2380,25.0000,0.0123,0,F,0,0.0000,792,0.0000,0.0000,7920.0000,82248624.0000,5909033.5000,1608.4608,24012.5117,1784.8287,792,0,0,0,"<LineString><coordinates>-111.900749,40.562538,0.0 -111.902528,40.562410,0.0</coordinates></LineString>",3689,11507,
4156,10849,a,420,1050,0,633.1000,0.0000,0.0000,24.0000,24.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.900958,40.585617,0.0 -111.900688,40.584261,0.0</coordinates></LineString>",4156,10849,
4156,10850,a,420,1050,0,633.1000,0.0000,0.0000,24.0000,24.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.900942,40.585603,0.0 -111.904175,40.585607,0.0</coordinates></LineString>",4156,10850,
4804,5106,a,420,1050,1073,666.4000,0.1533,0.0000,29.0000,1.6428,6,F,0,0.0000,1073,0.0000,0.0000,10730.0000,8387119.5000,602719.8750,250.4517,4083.1487,182.3058,1073,0,0,0,"<LineString><coordinates>-111.910324,40.602331,0.0 -111.910285,40.598557,0.0</coordinates></LineString>",4804,5106,
4804,5109,a,420,1050,845,666.4000,0.1208,0.0000,29.0000,0.3012,1,F,0,0.0000,845,0.0000,0.0000,8450.0000,14877220.0000,1069170.1250,407.3788,6020.9126,413.6016,845,0,0,0,"<LineString><coordinates>-111.910290,40.602331,0.0 -111.910298,40.605939,0.0</coordinates></LineString>",4804,5109,
4899,5030,a,420,1050,0,316.5000,0.0000,0.0000,30.0000,30.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.910076,40.625783,0.0 -111.909974,40.621262,0.0</coordinates></LineString>",4899,5030,
4952,1289,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.929251,40.616691,0.0 -111.933868,40.616724,0.0</coordinates></LineString>",4952,1289,
4952,1290,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.929249,40.616657,0.0 -111.924500,40.617117,0.0</coordinates></LineString>",4952,1290,
4952,5022,a,420,1050,772,666.4000,0.1103,0.0000,32.0000,2.8543,9,F,1,0.0000,772,772.0000,77200.0000,7720.0000,7184771.0000,516351.6875,264.1876,3787.3308,175.3453,772,0,0,0,"<LineString><coordinates>-111.929268,40.616674,0.0 -111.929180,40.609415,0.0</coordinates></LineString>",4952,5022,
4952,5440,a,420,1050,306,666.4000,0.0437,0.0000,32.0000,0.2145,1,F,0,0.0000,306,0.0000,0.0000,3060.0000,19535446.0000,1403937.2500,490.3159,7257.0313,550.4325,306,0,0,0,"<LineString><coordinates>-111.929234,40.616674,0.0 -111.929175,40.623484,0.0</coordinates></LineString>",4952,5440,
4958,1299,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.910244,40.618518,0.0 -111.908066,40.616163,0.0</coordinates></LineString>",4958,1299,
4958,5010,a,420,1050,1650,407.2000,0.1930,0.0000,36.0000,4.2456,12,F,0,0.0000,1650,0.0000,0.0000,16500.0000,4598599.0000,330486.9375,305.6296,5956.7388,123.5849,1650,0,0,0,"<LineString><coordinates>-111.910249,40.618528,0.0 -111.910076,40.616075,0.0</coordinates></LineString>",4958,5010,
4958,5030,a,420,1050,701,407.2000,0.0820,0.0000,36.0000,0.2929,1,F,0,0.0000,701,0.0000,0.0000,7010.0000,189704.1875,13633.4814,11.5774,208.7120,6.2868,701,0,0,0,"<LineString><coordinates>-111.910215,40.618527,0.0 -111.909940,40.621260,0.0</coordinates></LineString>",4958,5030,
5009,5027,a,420,1050,403,407.2000,0.0471,0.0000,36.0000,4.5240,13,F,0,0.0000,403,0.0000,0.0000,4030.0000,1072528.1250,77079.2969,64.2213,1169.4149,30.9924,403,0,0,0,"<LineString><coordinates>-111.913171,40.610453,0.0 -111.910313,40.610638,0.0</coordinates></LineString>",5009,5027,
5009,5240,a,420,1050,425,407.2000,0.0497,0.0000,36.0000,8.9070,25,F,0,0.0000,425,0.0000,0.0000,4250.0000,1281552.1250,92101.1719,82.6838,1329.6251,35.2024,425,0,0,0,"<LineString><coordinates>-111.913156,40.610465,0.0 -111.911913,40.614664,0.0</coordinates></LineString>",5009,5240,
5009,5863,a,420,1050,827,407.2000,0.0967,0.0000,36.0000,5.7117,16,F,0,0.0000,827,0.0000,0.0000,8270.0000,1868564.2500,134287.8750,109.1377,2044.3534,45.6573,827,0,0,0,"<LineString><coordinates>-111.913173,40.610487,0.0 -111.916785,40.610282,0.0</coordinates></LineString>",5009,5863,
5010,4958,a,420,1050,703,407.2000,0.0822,0.0000,36.0000,0.3827,1,F,0,0.0000,703,0.0000,0.0000,7030.0000,186222.6719,13383.2900,11.5247,206.7568,6.2636,703,0,0,0,"<LineString><coordinates>-111.910042,40.616077,0.0 -111.910215,40.618530,0.0</coordinates></LineString>",5010,4958,
5010,5027,a,420,1050,1056,857.3000,0.1173,0.0000,35.0000,2.1102,6,F,0,0.0000,1056,0.0000,0.0000,10560.0000,8427241.0000,605642.6250,347.0785,5403.5171,226.0198,1056,0,0,0,"<LineString><coordinates>-111.910076,40.616077,0.0 -111.910331,40.610656,0.0</coordinates></LineString>",5010,5027,
5010,5240,a,420,1050,588,407.2000,0.0688,0.0000,36.0000,4.0565,11,F,0,0.0000,588,0.0000,0.0000,5880.0000,1227556.8750,88220.5469,66.2361,1304.8853,29.0195,588,0,0,0,"<LineString><coordinates>-111.910069,40.616089,0.0 -111.911939,40.614682,0.0</coordinates></LineString>",5010,5240,
5017,5018,h,420,1050,2083,284.8000,0.2322,0.0000,43.0000,14.9521,35,E,1,0.0000,2083,2083.0000,208300.0000,20830.0000,6801460.5000,488799.9688,439.7102,7152.7178,162.0930,2083,0,0,0,"<LineString><coordinates>-111.938734,40.609517,0.0 -111.938838,40.616737,0.0</coordinates></LineString>",5017,5018,
5017,11123,a,420,1050,1109,407.2000,0.1297,0.0000,36.0000,7.8635,22,F,0,0.0000,1109,0.0000,0.0000,11090.0000,3879652.5000,278818.9375,264.1745,4469.5142,98.6675,1109,0,0,0,"<LineString><coordinates>-111.938751,40.609500,0.0 -111.943739,40.609503,0.0</coordinates></LineString>",5017,11123,
5017,11124,a,420,1050,127,407.2000,0.0149,0.0000,36.0000,10.9331,30,F,0,0.0000,127,0.0000,0.0000,1270.0000,385017.4688,27670.1113,24.1029,370.6350,9.7749,127,0,0,0,"<LineString><coordinates>-111.938751,40.609500,0.0 -111.931819,40.609509,0.0</coordinates></LineString>",5017,11124,
5017,11146,h,420,1050,1430,284.8000,0.1594,0.0000,43.0000,0.6943,2,F,0,0.0000,1430,0.0000,0.0000,14300.0000,11571398.0000,831569.1875,353.4360,6235.0566,218.0384,1430,0,0,0,"<LineString><coordinates>-111.938768,40.609517,0.0 -111.938875,40.605898,0.0</coordinates></LineString>",5017,11146,
5018,1285,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.938856,40.616754,0.0 -111.943376,40.616471,0.0</coordinates></LineString>",5018,1285,
5018,1289,f,420,1050,0,1428.6000,0.0000,0.0000,21.0000,21.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.938855,40.616720,0.0 -111.933868,40.616690,0.0</coordinates></LineString>",5018,1289,
5018,5017,h,420,1050,1081,284.8000,0.1205,0.0000,43.0000,1.9097,4,F,1,0.0000,1081,1081.0000,108100.0000,10810.0000,6353838.5000,456624.6875,272.5353,4575.7422,129.1020,1081,0,0,0,"<LineString><coordinates>-111.938872,40.616737,0.0 -111.938768,40.609517,0.0</coordinates></LineString>",5018,5017,
5018,5436,h,420,1050,2077,284.8000,0.2315,0.0000,43.0000,0.6542,2,F,0,0.0000,2077,0.0000,0.0000,20770.0000,125207992.0000,8997467.0000,7022.5586,117747.3359,3195.8982,2077,0,0,0,"<LineString><coordinates>-111.938838,40.616737,0.0 -111.938725,40.624085,0.0</coordinates></LineString>",5018,5436,
5022,4952,a,420,1050,0,666.4000,0.0000,0.0000,32.0000,32.0000,100,A,1,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.929146,40.609415,0.0 -111.929234,40.616674,0.0</coordinates></LineString>",5022,4952,
5022,5524,a,420,1050,721,407.2000,0.0843,0.0000,36.0000,5.9731,17,F,0,0.0000,721,0.0000,0.0000,7210.0000,2159383.7500,155188.3438,148.2521,2544.3906,63.8055,721,0,0,0,"<LineString><coordinates>-111.929166,40.609399,0.0 -111.925491,40.608715,0.0</coordinates></LineString>",5022,5524,
5022,11124,a,420,1050,308,407.2000,0.0360,0.0000,36.0000,4.1988,12,F,0,0.0000,308,0.0000,0.0000,3080.0000,760288.2500,54639.7461,40.3462,754.3510,20.9666,308,0,0,0,"<LineString><coordinates>-111.929162,40.609432,0.0 -111.931818,40.609543,0.0</coordinates></LineString>",5022,11124,
5022,11147,a,420,1050,1240,666.4000,0.1772,0.0000,32.0000,0.8112,3,F,0,0.0000,1240,0.0000,0.0000,12400.0000,8860315.0000,636775.9375,297.3706,4446.6538,201.6140,1240,0,0,0,"<LineString><coordinates>-111.929180,40.609416,0.0 -111.929252,40.607692,0.0</coordinates></LineString>",5022,11147,
5027,5009,a,420,1050,489,407.2000,0.0572,0.0000,36.0000,4.5561,13,F,0,0.0000,489,0.0000,0.0000,4890.0000,1076389.8750,77356.8594,61.8628,1114.2560,30.3848,489,0,0,0,"<LineString><coordinates>-111.910315,40.610672,0.0 -111.913173,40.610487,0.0</coordinates></LineString>",5027,5009,
