time_stamp_in_min,time_clock,cumulative_in_flow_count,cumulative_out_flow_count,number_vehicles_in_network,total_out_flow,total_vehicle_mile_traveled,avg_trip_time (departure_time_based),avg_trip_time_index = trip time/FFTT,avg_distance,avg_speed,avg_waiting_time_at_origin,
1,2,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,5.9796,19,F,0,0.0000,3058,0.0000,0.0000,30580.0000,3843452.0000,276215.8438,50.8139,2565.6379,20.6372,3058,0,0,0,"<LineString><coordinates>-111.920178,40.587703,0.0 -111.918417,40.587699,0.0</coordinates></LineString>",1,2,
2,3,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,5.7575,18,F,1,0.0000,3058,3058.0000,305800.0000,30580.0000,3969700.5000,285289.5313,51.6515,2534.3320,20.2803,3058,0,0,0,"<LineString><coordinates>-111.918417,40.587699,0.0 -111.916477,40.587695,0.0</coordinates></LineString>",2,3,
3,4,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,5.3772,17,F,0,0.0000,3058,0.0000,0.0000,30580.0000,4074100.5000,292792.1875,51.6873,2506.2131,20.1826,3058,0,0,0,"<LineString><coordinates>-111.916477,40.587695,0.0 -111.914379,40.587691,0.0</coordinates></LineString>",3,4,
4,5,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,5.1572,16,F,0,0.0000,3058,0.0000,0.0000,30580.0000,4371777.0000,314185.3438,57.1554,2803.3228,22.7141,3058,0,0,0,"<LineString><coordinates>-111.914379,40.587691,0.0 -111.912416,40.587687,0.0</coordinates></LineString>",4,5,
5,5117,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,4.8723,15,F,0,0.0000,3058,0.0000,0.0000,30580.0000,4477755.5000,321801.2500,56.6151,2671.3782,21.7734,3058,0,0,0,"<LineString><coordinates>-111.912416,40.587687,0.0 -111.910225,40.587683,0.0</coordinates></LineString>",5,5117,


--MOE Group 9--
Detailed Data:,output_ODMOE.csv
origin_zone_no,destination_zone_no,number_of_vehicles,number_of_vehicles_completing_trips,trip_time_in_min,distance_in_mile
1,9,67,67,109.5045,5.0020
1,11,90,90,107.8400,4.3679
1,14,56,56,35.4339,2.0324
1,21,51,51,111.0334,5.5385
1,24,67,67,108.9881,4.6581
1,41,89,89,33.1416,0.6245
2,9,50,50,71.7520,4.0723
2,11,68,68,69.8441,3.4382
2,24,51,51,71.0294,3.7284
2,41,67,67,17.3254,1.7046
3,9,101,101,38.6753,2.5652
3,11,136,136,36.6934,1.9311
3,13,68,68,27.3588,3.6667
3,14,84,84,28.2976,4.1601
3,21,78,78,39.9744,3.1017
3,24,102,102,37.7677,2.2213
3,34,68,68,22.6103,1.1703
3,41,134,134,26.1836,3.1999
6,11,62,62,69.0694,4.0729
6,41,61,61,58.7787,5.3417
17,9,51,51,93.2765,4.5702
17,11,68,68,91.5279,3.9361
17,24,51,51,7.2314,3.3243
17,41,67,67,22.4672,1.2065
34,11,51,51,37.1334,2.2907
34,41,51,51,5.2039,2.3851


--MOE Group 10--
Detailed Data:,output_PathMOE.csv
