agent_id,trip_id,from_zone_id,to_zone_id,origin_node_id,destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
5678,0,41,18,5578,1286,984.55,987.00,2.45,1,1,1,30.00,1,15,1.15,
5679,0,2,6,11123,5238,984.55,1056.30,71.75,1,1,1,10.00,1,15,4.16,
5680,0,5,17,11282,1289,984.55,1061.40,76.85,1,1,1,30.00,1,10,4.29,
5681,0,18,22,1286,3689,984.55,1118.40,133.85,1,1,1,10.00,1,10,5.20,
5682,0,41,1,5578,5577,984.55,985.70,1.15,1,1,1,15.00,1,5,0.62,
5683,0,17,23,1289,1361,984.55,1108.60,124.05,1,1,1,10.00,1,5,4.60,
5684,0,37,32,1353,1285,984.55,1002.30,17.75,1,1,1,5.00,1,10,2.72,
5685,0,5,1,11282,5577,984.55,1061.80,77.25,1,1,1,1.00,1,5,4.72,
5686,0,3,37,11159,1353,984.55,999.20,14.65,1,1,1,10.00,1,5,0.74,
5687,0,34,14,1322,5037,984.55,994.10,9.55,1,1,1,30.00,1,15,3.73,
5688,0,21,13,6253,5034,984.55,992.60,8.05,1,1,1,15.00,1,0,3.57,
5689,0,5,32,11282,1285,984.55,1061.90,77.35,1,1,1,15.00,1,15,4.26,
5690,0,14,24,5037,1325,984.55,990.70,6.15,1,1,1,10.00,1,10,2.57,
5691,0,5,18,11282,1286,984.55,1064.30,79.75,1,1,1,10.00,1,5,5.25,
5692,0,37,1,1353,5577,984.55,1002.80,18.25,1,1,1,15.00,1,5,3.18,
5693,0,11,18,5119,1286,984.55,1000.60,16.05,1,1,1,20.00,1,10,4.90,
5694,0,7,18,11281,1286,984.55,1067.70,83.15,1,1,1,40.00,1,5,5.92,
5695,0,11,17,5119,1289,984.55,999.30,14.75,1,1,1,10.00,1,15,3.94,
5696,0,1,36,5577,1299,984.55,988.50,3.95,1,1,1,10.00,1,5,2.11,
5697,0,1,28,5577,1359,984.55,1116.50,131.95,1,1,1,10.00,1,5,4.09,
5698,0,5,20,11282,1357,984.55,988.60,4.05,1,1,1,20.00,1,15,2.02,
5699,0,15,41,4899,5578,984.55,988.40,3.85,1,1,1,10.00,1,5,2.28,
5700,0,6,27,5238,1346,984.55,1050.70,66.15,1,1,1,10.00,1,10,2.40,
5701,0,11,37,5119,1349,984.55,989.60,5.05,1,1,1,10.00,1,10,2.21,
5702,0,18,19,1286,1352,984.55,1117.30,132.75,1,1,1,30.00,1,5,4.83,
5703,0,27,24,1346,1325,984.55,1018.20,33.65,1,1,1,30.00,1,5,2.46,
5704,0,32,17,1285,1289,984.55,986.00,1.45,1,1,1,1.00,1,5,0.50,
5705,0,3,6,11159,5238,984.55,1001.90,17.35,1,1,1,20.00,1,5,2.65,
5706,0,11,28,5119,1359,984.55,987.60,3.05,1,1,1,15.00,1,15,0.69,
5707,0,31,32,1314,1285,984.55,987.30,2.75,1,1,1,40.00,1,15,1.26,
5708,0,7,15,11281,4899,984.55,995.80,11.25,1,1,1,20.00,1,10,5.59,
5709,0,18,16,1286,11827,984.55,986.70,2.15,1,1,1,1.00,1,5,0.90,
5710,0,27,34,1346,1319,984.55,1001.50,16.95,1,1,1,30.00,1,10,1.79,
5711,0,9,16,5356,11827,984.55,993.70,9.15,1,1,1,20.00,1,0,4.44,
5712,0,16,24,11827,1325,984.55,991.60,7.05,1,1,1,5.00,1,5,3.52,
5713,0,20,13,1356,5034,984.55,993.70,9.15,1,1,1,30.00,1,5,4.53,
5714,0,27,13,1346,5034,984.55,1005.30,20.75,1,1,1,10.00,1,15,3.91,
5715,0,26,13,1323,5034,984.55,989.50,4.95,1,1,1,10.00,1,5,2.71,
5716,0,27,17,1346,1289,984.55,1004.20,19.65,1,1,1,30.00,1,0,2.76,
5717,0,32,13,1285,5034,984.55,1020.20,35.65,1,1,1,1.00,1,15,2.65,
5718,0,32,15,1285,4899,984.55,989.50,4.95,1,1,1,20.00,1,0,2.59,
5719,0,1,15,5577,4899,984.55,988.30,3.75,1,1,1,30.00,1,10,2.03,
5720,0,7,41,11281,5578,984.55,1067.20,82.65,1,1,1,1.00,1,10,5.64,
5721,0,37,20,1349,1356,984.55,987.20,2.65,1,1,1,20.00,1,5,1.00,
5722,0,1,17,5577,1289,984.55,1069.90,85.35,1,1,1,30.00,1,15,0.96,
5723,0,6,3,5238,11159,984.55,1056.70,72.15,1,1,1,30.00,1,5,2.65,
5724,0,37,18,1349,1286,984.55,1026.10,41.55,1,1,1,15.00,1,15,4.20,
5725,0,32,28,1285,1359,984.55,1104.80,120.25,1,1,1,10.00,1,5,3.64,
5726,0,31,20,1316,1356,984.55,1020.80,36.25,1,1,1,5.00,1,10,3.14,
5727,0,34,38,1319,1397,984.55,1036.30,51.75,1,1,1,5.00,1,5,3.87,
5728,0,7,20,11281,1356,984.55,987.30,2.75,1,1,1,10.00,1,5,0.96,
5729,0,26,34,1323,1319,984.55,987.10,2.55,1,1,1,30.00,1,5,1.22,
5730,0,31,1,1316,5577,984.55,988.80,4.25,1,1,1,10.00,1,5,2.18,
5731,0,41,37,5578,1349,984.55,1115.20,130.65,1,1,1,15.00,1,15,3.92,
5732,0,7,1,11281,5577,984.55,1066.80,82.25,1,1,1,30.00,1,5,5.39,
5733,0,19,17,1352,1289,984.61,1061.30,76.69,1,1,1,30.00,1,5,3.87,
5734,0,13,38,5034,1397,984.63,1061.30,76.67,1,1,1,10.00,1,10,5.99,
5735,0,26,38,1323,1397,984.64,990.80,6.16,1,1,1,10.00,1,5,3.34,
5736,0,1,41,5577,5578,984.67,986.00,1.33,1,1,1,30.00,1,5,0.62,
5737,0,3,21,11159,6253,984.68,1028.50,43.82,1,1,1,20.00,1,5,3.10,
5738,0,36,21,1299,6253,984.69,994.10,9.41,1,1,1,20.00,1,5,3.74,
5739,0,12,16,11151,11827,984.69,989.40,4.71,1,1,1,1.00,1,10,2.47,
5740,0,12,31,11151,1318,984.70,1052.30,67.60,1,1,1,20.00,1,5,3.56,
5741,0,2,41,11123,5578,984.71,987.90,3.19,1,1,1,10.00,1,5,1.70,
5742,0,1,9,5577,5356,984.71,1118.60,133.89,1,1,1,30.00,1,5,5.00,
5743,0,1,24,5577,1325,984.71,1118.30,133.59,1,1,1,5.00,1,5,4.66,
5744,0,17,41,1289,5578,984.71,988.50,3.79,1,1,1,20.00,1,10,1.21,
5745,0,9,1,5356,5577,984.71,1001.80,17.09,1,1,1,15.00,1,5,4.94,
5746,0,1,14,5577,5037,984.74,988.70,3.96,1,1,1,10.00,1,5,2.03,
5747,0,3,24,11159,1325,984.76,1025.80,41.04,1,1,1,15.00,1,5,2.22,
5748,0,6,36,5238,1299,984.78,1066.50,81.72,1,1,1,5.00,1,15,5.92,
5749,0,1,34,5577,1320,984.78,1106.40,121.62,1,1,1,15.00,1,10,2.17,
5750,0,37,41,1353,5578,984.78,1003.70,18.92,1,1,1,5.00,1,10,3.43,
5751,0,15,27,4899,1348,984.82,1060.60,75.78,1,1,1,15.00,1,5,4.90,
5752,0,17,13,1289,5034,984.86,988.90,4.04,1,1,1,1.00,1,10,2.15,
5753,0,2,34,11123,1320,984.86,1003.80,18.94,1,1,1,1.00,1,15,1.24,
5754,0,2,13,11123,5034,984.86,989.20,4.34,1,1,1,15.00,1,15,2.17,
5755,0,41,27,5578,1348,984.92,1115.70,130.78,1,1,1,10.00,1,10,3.94,
5756,0,13,31,5034,1318,984.93,1051.20,66.27,1,1,1,15.00,1,5,3.44,
5757,0,27,33,1348,1351,984.95,988.00,3.05,1,1,1,30.00,1,15,1.12,
5758,0,34,33,1320,1351,984.97,1020.20,35.23,1,1,1,1.00,1,5,2.64,
5759,0,6,24,5238,1325,985.00,1078.10,93.10,1,1,1,10.00,1,5,4.36,
5760,0,2,3,11123,11159,985.00,1054.20,69.20,1,1,1,30.00,1,10,2.02,
5761,0,5,13,11282,5034,985.00,1064.50,79.50,1,1,1,20.00,1,15,5.43,
5762,0,31,41,8002,5578,985.00,990.60,5.60,1,1,1,10.00,1,5,2.75,
5763,0,32,21,1285,6253,985.00,1108.30,123.30,1,1,1,10.00,1,15,5.08,
5764,0,37,34,1353,1320,985.00,1000.90,15.90,1,1,1,10.00,1,15,1.52,
5765,0,41,13,5578,5034,985.00,990.20,5.20,1,1,1,1.00,1,10,3.10,
5766,0,6,9,5238,5356,985.00,989.90,4.90,1,1,1,10.00,1,5,2.75,
5767,0,17,3,1289,11159,985.00,1090.00,105.00,1,1,1,10.00,1,5,2.52,
5768,0,5,11,11282,5119,985.00,1075.70,90.70,1,1,1,10.00,1,15,3.70,
5769,0,3,2,11159,11123,985.00,1007.90,22.90,1,1,1,40.00,1,15,2.02,
5770,0,31,11,8002,5119,985.00,1034.60,49.60,1,1,1,30.00,1,10,2.35,
5771,0,37,13,1353,5034,985.00,996.70,11.70,1,1,1,5.00,1,10,3.41,
5772,0,7,34,11281,1322,985.00,1061.90,76.90,1,1,1,10.00,1,15,2.95,
5773,0,37,6,1353,5238,985.01,989.10,4.09,1,1,1,10.00,1,15,2.39,
5774,0,3,14,11159,5037,985.06,1011.90,26.84,1,1,1,30.00,1,10,4.16,
5775,0,35,16,1290,11827,985.09,987.10,2.01,1,1,1,30.00,1,5,0.95,
5776,0,33,32,1351,1285,985.11,1062.00,76.89,1,1,1,10.00,1,15,3.85,
5777,0,3,41,11159,5578,985.11,1010.00,24.89,1,1,1,1.00,1,15,3.20,
5778,0,31,9,8002,5356,985.14,1037.90,52.76,1,1,1,1.00,1,5,2.98,
5779,0,6,21,5238,6253,985.14,989.50,4.36,1,1,1,20.00,1,10,2.51,
5780,0,31,24,8116,1325,985.14,1050.90,65.76,1,1,1,30.00,1,5,3.30,
5781,0,18,41,1286,5578,985.14,987.80,2.66,1,1,1,30.00,1,5,1.15,
5782,0,18,11,1286,5119,985.14,1118.40,133.26,1,1,1,15.00,1,5,4.90,
5783,0,21,18,6253,1286,985.17,1004.40,19.23,1,1,1,10.00,1,5,6.01,
5784,0,3,11,11159,5119,985.18,1025.00,39.82,1,1,1,10.00,1,15,1.93,
5785,0,33,34,1351,1322,985.20,1056.50,71.30,1,1,1,20.00,1,5,1.86,
5786,0,6,11,5238,5119,985.24,1077.30,92.06,1,1,1,30.00,1,10,4.07,
5787,0,36,21,1299,6253,985.28,995.30,10.02,1,1,1,30.00,1,5,3.74,
5788,0,14,28,5037,1359,985.28,992.40,7.12,1,1,1,10.00,1,10,2.79,
5789,0,3,9,11159,5356,985.29,1028.20,42.91,1,1,1,5.00,1,15,2.57,
5790,0,9,18,5356,1286,985.31,1003.70,18.39,1,1,1,30.00,1,10,5.47,
5791,0,26,3,1323,11159,985.33,987.10,1.77,1,1,1,10.00,1,10,1.02,
5792,0,36,16,1299,11827,985.35,988.50,3.15,1,1,1,10.00,1,15,1.60,
5793,0,20,18,1357,1286,985.37,1047.30,61.93,1,1,1,15.00,1,10,5.89,
5794,0,34,41,1322,5578,985.38,992.70,7.32,1,1,1,30.00,1,5,2.77,
5795,0,17,24,1289,1325,985.38,992.50,7.12,1,1,1,15.00,1,5,3.32,
5796,0,32,22,1285,3689,985.38,1106.40,121.02,1,1,1,15.00,1,15,4.21,
5797,0,17,9,1289,5356,985.38,1108.30,122.92,1,1,1,5.00,1,5,4.57,
5798,0,18,3,1286,11159,985.38,1115.80,130.42,1,1,1,30.00,1,5,3.48,
5799,0,26,14,1323,5037,985.38,991.20,5.82,1,1,1,5.00,1,15,3.20,
5800,0,7,21,11281,6253,985.38,988.80,3.42,1,1,1,30.00,1,0,1.81,
5801,0,1,23,5577,1361,985.38,1119.40,134.02,1,1,1,10.00,1,5,5.03,
5802,0,1,21,5577,6253,985.38,1120.20,134.82,1,1,1,20.00,1,15,5.54,
5803,0,16,41,11827,5578,985.38,987.30,1.92,1,1,1,20.00,1,10,1.12,
5804,0,27,22,1346,3689,985.38,1020.80,35.42,1,1,1,30.00,1,10,2.48,
5805,0,32,14,1285,5037,985.38,990.30,4.92,1,1,1,10.00,1,10,2.59,
5806,0,1,11,5577,5119,985.38,1117.60,132.22,1,1,1,20.00,1,5,4.37,
5807,0,27,16,1346,11827,985.38,1005.70,20.32,1,1,1,15.00,1,10,3.69,
5808,0,9,3,5356,11159,985.38,990.60,5.22,1,1,1,15.00,1,5,2.51,
5809,0,3,33,11159,1351,985.38,1002.20,16.82,1,1,1,1.00,1,5,1.87,
5810,0,17,2,1289,11123,985.38,1035.20,49.82,1,1,1,30.00,1,5,1.02,
5811,0,26,21,1323,6253,985.38,995.70,10.32,1,1,1,30.00,1,15,2.24,
5812,0,27,19,1346,1352,985.38,988.90,3.52,1,1,1,30.00,1,5,1.61,
5813,0,32,16,1285,11827,985.38,988.40,3.02,1,1,1,1.00,1,5,1.43,
5814,0,2,24,11123,1325,985.38,1074.60,89.22,1,1,1,30.00,1,5,3.73,
5815,0,7,22,11281,3689,985.38,990.00,4.62,1,1,1,5.00,1,5,2.19,
5816,0,11,21,5119,6253,985.38,991.30,5.92,1,1,1,5.00,1,15,2.14,
5817,0,9,24,5356,1325,985.38,990.20,4.82,1,1,1,30.00,1,15,1.83,
5818,0,34,37,1319,1349,985.38,1034.10,48.72,1,1,1,10.00,1,10,2.26,
5819,0,25,13,1354,5034,985.38,995.60,10.22,1,1,1,5.00,1,10,2.56,
5820,0,6,32,5238,1285,985.38,1064.80,79.42,1,1,1,30.00,1,5,4.64,
5821,0,34,15,1319,4899,985.38,989.00,3.62,1,1,1,5.00,1,5,2.05,
5822,0,34,28,1319,1359,985.38,1058.30,72.92,1,1,1,10.00,1,10,2.69,
5823,0,31,13,1316,5034,985.38,991.30,5.92,1,1,1,10.00,1,5,2.89,
5824,0,34,11,1319,5119,985.38,1059.80,74.42,1,1,1,1.00,1,5,2.96,
5825,0,34,9,1319,5356,985.38,1061.30,75.92,1,1,1,30.00,1,5,3.60,
5826,0,41,21,5578,6253,985.38,1120.20,134.82,1,1,1,15.00,1,0,5.79,
5827,0,41,16,5578,11827,985.38,987.30,1.92,1,1,1,5.00,1,10,1.12,
5828,0,7,32,11281,1285,985.50,1067.90,82.40,1,1,1,30.00,1,5,4.94,
5829,0,16,23,11827,1361,985.54,1007.00,21.46,1,1,1,20.00,1,10,4.52,
5830,0,41,39,5578,1404,985.55,1119.20,133.65,1,1,1,20.00,1,15,5.12,
5831,0,24,9,1325,5356,985.56,991.10,5.54,1,1,1,30.00,1,10,1.89,
5832,0,36,9,1299,5356,985.61,994.20,8.59,1,1,1,20.00,1,15,3.21,
5833,0,32,11,1285,5119,985.61,1105.90,120.29,1,1,1,10.00,1,5,3.91,
5834,0,17,21,1289,6253,985.61,1109.80,124.19,1,1,1,10.00,1,10,5.11,
5835,0,32,41,1285,5578,985.61,988.20,2.59,1,1,1,20.00,1,5,1.18,
5836,0,17,11,1289,5119,985.65,1107.20,121.55,1,1,1,1.00,1,10,3.94,
5837,0,3,34,11159,1320,985.65,1008.30,22.65,1,1,1,30.00,1,10,1.29,
5838,0,2,11,11123,5119,985.65,1074.20,88.55,1,1,1,10.00,1,10,3.44,
5839,0,3,13,11159,5034,985.65,1012.00,26.35,1,1,1,10.00,1,0,3.67,
5840,0,12,15,11151,4899,985.71,988.60,2.89,1,1,1,10.00,1,5,1.51,
5841,0,28,41,1359,5578,985.71,1000.10,14.39,1,1,1,30.00,1,5,4.34,
5842,0,18,24,1286,1325,985.71,994.20,8.49,1,1,1,10.00,1,15,4.05,
5843,0,31,21,1318,6253,985.71,1029.30,43.59,1,1,1,5.00,1,5,3.30,
5844,0,11,14,5119,5037,985.71,992.00,6.29,1,1,1,40.00,1,5,2.88,
5845,0,3,32,11159,1285,985.71,1010.40,24.69,1,1,1,30.00,1,5,2.49,
5846,0,41,14,5578,5037,985.71,989.60,3.89,1,1,1,15.00,1,15,2.28,
5847,0,14,41,5037,5578,985.71,989.60,3.89,1,1,1,20.00,1,0,2.28,
5848,0,18,9,1286,5356,985.71,1120.10,134.39,1,1,1,10.00,1,15,5.53,
5849,0,4,5,11180,11282,985.73,988.00,2.27,1,1,1,10.00,1,10,1.32,
5850,0,27,11,1348,5119,985.81,1044.50,58.69,1,1,1,5.00,1,10,2.67,
5851,0,3,31,11159,1318,985.81,1004.20,18.39,1,1,1,1.00,1,5,0.71,
5852,0,2,14,11123,5037,985.81,990.70,4.89,1,1,1,30.00,1,5,2.66,
5853,0,15,31,4899,1318,985.86,1054.90,69.04,1,1,1,5.00,1,5,3.92,
5854,0,6,36,5238,1299,985.90,1068.90,83.00,1,1,1,15.00,1,5,5.92,
5855,0,3,24,11159,1325,985.92,1027.00,41.08,1,1,1,15.00,1,10,2.22,
5856,0,36,16,1299,11827,985.95,988.90,2.95,1,1,1,20.00,1,0,1.60,
5857,0,31,16,1318,11827,986.00,994.40,8.40,1,1,1,15.00,1,15,3.22,
5858,0,6,28,5238,1359,986.00,1079.10,93.10,1,1,1,15.00,1,5,3.80,
5859,0,20,24,1357,1325,986.00,992.30,6.30,1,1,1,10.00,1,10,2.64,
5860,0,21,9,6253,5356,986.00,988.20,2.20,1,1,1,10.00,1,15,0.92,
5861,0,41,11,5578,5119,986.00,1117.90,131.90,1,1,1,30.00,1,5,4.62,
5862,0,31,22,8002,3689,986.00,1039.60,53.60,1,1,1,20.00,1,10,2.65,
5863,0,2,38,11123,1397,986.00,1059.60,73.60,1,1,1,30.00,1,5,4.35,
5864,0,28,13,1359,5034,986.00,990.70,4.70,1,1,1,10.00,1,10,2.19,
5865,0,7,31,11281,8002,986.00,1065.30,79.30,1,1,1,5.00,1,5,3.37,
5866,0,6,1,5238,5577,986.00,1067.40,81.40,1,1,1,20.00,1,5,5.09,
5867,0,3,30,11159,1360,986.00,1028.10,42.10,1,1,1,5.00,1,10,1.89,
5868,0,3,41,11159,5578,986.00,1011.30,25.30,1,1,1,15.00,1,5,3.20,
5869,0,35,9,1290,5356,986.00,1006.20,20.20,1,1,1,15.00,1,5,4.05,
5870,0,31,19,8002,1352,986.00,1014.30,28.30,1,1,1,5.00,1,10,2.28,
5871,0,14,13,5037,5034,986.00,988.70,2.70,1,1,1,5.00,1,5,1.39,
5872,0,17,20,1289,1357,986.00,1095.80,109.80,1,1,1,15.00,1,10,4.93,
5873,0,37,22,1353,3689,986.00,1007.60,21.60,1,1,1,15.00,1,15,1.99,
5874,0,1,6,5577,5238,986.00,1117.90,131.90,1,1,1,20.00,1,10,5.09,
5875,0,2,20,11123,1357,986.00,1060.40,74.40,1,1,1,1.00,1,5,4.43,
5876,0,27,3,1348,11159,986.00,1016.80,30.80,1,1,1,30.00,1,5,1.25,
5877,0,5,14,11282,5037,986.00,1068.40,82.40,1,1,1,30.00,1,10,5.93,
5878,0,12,41,11151,5578,986.00,991.60,5.60,1,1,1,15.00,1,15,3.22,
5879,0,6,18,5238,1286,986.00,1068.90,82.90,1,1,1,5.00,1,5,5.62,
5880,0,19,21,1352,6253,986.00,990.10,4.10,1,1,1,30.00,1,5,2.03,
5881,0,11,31,5119,8116,986.00,998.30,12.30,1,1,1,30.00,1,5,3.01,
5882,0,7,3,11281,11159,986.00,1062.80,76.80,1,1,1,10.00,1,15,2.96,
5883,0,17,38,1289,1397,986.00,1095.60,109.60,1,1,1,30.00,1,10,4.84,
5884,0,13,14,5034,5037,986.00,988.50,2.50,1,1,1,30.00,1,15,1.39,
5885,0,3,20,11159,1357,986.00,1005.50,19.50,1,1,1,10.00,1,5,2.92,
5886,0,28,34,1359,1322,986.00,989.00,3.00,1,1,1,5.00,1,10,1.38,
5887,0,21,24,6253,1325,986.00,991.60,5.60,1,1,1,1.00,1,5,2.37,
5888,0,17,32,1289,1285,986.00,988.80,2.80,1,1,1,5.00,1,5,0.50,
5889,0,25,21,1355,6253,986.00,991.10,5.10,1,1,1,30.00,1,5,2.16,
5890,0,41,31,5578,8116,986.00,1105.50,119.50,1,1,1,1.00,1,10,2.26,
5891,0,1,27,5577,1348,986.00,1116.30,130.30,1,1,1,5.00,1,5,3.69,
5892,0,11,41,5119,5578,986.00,1001.20,15.20,1,1,1,1.00,1,15,4.62,
5893,0,35,24,1290,1325,986.00,993.30,7.30,1,1,1,30.00,1,10,3.33,
5894,0,7,11,11281,5119,986.00,992.40,6.40,1,1,1,15.00,1,15,3.22,
5895,0,1,41,5577,5578,986.00,987.20,1.20,1,1,1,10.00,1,15,0.62,
5896,0,37,14,1353,5037,986.00,998.90,12.90,1,1,1,20.00,1,10,3.90,
5897,0,12,11,11151,5119,986.00,990.20,4.20,1,1,1,20.00,1,5,1.75,
5898,0,21,17,6253,1289,986.00,1003.10,17.10,1,1,1,10.00,1,15,5.05,
5899,0,3,11,11159,5119,986.06,1026.90,40.84,1,1,1,30.00,1,5,1.93,
5900,0,20,28,1356,1359,986.07,991.40,5.33,1,1,1,1.00,1,10,1.98,
5901,0,31,6,1314,5238,986.09,1041.00,54.91,1,1,1,30.00,1,5,3.93,
5902,0,27,2,1346,11123,986.12,1004.20,18.08,1,1,1,60.00,1,5,2.26,
5903,0,6,41,5238,5578,986.13,1068.10,81.97,1,1,1,20.00,1,5,5.34,
5904,0,24,19,1325,1352,986.16,993.10,6.94,1,1,1,60.00,1,10,3.08,
5905,0,2,36,11123,1299,986.16,990.60,4.44,1,1,1,30.00,1,15,2.28,
5906,0,18,32,1286,1285,986.17,1083.90,97.73,1,1,1,15.00,1,10,1.46,
5907,0,5,41,11282,5578,986.17,1066.40,80.23,1,1,1,1.00,1,5,4.97,
5908,0,37,11,1349,5119,986.17,1001.20,15.03,1,1,1,1.00,1,5,2.21,
5909,0,1,13,5577,5034,986.17,991.00,4.83,1,1,1,10.00,1,5,2.85,
5910,0,25,40,1354,1296,986.17,997.10,10.93,1,1,1,5.00,1,10,2.82,
5911,0,3,21,11159,6253,986.20,1030.80,44.60,1,1,1,10.00,1,5,3.10,
5912,0,21,34,6253,1319,986.22,1001.40,15.18,1,1,1,10.00,1,15,4.07,
5913,0,6,13,5238,5034,986.25,1069.40,83.15,1,1,1,10.00,1,5,5.81,
5914,0,6,34,5238,1319,986.25,1066.00,79.75,1,1,1,30.00,1,10,3.68,
5915,0,27,9,1346,5356,986.25,1022.60,36.35,1,1,1,5.00,1,5,2.81,
5916,0,3,15,11159,4899,986.25,1013.50,27.25,1,1,1,10.00,1,0,4.16,
5917,0,3,17,11159,1289,986.25,1011.40,25.15,1,1,1,10.00,1,15,2.52,
5918,0,26,16,1323,11827,986.32,991.10,4.78,1,1,1,10.00,1,5,2.50,
5919,0,17,12,1289,11151,986.37,990.80,4.43,1,1,1,30.00,1,15,2.27,
5920,0,35,2,1290,11123,986.39,989.50,3.11,1,1,1,5.00,1,0,1.52,
5921,0,20,16,1356,11827,986.45,995.30,8.85,1,1,1,15.00,1,5,4.32,
5922,0,5,3,11282,11159,986.47,1060.30,73.83,1,1,1,20.00,1,5,2.28,
5923,0,41,9,5578,5356,986.47,1119.90,133.43,1,1,1,1.00,1,5,5.25,
5924,0,7,24,11281,1325,986.47,993.80,7.33,1,1,1,10.00,1,10,3.51,
5925,0,14,21,5037,6253,986.47,997.00,10.53,1,1,1,10.00,1,10,4.23,
5926,0,41,24,5578,1325,986.47,1119.70,133.23,1,1,1,20.00,1,10,4.91,
5927,0,17,15,1289,4899,986.47,990.50,4.03,1,1,1,10.00,1,15,2.09,
5928,0,2,37,11123,1349,986.47,1057.00,70.53,1,1,1,15.00,1,5,2.74,
5929,0,31,3,1316,11159,986.47,1021.40,34.93,1,1,1,30.00,1,5,1.30,
5930,0,11,3,5119,11159,986.47,990.00,3.53,1,1,1,5.00,1,5,1.93,
5931,0,11,9,5119,5356,986.47,991.30,4.83,1,1,1,15.00,1,5,1.60,
5932,0,28,21,1359,6253,986.47,989.90,3.43,1,1,1,15.00,1,15,1.51,
5933,0,3,14,11159,5037,986.47,1014.10,27.63,1,1,1,5.00,1,10,4.16,
5934,0,9,11,5356,5119,986.47,990.10,3.63,1,1,1,10.00,1,5,1.54,
5935,0,3,5,11159,11282,986.47,1004.00,17.53,1,1,1,30.00,1,5,2.28,
5936,0,2,9,11123,5356,986.47,1076.30,89.83,1,1,1,20.00,1,10,4.07,
5937,0,12,21,11151,6253,986.47,994.60,8.13,1,1,1,10.00,1,0,3.11,
5938,0,17,41,1289,5578,986.47,989.50,3.03,1,1,1,30.00,1,5,1.21,
5939,0,17,37,1289,1349,986.47,1092.60,106.13,1,1,1,40.00,1,10,3.24,
5940,0,11,24,5119,1325,986.47,988.40,1.93,1,1,1,20.00,1,10,0.63,
5941,0,3,9,11159,5356,986.47,1030.20,43.73,1,1,1,20.00,1,0,2.57,
5942,0,34,31,1320,1318,986.47,1011.10,24.63,1,1,1,10.00,1,5,1.06,
5943,0,1,24,5577,1325,986.47,1119.30,132.83,1,1,1,5.00,1,5,4.66,
5944,0,1,9,5577,5356,986.47,1119.60,133.13,1,1,1,30.00,1,5,5.00,
5945,0,2,15,11123,4899,986.47,991.40,4.93,1,1,1,10.00,1,10,2.66,
5946,0,7,9,11281,5356,986.47,990.50,4.03,1,1,1,10.00,1,10,2.06,
5947,0,3,36,11159,1299,986.47,1014.40,27.93,1,1,1,5.00,1,15,3.78,
5948,0,2,41,11123,5578,986.47,989.40,2.93,1,1,1,10.00,1,5,1.70,
5949,0,33,20,1351,1356,986.49,990.00,3.51,1,1,1,10.00,1,15,1.66,
5950,0,33,19,1351,1352,986.58,988.10,1.52,1,1,1,10.00,1,10,0.50,
5951,0,16,9,11827,5356,986.59,1007.60,21.01,1,1,1,15.00,1,10,4.50,
5952,0,9,2,5356,11123,986.64,1001.90,15.26,1,1,1,30.00,1,10,4.01,
5953,0,5,9,11282,5356,986.67,991.00,4.33,1,1,1,10.00,1,5,2.38,
5954,0,5,24,11282,1325,986.67,1081.60,94.93,1,1,1,30.00,1,5,3.99,
5955,0,17,34,1289,1320,986.67,1072.10,85.43,1,1,1,30.00,1,10,1.74,
5956,0,37,24,1353,1325,986.67,1007.40,20.73,1,1,1,5.00,1,5,1.98,
5957,0,37,9,1353,5356,986.67,1009.50,22.83,1,1,1,10.00,1,5,2.32,
5958,0,25,15,1355,4899,986.70,995.30,8.60,1,1,1,20.00,1,5,4.38,
5959,0,1,11,5577,5119,986.70,1118.40,131.70,1,1,1,30.00,1,5,4.37,
5960,0,1,33,5577,1351,986.71,1117.90,131.19,1,1,1,10.00,1,5,4.30,
5961,0,12,20,11151,1357,986.73,995.80,9.07,1,1,1,1.00,1,5,3.38,
5962,0,19,5,1352,11282,986.76,988.60,1.84,1,1,1,30.00,1,5,0.92,
5963,0,10,35,5929,1290,986.76,994.60,7.84,1,1,1,10.00,1,15,3.89,
5964,0,1,14,5577,5037,986.84,990.40,3.56,1,1,1,10.00,1,5,2.03,
5965,0,3,23,11159,1361,986.84,1031.40,44.56,1,1,1,10.00,1,10,2.59,
5966,0,1,38,5577,1397,986.84,1120.20,133.36,1,1,1,15.00,1,5,5.28,
5967,0,21,41,6253,5578,986.84,1004.50,17.66,1,1,1,30.00,1,5,5.73,
5968,0,18,13,1286,5034,986.84,992.50,5.66,1,1,1,30.00,1,15,2.88,
5969,0,6,22,5238,3689,986.84,992.10,5.26,1,1,1,10.00,1,5,2.89,
5970,0,6,19,5238,1352,986.84,989.40,2.56,1,1,1,20.00,1,5,1.29,
5971,0,25,24,1355,1325,986.84,1002.70,15.86,1,1,1,5.00,1,5,2.46,
5972,0,25,9,1355,5356,986.84,991.40,4.56,1,1,1,20.00,1,5,1.84,
5973,0,19,9,1352,5356,986.84,991.50,4.66,1,1,1,20.00,1,5,2.27,
5974,0,35,11,1290,5119,986.84,1004.00,17.16,1,1,1,30.00,1,5,3.42,
5975,0,18,34,1286,1322,986.84,1115.30,128.46,1,1,1,60.00,1,5,3.05,
