from_node_id,to_node_id,day_no,starting_time_in_min,ending_time_in_min,travel_time_in_min
5730,1360,0,1050,1065,0.15
5730,1360,0,1065,1080,0.16
5730,1360,0,1080,1095,0.16
5730,1360,0,1095,1110,0.15
5730,1360,0,1110,1125,0.15
5592,1,0,930,945,0.50
5592,1,0,945,960,0.77
5592,1,0,960,975,0.76
5592,1,0,975,990,0.77
5592,1,0,990,1005,0.81
5592,1,0,1005,1020,0.88
5592,1,0,1020,1035,0.87
5592,1,0,1035,1050,0.99
5592,1,0,1050,1065,0.71
5592,1,0,1065,1080,0.71
5592,1,0,1080,1095,0.71
5592,1,0,1095,1110,0.70
5592,1,0,1110,1125,0.11
1,2,0,975,990,0.31
1,2,0,990,1005,0.78
1,2,0,1005,1020,0.87
1,2,0,1020,1035,0.84
1,2,0,1035,1050,0.95
1,2,0,1050,1065,0.71
1,2,0,1065,1080,0.71
1,2,0,1080,1095,0.71
1,2,0,1095,1110,0.70
1,2,0,1110,1125,0.17
2,3,0,975,990,0.56
2,3,0,990,1005,0.80
2,3,0,1005,1020,0.82
2,3,0,1020,1035,0.86
2,3,0,1035,1050,0.96
2,3,0,1050,1065,0.71
2,3,0,1065,1080,0.71
2,3,0,1080,1095,0.71
2,3,0,1095,1110,0.70
2,3,0,1110,1125,0.14
3,4,0,930,945,0.14
3,4,0,945,960,0.15
3,4,0,960,975,0.34
3,4,0,975,990,0.83
3,4,0,990,1005,0.80
3,4,0,1005,1020,0.82
3,4,0,1020,1035,0.87
3,4,0,1035,1050,0.93
3,4,0,1050,1065,0.71
3,4,0,1065,1080,0.71
3,4,0,1080,1095,0.71
3,4,0,1095,1110,0.70
3,4,0,1110,1125,0.12
4,5,0,930,945,0.16
4,5,0,945,960,0.18
4,5,0,960,975,0.58
4,5,0,975,990,0.87
4,5,0,990,1005,0.80
4,5,0,1005,1020,0.80
4,5,0,1020,1035,0.88
4,5,0,1035,1050,0.92
4,5,0,1050,1065,0.71
4,5,0,1065,1080,0.71
4,5,0,1080,1095,0.71
4,5,0,1095,1110,0.70
4,5,0,1110,1125,0.17
5,5117,0,930,945,0.16
5,5117,0,945,960,0.45
5,5117,0,960,975,0.82
5,5117,0,975,990,0.85
5,5117,0,990,1005,0.81
5,5117,0,1005,1020,0.79
5,5117,0,1020,1035,0.88
5,5117,0,1035,1050,0.91
5,5117,0,1050,1065,0.71
5,5117,0,1065,1080,0.71
5,5117,0,1080,1095,0.71
5,5117,0,1095,1110,0.70
5,5117,0,1110,1125,0.14
5117,5,0,930,945,0.14
5117,5,0,945,960,0.12
5117,5,0,960,975,0.12
5117,5,0,975,990,0.11
5117,5,0,990,1005,0.12
5117,5,0,1005,1020,0.13
5117,5,0,1020,1035,0.12
5117,5,0,1035,1050,0.12
5,4,0,960,975,0.11
5,4,0,1005,1020,0.11
5,4,0,1035,1050,0.12
4,3,0,1005,1020,0.11
4,3,0,1020,1035,0.11
3,2,0,1020,1035,0.11
