movement_index,three-node key,count
386,5017;5018;1289,103,phase,-1,perm_phase,-1,detect_phase,-1
387,5017;5018;5436,1050,phase,-1,perm_phase,-1,detect_phase,-1
388,5018;5017;11123,47,phase,0,perm_phase,0,detect_phase,0
389,5018;5017;11124,149,phase,0,perm_phase,0,detect_phase,0
390,5018;5017;11146,1015,phase,0,perm_phase,0,detect_phase,0
391,5018;5436;11125,193,phase,0,perm_phase,0,detect_phase,0
392,5018;5436;5577,198,phase,0,perm_phase,0,detect_phase,0
393,5018;5436;5578,858,phase,0,perm_phase,0,detect_phase,0
394,5022;11124;1289,44,phase,-1,perm_phase,-1,detect_phase,-1
395,5022;11124;5017,199,phase,-1,perm_phase,-1,detect_phase,-1
396,5022;11147;1319,21,phase,-1,perm_phase,-1,detect_phase,-1
397,5022;11147;5820,764,phase,-1,perm_phase,-1,detect_phase,-1
398,5022;4952;1289,33,phase,-1,perm_phase,-1,detect_phase,-1
399,5022;4952;1290,65,phase,-1,perm_phase,-1,detect_phase,-1
400,5022;4952;5440,310,phase,-1,perm_phase,-1,detect_phase,-1
401,5022;5524;5863,1085,phase,-1,perm_phase,-1,detect_phase,-1
402,5027;11129;1299,40,phase,-1,perm_phase,-1,detect_phase,-1
403,5027;11129;5034,597,phase,-1,perm_phase,-1,detect_phase,-1
404,5027;11150;5109,943,phase,-1,perm_phase,-1,detect_phase,-1
405,5027;5009;5240,0,phase,0,perm_phase,2,detect_phase,2
406,5027;5009;5863,79,phase,2,perm_phase,0,detect_phase,2
407,5027;5010;4958,330,phase,2,perm_phase,0,detect_phase,2
408,5027;5010;5240,9,phase,-1,perm_phase,-1,detect_phase,-1
409,5030;10872;5861,210,phase,-1,perm_phase,-1,detect_phase,-1
410,5030;11128;5037,735,phase,-1,perm_phase,-1,detect_phase,-1
411,5030;4958;1299,40,phase,-1,perm_phase,-1,detect_phase,-1
412,5030;4958;5010,738,phase,-1,perm_phase,-1,detect_phase,-1
413,5034;11129;1299,3,phase,-1,perm_phase,-1,detect_phase,-1
414,5034;11129;5027,230,phase,-1,perm_phase,-1,detect_phase,-1
415,5037;11128;5030,282,phase,-1,perm_phase,-1,detect_phase,-1
416,5103;11161;1322,17,phase,-1,perm_phase,-1,detect_phase,-1
417,5103;11161;1323,48,phase,-1,perm_phase,-1,detect_phase,-1
418,5103;11161;5114,736,phase,-1,perm_phase,-1,detect_phase,-1
419,5103;5820;11147,893,phase,-1,perm_phase,-1,detect_phase,-1
420,5103;5820;1320,38,phase,-1,perm_phase,-1,detect_phase,-1
421,5106;10852;10851,669,phase,-1,perm_phase,-1,detect_phase,-1
422,5106;4804;5109,496,phase,-1,perm_phase,-1,detect_phase,-1
423,5106;5117;1358,327,phase,-1,perm_phase,-1,detect_phase,-1
424,5106;5117;5,118,phase,-1,perm_phase,-1,detect_phase,-1
425,5109;11150;5027,610,phase,-1,perm_phase,-1,detect_phase,-1
426,5109;4804;5106,1114,phase,-1,perm_phase,-1,detect_phase,-1
427,5112;11160;1318,49,phase,-1,perm_phase,-1,detect_phase,-1
428,5112;11160;1322,59,phase,-1,perm_phase,-1,detect_phase,-1
429,5112;11160;5113,1420,phase,-1,perm_phase,-1,detect_phase,-1
430,5112;11172;1346,62,phase,-1,perm_phase,-1,detect_phase,-1
431,5112;11172;1353,37,phase,-1,perm_phase,-1,detect_phase,-1
432,5112;11172;5210,1163,phase,-1,perm_phase,-1,detect_phase,-1
433,5112;5589;1322,1,phase,-1,perm_phase,-1,detect_phase,-1
434,5112;5589;1353,24,phase,-1,perm_phase,-1,detect_phase,-1
435,5112;5589;5114,1272,phase,-1,perm_phase,-1,detect_phase,-1
436,5113;11148;1316,40,phase,-1,perm_phase,-1,detect_phase,-1
437,5113;11148;1320,72,phase,-1,perm_phase,-1,detect_phase,-1
438,5113;11148;5736,1430,phase,-1,perm_phase,-1,detect_phase,-1
439,5113;11160;1318,33,phase,-1,perm_phase,-1,detect_phase,-1
440,5113;11160;1322,115,phase,-1,perm_phase,-1,detect_phase,-1
441,5113;11160;5112,1373,phase,-1,perm_phase,-1,detect_phase,-1
442,5114;11161;1323,50,phase,-1,perm_phase,-1,detect_phase,-1
443,5114;11161;5103,850,phase,-1,perm_phase,-1,detect_phase,-1
444,5114;11173;1354,16,phase,-1,perm_phase,-1,detect_phase,-1
445,5114;11173;5219,545,phase,-1,perm_phase,-1,detect_phase,-1
446,5114;5589;1322,48,phase,-1,perm_phase,-1,detect_phase,-1
447,5114;5589;1353,33,phase,-1,perm_phase,-1,detect_phase,-1
448,5114;5589;5112,466,phase,-1,perm_phase,-1,detect_phase,-1
449,5114;5592;1,1589,phase,-1,perm_phase,-1,detect_phase,-1
450,5117;11255;5118,889,phase,-1,perm_phase,-1,detect_phase,-1
451,5117;1358;3000,1070,phase,-1,perm_phase,-1,detect_phase,-1
452,5117;5106;4804,389,phase,-1,perm_phase,-1,detect_phase,-1
453,5117;5;4,723,phase,-1,perm_phase,-1,detect_phase,-1
454,5118;10854;7210,144,phase,-1,perm_phase,-1,detect_phase,-1
455,5118;11255;5117,267,phase,-1,perm_phase,-1,detect_phase,-1
456,5118;11910;10853,596,phase,-1,perm_phase,-1,detect_phase,-1
457,5118;5727;5119,1153,phase,-1,perm_phase,-1,detect_phase,-1
458,5119;5727;5118,440,phase,-1,perm_phase,-1,detect_phase,-1
459,5174;5587;10857,5,phase,0,perm_phase,0,detect_phase,0
460,5174;5587;11259,92,phase,0,perm_phase,0,detect_phase,0
461,5174;5868;5216,522,phase,0,perm_phase,0,detect_phase,0
462,5174;5868;6253,495,phase,0,perm_phase,0,detect_phase,0
463,5175;11257;11184,50,phase,-1,perm_phase,-1,detect_phase,-1
464,5175;11257;1404,36,phase,-1,perm_phase,-1,detect_phase,-1
465,5175;11507;3689,287,phase,-1,perm_phase,-1,detect_phase,-1
466,5175;11507;5216,880,phase,-1,perm_phase,-1,detect_phase,-1
467,5175;5729;5728,70,phase,-1,perm_phase,-1,detect_phase,-1
468,5175;5729;5929,56,phase,-1,perm_phase,-1,detect_phase,-1
469,5175;6185;1359,84,phase,-1,perm_phase,-1,detect_phase,-1
470,5175;6185;8172,954,phase,-1,perm_phase,-1,detect_phase,-1
471,5208;11261;1352,1,phase,-1,perm_phase,-1,detect_phase,-1
472,5208;11261;1397,139,phase,-1,perm_phase,-1,detect_phase,-1
473,5208;11261;5214,787,phase,-1,perm_phase,-1,detect_phase,-1
474,5208;5209;1351,21,phase,-1,perm_phase,-1,detect_phase,-1
475,5208;5209;1352,31,phase,-1,perm_phase,-1,detect_phase,-1
476,5208;5209;5211,487,phase,-1,perm_phase,-1,detect_phase,-1
477,5209;5208;11261,262,phase,0,perm_phase,0,detect_phase,0
478,5209;5208;11282,99,phase,0,perm_phase,0,detect_phase,0
479,5209;5208;5238,125,phase,0,perm_phase,0,detect_phase,0
480,5209;5211;11180,3,phase,0,perm_phase,0,detect_phase,0
481,5209;5211;11181,38,phase,0,perm_phase,0,detect_phase,0
482,5209;5211;5210,645,phase,0,perm_phase,0,detect_phase,0
483,5210;11172;1346,23,phase,-1,perm_phase,-1,detect_phase,-1
484,5210;11172;1353,19,phase,-1,perm_phase,-1,detect_phase,-1
485,5210;11172;5112,910,phase,-1,perm_phase,-1,detect_phase,-1
486,5210;5211;11180,16,phase,0,perm_phase,0,detect_phase,0
487,5210;5211;11181,498,phase,0,perm_phase,0,detect_phase,0
488,5210;5211;5209,699,phase,0,perm_phase,0,detect_phase,0
489,5211;11181;11182,558,phase,-1,perm_phase,-1,detect_phase,-1
490,5211;5209;1351,81,phase,-1,perm_phase,-1,detect_phase,-1
491,5211;5209;1352,181,phase,-1,perm_phase,-1,detect_phase,-1
492,5211;5209;5208,450,phase,-1,perm_phase,-1,detect_phase,-1
493,5211;5210;11172,737,phase,-1,perm_phase,-1,detect_phase,-1
494,5211;5210;1348,19,phase,-1,perm_phase,-1,detect_phase,-1
495,5211;5210;1349,17,phase,-1,perm_phase,-1,detect_phase,-1
496,5214;11259;1356,20,phase,-1,perm_phase,-1,detect_phase,-1
497,5214;11259;5587,995,phase,-1,perm_phase,-1,detect_phase,-1
498,5214;11261;1352,23,phase,-1,perm_phase,-1,detect_phase,-1
499,5214;11261;1397,101,phase,-1,perm_phase,-1,detect_phase,-1
500,5214;11261;5208,126,phase,-1,perm_phase,-1,detect_phase,-1
501,5214;6256;1352,6,phase,-1,perm_phase,-1,detect_phase,-1
502,5214;6256;5232,474,phase,-1,perm_phase,-1,detect_phase,-1
503,5215;11183;1355,4,phase,-1,perm_phase,-1,detect_phase,-1
504,5215;11183;1356,11,phase,-1,perm_phase,-1,detect_phase,-1
505,5215;11183;5232,65,phase,-1,perm_phase,-1,detect_phase,-1
506,5215;5588;11184,704,phase,-1,perm_phase,-1,detect_phase,-1
507,5215;5588;1357,76,phase,-1,perm_phase,-1,detect_phase,-1
508,5215;6255;10857,9,phase,-1,perm_phase,-1,detect_phase,-1
509,5216;11507;3689,64,phase,-1,perm_phase,-1,detect_phase,-1
510,5216;11507;5175,757,phase,-1,perm_phase,-1,detect_phase,-1
511,5216;5868;5174,71,phase,0,perm_phase,0,detect_phase,0
512,5216;5868;6253,184,phase,0,perm_phase,0,detect_phase,0
513,5219;11173;1353,16,phase,-1,perm_phase,-1,detect_phase,-1
514,5219;11173;1354,7,phase,-1,perm_phase,-1,detect_phase,-1
515,5219;11173;5114,569,phase,-1,perm_phase,-1,detect_phase,-1
516,5219;5232;11182,75,phase,-1,perm_phase,-1,detect_phase,-1
517,5219;5232;11183,171,phase,-1,perm_phase,-1,detect_phase,-1
518,5219;5232;6256,327,phase,-1,perm_phase,-1,detect_phase,-1
519,5232;11182;11181,189,phase,-1,perm_phase,-1,detect_phase,-1
520,5232;11183;5215,687,phase,-1,perm_phase,-1,detect_phase,-1
521,5232;5219;11173,447,phase,-1,perm_phase,-1,detect_phase,-1
522,5232;5219;1355,7,phase,-1,perm_phase,-1,detect_phase,-1
523,5232;6256;1352,11,phase,-1,perm_phase,-1,detect_phase,-1
524,5232;6256;1356,100,phase,-1,perm_phase,-1,detect_phase,-1
525,5232;6256;5214,460,phase,-1,perm_phase,-1,detect_phase,-1
526,5238;5208;11261,376,phase,0,perm_phase,0,detect_phase,0
527,5238;5208;11282,8,phase,0,perm_phase,0,detect_phase,0
528,5238;5208;5209,279,phase,0,perm_phase,0,detect_phase,0
529,5240;5009;5027,0,phase,0,perm_phase,8,detect_phase,8
530,5240;5009;5863,132,phase,0,perm_phase,8,detect_phase,8
531,5240;5010;4958,558,phase,0,perm_phase,0,detect_phase,0
532,5240;5010;5027,1,phase,-1,perm_phase,-1,detect_phase,-1
533,5356;5216;11507,276,phase,-1,perm_phase,-1,detect_phase,-1
534,5356;5216;5868,58,phase,-1,perm_phase,-1,detect_phase,-1
535,5436;11125;1286,139,phase,-1,perm_phase,-1,detect_phase,-1
536,5436;11125;5440,595,phase,-1,perm_phase,-1,detect_phase,-1
537,5436;5018;1285,47,phase,-1,perm_phase,-1,detect_phase,-1
538,5436;5018;1289,30,phase,-1,perm_phase,-1,detect_phase,-1
539,5436;5018;5017,774,phase,-1,perm_phase,-1,detect_phase,-1
540,5440;11125;1286,97,phase,-1,perm_phase,-1,detect_phase,-1
541,5440;11125;5436,224,phase,-1,perm_phase,-1,detect_phase,-1
542,5440;11127;11126,751,phase,-1,perm_phase,-1,detect_phase,-1
543,5440;4952;1289,13,phase,-1,perm_phase,-1,detect_phase,-1
544,5440;4952;1290,20,phase,-1,perm_phase,-1,detect_phase,-1
545,5440;4952;5022,175,phase,-1,perm_phase,-1,detect_phase,-1
546,5441;11126;11127,210,phase,-1,perm_phase,-1,detect_phase,-1
547,5441;5861;10872,751,phase,-1,perm_phase,-1,detect_phase,-1
548,5524;5022;11124,81,phase,0,perm_phase,0,detect_phase,0
549,5524;5022;11147,121,phase,0,perm_phase,0,detect_phase,0
550,5524;5022;4952,9,phase,0,perm_phase,0,detect_phase,0
551,5524;5863;5009,1085,phase,-1,perm_phase,-1,detect_phase,-1
552,5577;5436;11125,364,phase,0,perm_phase,0,detect_phase,0
553,5577;5436;5018,501,phase,0,perm_phase,0,detect_phase,0
554,5577;5436;5578,89,phase,0,perm_phase,0,detect_phase,0
555,5578;5436;11125,177,phase,0,perm_phase,0,detect_phase,0
556,5578;5436;5018,243,phase,0,perm_phase,0,detect_phase,0
557,5578;5436;5577,10,phase,0,perm_phase,0,detect_phase,0
558,5587;10857;6255,17,phase,-1,perm_phase,-1,detect_phase,-1
559,5587;11259;5214,93,phase,-1,perm_phase,-1,detect_phase,-1
560,5587;5174;1357,4,phase,-1,perm_phase,-1,detect_phase,-1
561,5587;5174;5868,992,phase,-1,perm_phase,-1,detect_phase,-1
562,5588;11184;11257,727,phase,-1,perm_phase,-1,detect_phase,-1
563,5588;5215;11183,79,phase,-1,perm_phase,-1,detect_phase,-1
564,5589;5112;11159,125,phase,0,perm_phase,0,detect_phase,0
565,5589;5112;11160,302,phase,0,perm_phase,0,detect_phase,0
566,5589;5112;11172,97,phase,0,perm_phase,0,detect_phase,0
567,5589;5114;11161,267,phase,0,perm_phase,0,detect_phase,0
568,5589;5114;11173,75,phase,0,perm_phase,0,detect_phase,0
569,5589;5114;5592,1133,phase,0,perm_phase,0,detect_phase,0
570,5592;1;2,1719,phase,-1,perm_phase,-1,detect_phase,-1
571,5592;5114;11161,216,phase,0,perm_phase,0,detect_phase,0
572,5592;5114;11173,103,phase,0,perm_phase,0,detect_phase,0
573,5592;5114;5589,381,phase,0,perm_phase,0,detect_phase,0
574,5727;5118;10854,98,phase,0,perm_phase,0,detect_phase,0
575,5727;5118;11255,240,phase,0,perm_phase,0,detect_phase,0
576,5727;5118;11910,102,phase,0,perm_phase,0,detect_phase,0
577,5728;5729;5175,1,phase,-1,perm_phase,-1,detect_phase,-1
578,5729;5175;11257,2,phase,-1,perm_phase,-1,detect_phase,-1
579,5729;5175;11507,5,phase,-1,perm_phase,-1,detect_phase,-1
580,5729;5175;6185,18,phase,-1,perm_phase,-1,detect_phase,-1
581,5729;5728;1361,70,phase,-1,perm_phase,-1,detect_phase,-1
582,5730;11763;7210,477,phase,-1,perm_phase,-1,detect_phase,-1
583,5730;8172;11489,7,phase,-1,perm_phase,-1,detect_phase,-1
584,5730;8172;6185,107,phase,-1,perm_phase,-1,detect_phase,-1
585,5736;11146;1314,43,phase,-1,perm_phase,-1,detect_phase,-1
586,5736;11146;1319,98,phase,-1,perm_phase,-1,detect_phase,-1
587,5736;11146;5017,1354,phase,-1,perm_phase,-1,detect_phase,-1
588,5736;11148;1316,32,phase,-1,perm_phase,-1,detect_phase,-1
589,5736;11148;1320,43,phase,-1,perm_phase,-1,detect_phase,-1
590,5736;11148;5113,1348,phase,-1,perm_phase,-1,detect_phase,-1
591,5820;11147;1319,55,phase,-1,perm_phase,-1,detect_phase,-1
592,5820;11147;5022,889,phase,-1,perm_phase,-1,detect_phase,-1
593,5820;5103;11161,801,phase,-1,perm_phase,-1,detect_phase,-1
594,5861;10872;5030,751,phase,-1,perm_phase,-1,detect_phase,-1
595,5861;5441;11126,210,phase,-1,perm_phase,-1,detect_phase,-1
596,5863;5009;5027,503,phase,6,perm_phase,0,detect_phase,6
597,5863;5009;5240,582,phase,1,perm_phase,6,detect_phase,1
598,5863;5524;5022,211,phase,-1,perm_phase,-1,detect_phase,-1
599,5868;5174;1357,10,phase,-1,perm_phase,-1,detect_phase,-1
600,5868;5174;5587,92,phase,-1,perm_phase,-1,detect_phase,-1
601,5868;5216;10847,7,phase,-1,perm_phase,-1,detect_phase,-1
602,5868;5216;11507,487,phase,-1,perm_phase,-1,detect_phase,-1
603,5868;5216;5356,190,phase,-1,perm_phase,-1,detect_phase,-1
604,5929;5729;5175,24,phase,-1,perm_phase,-1,detect_phase,-1
605,5;4;3,723,phase,-1,perm_phase,-1,detect_phase,-1
606,5;5117;11255,856,phase,-1,perm_phase,-1,detect_phase,-1
607,5;5117;1358,726,phase,-1,perm_phase,-1,detect_phase,-1
608,5;5117;5106,137,phase,-1,perm_phase,-1,detect_phase,-1
609,6185;5175;11257,70,phase,-1,perm_phase,-1,detect_phase,-1
610,6185;5175;11507,840,phase,-1,perm_phase,-1,detect_phase,-1
611,6185;5175;5729,37,phase,-1,perm_phase,-1,detect_phase,-1
612,6185;8172;3000,464,phase,-1,perm_phase,-1,detect_phase,-1
613,6185;8172;5730,490,phase,-1,perm_phase,-1,detect_phase,-1
614,6253;5868;5174,31,phase,0,perm_phase,0,detect_phase,0
615,6253;5868;5216,162,phase,0,perm_phase,0,detect_phase,0
616,6255;10857;5587,14,phase,-1,perm_phase,-1,detect_phase,-1
617,6255;1356;6256,3,phase,-1,perm_phase,-1,detect_phase,-1
618,6255;1357;5174,12,phase,-1,perm_phase,-1,detect_phase,-1
619,6255;5215;11183,1,phase,-1,perm_phase,-1,detect_phase,-1
620,6256;5214;11259,312,phase,-1,perm_phase,-1,detect_phase,-1
621,6256;5214;11261,100,phase,-1,perm_phase,-1,detect_phase,-1
622,6256;5214;11281,82,phase,-1,perm_phase,-1,detect_phase,-1
623,6256;5232;11182,79,phase,-1,perm_phase,-1,detect_phase,-1
624,6256;5232;11183,127,phase,-1,perm_phase,-1,detect_phase,-1
625,6256;5232;5219,403,phase,-1,perm_phase,-1,detect_phase,-1
626,6270;10853;11910,298,phase,-1,perm_phase,-1,detect_phase,-1
627,6270;10853;1325,371,phase,-1,perm_phase,-1,detect_phase,-1
628,6270;6273;10851,107,phase,-1,perm_phase,-1,detect_phase,-1
629,6273;10851;10852,107,phase,-1,perm_phase,-1,detect_phase,-1
630,6273;6270;10853,669,phase,-1,perm_phase,-1,detect_phase,-1
631,7210;10850;4156,1,phase,-1,perm_phase,-1,detect_phase,-1
632,7210;10854;5118,477,phase,-1,perm_phase,-1,detect_phase,-1
633,7210;11763;5730,143,phase,-1,perm_phase,-1,detect_phase,-1
634,7984;5728;1361,91,phase,-1,perm_phase,-1,detect_phase,-1
635,7984;5728;5729,1,phase,-1,perm_phase,-1,detect_phase,-1
636,8002;5113;11148,44,phase,-1,perm_phase,-1,detect_phase,-1
637,8002;5113;11160,62,phase,-1,perm_phase,-1,detect_phase,-1
638,8116;5736;11146,34,phase,-1,perm_phase,-1,detect_phase,-1
639,8116;5736;11148,48,phase,-1,perm_phase,-1,detect_phase,-1
640,8172;11489;7984,91,phase,-1,perm_phase,-1,detect_phase,-1
641,8172;3000;1358,462,phase,-1,perm_phase,-1,detect_phase,-1
642,8172;3000;3001,2,phase,-1,perm_phase,-1,detect_phase,-1
643,8172;5730;11763,477,phase,-1,perm_phase,-1,detect_phase,-1
644,8172;5730;1360,90,phase,-1,perm_phase,-1,detect_phase,-1
645,8172;6185;5175,929,phase,-1,perm_phase,-1,detect_phase,-1
