  Iteration,0,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,16,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,31, Error:, -69,69.000 %,Lane Flow Error /h=, -69.000,633.100,0.158,0.049
Iteration,16,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,413, Error:, -704,63.026 %,Lane Flow Error /h=, -352.000,814.400,1.372,0.507
Iteration,16,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,16,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,16,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,16,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,491, Error:, 391,391.000 %,Lane Flow Error /h=, 391.000,600.000,0.167,0.818
Iteration,16,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,336, Error:, 270,409.091 %,Lane Flow Error /h=, 270.000,600.000,0.110,0.560
Iteration,16,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,577, Error:, 471,444.340 %,Lane Flow Error /h=, 235.500,600.000,0.177,0.962
Iteration,16,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,391, Error:, 321,458.571 %,Lane Flow Error /h=, 160.500,600.000,0.117,0.652
Iteration,16,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,748, Error:, -1542,67.336 %,Lane Flow Error /h=, -771.000,847.400,2.702,0.883
Iteration,16,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,368, Error:, -1505,80.352 %,Lane Flow Error /h=, -752.500,847.400,2.210,0.434
Iteration,17,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,17,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,251, Error:, 37,17.290 %,Lane Flow Error /h=, 37.000,666.400,0.321,0.377
Iteration,17,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,17,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,327, Error:, -116,26.185 %,Lane Flow Error /h=, -116.000,666.400,0.665,0.491
Iteration,17,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,381, Error:, 232,155.705 %,Lane Flow Error /h=, 116.000,814.400,0.183,0.468
Iteration,17,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,261, Error:, -422,61.786 %,Lane Flow Error /h=, -211.000,814.400,0.839,0.320
Iteration,17,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,443, Error:, 344,347.475 %,Lane Flow Error /h=, 172.000,814.400,0.122,0.544
Iteration,17,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,97, Error:, -1374,93.406 %,Lane Flow Error /h=, -687.000,814.400,1.806,0.119
Iteration,17,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,635, Error:, -633,49.921 %,Lane Flow Error /h=, -211.000,854.400,1.484,0.743
Iteration,17,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,210, Error:, -85,28.814 %,Lane Flow Error /h=, -85.000,666.400,0.443,0.315
Iteration,17,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,138, Error:, -1089,88.753 %,Lane Flow Error /h=, -544.500,814.400,1.507,0.169
Iteration,17,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,45, Error:, -979,95.605 %,Lane Flow Error /h=, -489.500,814.400,1.257,0.055
Iteration,17,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,137, Error:, -177,56.369 %,Lane Flow Error /h=, -88.500,633.000,0.496,0.216
Iteration,17,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,371, Error:, -320,46.310 %,Lane Flow Error /h=, -160.000,814.400,0.848,0.456
Iteration,17,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,459, Error:, 197,75.191 %,Lane Flow Error /h=, 197.000,666.400,0.393,0.689
Iteration,17,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,569, Error:, 248,77.259 %,Lane Flow Error /h=, 248.000,666.400,0.482,0.854
Iteration,17,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,185, Error:, -1709,90.232 %,Lane Flow Error /h=, -854.500,892.000,2.123,0.207
Iteration,17,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,781, Error:, -447,36.401 %,Lane Flow Error /h=, -149.000,854.400,1.437,0.914
Iteration,17,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,301, Error:, -1745,85.288 %,Lane Flow Error /h=, -872.500,892.000,2.294,0.337
Iteration,17,,1,Principal arterial,Link 5118,->,11255,time 16:30->17:30,Observed and simulated link count,1851,135, Error:, -1716,92.707 %,Lane Flow Error /h=, -858.000,847.400,2.184,0.159
Iteration,17,,1,Minor arterial,Link 5175,->,5729,time 16:30->17:30,Observed and simulated link count,100,68, Error:, -32,32.000 %,Lane Flow Error /h=, -32.000,633.100,0.158,0.107
Iteration,17,,1,Principal arterial,Link 5208,->,5238,time 16:30->17:30,Observed and simulated link count,947,100, Error:, -847,89.440 %,Lane Flow Error /h=, -847.000,929.500,1.019,0.108
Iteration,17,,1,Major arterial,Link 5208,->,11282,time 16:30->17:30,Observed and simulated link count,710,68, Error:, -642,90.423 %,Lane Flow Error /h=, -642.000,857.300,0.828,0.079
Iteration,17,,1,Principal arterial,Link 5209,->,5211,time 16:30->17:30,Observed and simulated link count,869,336, Error:, -533,61.335 %,Lane Flow Error /h=, -266.500,892.000,0.974,0.377
Iteration,17,,1,Principal arterial,Link 5210,->,11172,time 16:30->17:30,Observed and simulated link count,911,477, Error:, -434,47.640 %,Lane Flow Error /h=, -217.000,892.000,1.021,0.535
Iteration,17,,1,Principal arterial,Link 5211,->,5209,time 16:30->17:30,Observed and simulated link count,1304,354, Error:, -950,72.853 %,Lane Flow Error /h=, -475.000,892.000,1.462,0.397
Iteration,17,,1,Minor arterial,Link 5211,->,11180,time 16:30->17:30,Observed and simulated link count,100,15, Error:, -85,85.000 %,Lane Flow Error /h=, -85.000,666.400,0.150,0.023
Iteration,17,,1,Major arterial,Link 5214,->,11261,time 16:30->17:30,Observed and simulated link count,1676,128, Error:, -1548,92.363 %,Lane Flow Error /h=, -774.000,814.400,2.058,0.157
Iteration,17,,1,Minor arterial,Link 5214,->,11281,time 16:30->17:30,Observed and simulated link count,665,71, Error:, -594,89.323 %,Lane Flow Error /h=, -594.000,666.400,0.998,0.107
Iteration,17,,1,Major arterial,Link 5216,->,5868,time 16:30->17:30,Observed and simulated link count,1513,129, Error:, -1384,91.474 %,Lane Flow Error /h=, -692.000,773.600,1.956,0.167
Iteration,17,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,12, Error:, -94,88.679 %,Lane Flow Error /h=, -47.000,633.000,0.167,0.019
Iteration,17,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,313, Error:, -205,39.575 %,Lane Flow Error /h=, -205.000,666.400,0.777,0.470
Iteration,17,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,303, Error:, -474,61.004 %,Lane Flow Error /h=, -474.000,666.400,1.166,0.455
Iteration,17,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,17,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,417, Error:, -1485,78.076 %,Lane Flow Error /h=, -495.000,854.400,2.226,0.488
Iteration,17,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,125, Error:, -1403,91.819 %,Lane Flow Error /h=, -701.500,814.400,1.876,0.153
Iteration,17,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,585, Error:, -748,56.114 %,Lane Flow Error /h=, -249.333,854.400,1.560,0.685
Iteration,17,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,156, Error:, -1554,90.877 %,Lane Flow Error /h=, -777.000,814.400,2.100,0.192
Iteration,17,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,177, Error:, -215,54.847 %,Lane Flow Error /h=, -215.000,666.400,0.588,0.266
Iteration,17,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,553, Error:, -122,18.074 %,Lane Flow Error /h=, -61.000,814.400,0.829,0.679
Iteration,17,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,17,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,17,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,724, Error:, -950,56.750 %,Lane Flow Error /h=, -475.000,892.000,1.877,0.812
Iteration,17,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,14, Error:, -52,78.788 %,Lane Flow Error /h=, -52.000,633.100,0.104,0.022
Iteration,17,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,387, Error:, -225,36.765 %,Lane Flow Error /h=, -225.000,666.400,0.918,0.581
Iteration,17,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,119, Error:, -1251,91.314 %,Lane Flow Error /h=, -625.500,814.400,1.682,0.146
Iteration,17,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,355, Error:, -654,64.817 %,Lane Flow Error /h=, -327.000,773.600,1.304,0.459
Iteration,17,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,483, Error:, 413,590.000 %,Lane Flow Error /h=, 413.000,666.400,0.105,0.725
Iteration,17,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,306, Error:, -212,40.927 %,Lane Flow Error /h=, -212.000,666.400,0.777,0.459
Iteration,17,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,54, Error:, -16,22.857 %,Lane Flow Error /h=, -16.000,633.100,0.111,0.085
Iteration,17,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,346, Error:, 240,226.415 %,Lane Flow Error /h=, 240.000,633.100,0.167,0.547
Iteration,17,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,449, Error:, 343,323.585 %,Lane Flow Error /h=, 343.000,666.400,0.159,0.674
Iteration,17,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,17,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,17,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,326, Error:, -492,60.147 %,Lane Flow Error /h=, -246.000,814.400,1.004,0.400
Iteration,17,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,422, Error:, -420,49.881 %,Lane Flow Error /h=, -210.000,814.400,1.034,0.518
Iteration,17,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,103, Error:, -1293,92.622 %,Lane Flow Error /h=, -646.500,814.400,1.714,0.126
Iteration,17,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,387, Error:, -301,43.750 %,Lane Flow Error /h=, -150.500,814.400,0.845,0.475
Iteration,17,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,17,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,753, Error:, -1089,59.121 %,Lane Flow Error /h=, -363.000,854.400,2.156,0.881
Iteration,17,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,17,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,648, Error:, -718,52.562 %,Lane Flow Error /h=, -359.000,892.000,1.531,0.726
Iteration,17,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,338, Error:, -439,56.499 %,Lane Flow Error /h=, -439.000,666.400,1.166,0.507
Iteration,17,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,17,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,338, Error:, 272,412.121 %,Lane Flow Error /h=, 272.000,666.400,0.099,0.507
Iteration,17,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,98, Error:, -2,2.000 %,Lane Flow Error /h=, -2.000,666.400,0.150,0.147
Iteration,17,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,376, Error:, 310,469.697 %,Lane Flow Error /h=, 310.000,633.100,0.104,0.594
Iteration,17,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,441, Error:, -1073,70.872 %,Lane Flow Error /h=, -536.500,847.400,1.787,0.520
Iteration,17,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,31, Error:, -69,69.000 %,Lane Flow Error /h=, -69.000,633.100,0.158,0.049
Iteration,17,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,406, Error:, -711,63.653 %,Lane Flow Error /h=, -355.500,814.400,1.372,0.499
Iteration,17,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,17,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,17,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,17,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,519, Error:, 419,419.000 %,Lane Flow Error /h=, 419.000,600.000,0.167,0.865
Iteration,17,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,334, Error:, 268,406.061 %,Lane Flow Error /h=, 268.000,600.000,0.110,0.557
Iteration,17,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,579, Error:, 473,446.226 %,Lane Flow Error /h=, 236.500,600.000,0.177,0.965
Iteration,17,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,378, Error:, 308,440.000 %,Lane Flow Error /h=, 154.000,600.000,0.117,0.630
Iteration,17,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,817, Error:, -1473,64.323 %,Lane Flow Error /h=, -736.500,847.400,2.702,0.964
Iteration,17,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,369, Error:, -1504,80.299 %,Lane Flow Error /h=, -752.000,847.400,2.210,0.435
Iteration,18,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,18,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,244, Error:, 30,14.019 %,Lane Flow Error /h=, 30.000,666.400,0.321,0.366
Iteration,18,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,18,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,320, Error:, -123,27.765 %,Lane Flow Error /h=, -123.000,666.400,0.665,0.480
Iteration,18,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,395, Error:, 246,165.101 %,Lane Flow Error /h=, 123.000,814.400,0.183,0.485
Iteration,18,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,286, Error:, -397,58.126 %,Lane Flow Error /h=, -198.500,814.400,0.839,0.351
Iteration,18,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,447, Error:, 348,351.515 %,Lane Flow Error /h=, 174.000,814.400,0.122,0.549
Iteration,18,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,97, Error:, -1374,93.406 %,Lane Flow Error /h=, -687.000,814.400,1.806,0.119
Iteration,18,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,617, Error:, -651,51.341 %,Lane Flow Error /h=, -217.000,854.400,1.484,0.722
Iteration,18,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,219, Error:, -76,25.763 %,Lane Flow Error /h=, -76.000,666.400,0.443,0.329
Iteration,18,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,126, Error:, -1101,89.731 %,Lane Flow Error /h=, -550.500,814.400,1.507,0.155
Iteration,18,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,45, Error:, -979,95.605 %,Lane Flow Error /h=, -489.500,814.400,1.257,0.055
Iteration,18,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,136, Error:, -178,56.688 %,Lane Flow Error /h=, -89.000,633.000,0.496,0.215
Iteration,18,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,371, Error:, -320,46.310 %,Lane Flow Error /h=, -160.000,814.400,0.848,0.456
Iteration,18,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,471, Error:, 209,79.771 %,Lane Flow Error /h=, 209.000,666.400,0.393,0.707
Iteration,18,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,599, Error:, 278,86.604 %,Lane Flow Error /h=, 278.000,666.400,0.482,0.899
Iteration,18,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,186, Error:, -1708,90.180 %,Lane Flow Error /h=, -854.000,892.000,2.123,0.209
Iteration,18,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,771, Error:, -457,37.215 %,Lane Flow Error /h=, -152.333,854.400,1.437,0.902
Iteration,18,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,303, Error:, -1743,85.191 %,Lane Flow Error /h=, -871.500,892.000,2.294,0.340
Iteration,18,,1,Principal arterial,Link 5118,->,11255,time 16:30->17:30,Observed and simulated link count,1851,134, Error:, -1717,92.761 %,Lane Flow Error /h=, -858.500,847.400,2.184,0.158
Iteration,18,,1,Minor arterial,Link 5175,->,5729,time 16:30->17:30,Observed and simulated link count,100,67, Error:, -33,33.000 %,Lane Flow Error /h=, -33.000,633.100,0.158,0.106
Iteration,18,,1,Principal arterial,Link 5208,->,5238,time 16:30->17:30,Observed and simulated link count,947,100, Error:, -847,89.440 %,Lane Flow Error /h=, -847.000,929.500,1.019,0.108
Iteration,18,,1,Major arterial,Link 5208,->,11282,time 16:30->17:30,Observed and simulated link count,710,70, Error:, -640,90.141 %,Lane Flow Error /h=, -640.000,857.300,0.828,0.082
Iteration,18,,1,Principal arterial,Link 5209,->,5211,time 16:30->17:30,Observed and simulated link count,869,331, Error:, -538,61.910 %,Lane Flow Error /h=, -269.000,892.000,0.974,0.371
Iteration,18,,1,Principal arterial,Link 5210,->,11172,time 16:30->17:30,Observed and simulated link count,911,464, Error:, -447,49.067 %,Lane Flow Error /h=, -223.500,892.000,1.021,0.520
Iteration,18,,1,Principal arterial,Link 5211,->,5209,time 16:30->17:30,Observed and simulated link count,1304,354, Error:, -950,72.853 %,Lane Flow Error /h=, -475.000,892.000,1.462,0.397
Iteration,18,,1,Minor arterial,Link 5211,->,11180,time 16:30->17:30,Observed and simulated link count,100,15, Error:, -85,85.000 %,Lane Flow Error /h=, -85.000,666.400,0.150,0.023
Iteration,18,,1,Major arterial,Link 5214,->,11261,time 16:30->17:30,Observed and simulated link count,1676,125, Error:, -1551,92.542 %,Lane Flow Error /h=, -775.500,814.400,2.058,0.153
Iteration,18,,1,Minor arterial,Link 5214,->,11281,time 16:30->17:30,Observed and simulated link count,665,71, Error:, -594,89.323 %,Lane Flow Error /h=, -594.000,666.400,0.998,0.107
Iteration,18,,1,Major arterial,Link 5216,->,5868,time 16:30->17:30,Observed and simulated link count,1513,126, Error:, -1387,91.672 %,Lane Flow Error /h=, -693.500,773.600,1.956,0.163
Iteration,18,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,12, Error:, -94,88.679 %,Lane Flow Error /h=, -47.000,633.000,0.167,0.019
Iteration,18,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,310, Error:, -208,40.154 %,Lane Flow Error /h=, -208.000,666.400,0.777,0.465
Iteration,18,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,307, Error:, -470,60.489 %,Lane Flow Error /h=, -470.000,666.400,1.166,0.461
Iteration,18,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,18,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,409, Error:, -1493,78.496 %,Lane Flow Error /h=, -497.667,854.400,2.226,0.479
Iteration,18,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,124, Error:, -1404,91.885 %,Lane Flow Error /h=, -702.000,814.400,1.876,0.152
Iteration,18,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,577, Error:, -756,56.714 %,Lane Flow Error /h=, -252.000,854.400,1.560,0.675
Iteration,18,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,159, Error:, -1551,90.702 %,Lane Flow Error /h=, -775.500,814.400,2.100,0.195
Iteration,18,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,175, Error:, -217,55.357 %,Lane Flow Error /h=, -217.000,666.400,0.588,0.263
Iteration,18,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,574, Error:, -101,14.963 %,Lane Flow Error /h=, -50.500,814.400,0.829,0.705
Iteration,18,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,18,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,18,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,674, Error:, -1000,59.737 %,Lane Flow Error /h=, -500.000,892.000,1.877,0.756
Iteration,18,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,14, Error:, -52,78.788 %,Lane Flow Error /h=, -52.000,633.100,0.104,0.022
Iteration,18,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,380, Error:, -232,37.908 %,Lane Flow Error /h=, -232.000,666.400,0.918,0.570
Iteration,18,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,120, Error:, -1250,91.241 %,Lane Flow Error /h=, -625.000,814.400,1.682,0.147
Iteration,18,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,349, Error:, -660,65.411 %,Lane Flow Error /h=, -330.000,773.600,1.304,0.451
Iteration,18,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,500, Error:, 430,614.286 %,Lane Flow Error /h=, 430.000,666.400,0.105,0.750
Iteration,18,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,315, Error:, -203,39.189 %,Lane Flow Error /h=, -203.000,666.400,0.777,0.473
Iteration,18,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,54, Error:, -16,22.857 %,Lane Flow Error /h=, -16.000,633.100,0.111,0.085
Iteration,18,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,368, Error:, 262,247.170 %,Lane Flow Error /h=, 262.000,633.100,0.167,0.581
Iteration,18,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,426, Error:, 320,301.887 %,Lane Flow Error /h=, 320.000,666.400,0.159,0.639
Iteration,18,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,18,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,18,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,335, Error:, -483,59.046 %,Lane Flow Error /h=, -241.500,814.400,1.004,0.411
Iteration,18,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,420, Error:, -422,50.119 %,Lane Flow Error /h=, -211.000,814.400,1.034,0.516
Iteration,18,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,102, Error:, -1294,92.693 %,Lane Flow Error /h=, -647.000,814.400,1.714,0.125
