RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Dest Node,5117,,5,11911,11255,,,11911,1358,5,,,11911,11255,1358,,,1358,5,11911,,,,,,,,,,,,,,,,
StreetName,5117,,Riverside,Riverside,,,,700 West,700 West,,,,9000South,9000South,,,,9000 Sout,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5117,,9.83333,0,7.91667,,,0,14.125,1.29167,,,0,32.5833,30.0833,,,0.833333,6.70833,0,,,,,,,,,,,,,,,,
Lanes,5117,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5117,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5117,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5117,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5117,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5117,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5117,,35,35,35,,,24,24,24,,,32,32,32,,,32,32,32,,,,,,,,,,,,,,,,
Up Node,5118,,10854,10854,10854,,,11910,11910,11910,,,11255,11255,11255,,,5727,5727,5727,,,,,,,,,,,,,,,,
Dest Node,5118,,11255,11910,5727,,,5727,10854,11255,,,11910,5727,10854,,,10854,11255,11910,,,,,,,,,,,,,,,,
StreetName,5118,,500 West,500 West,,,,500 West,500 West,,,,9000 Sout,9000 Sout,,,,9000 Sout,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5118,,0,5.875,7.91667,,,16,3.16667,0.958333,,,14.5417,24.4583,1.5,,,4.29167,6.58333,7.16667,,,,,,,,,,,,,,,,
Lanes,5118,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5118,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5118,,24,24,24,,,24,24,24,,,32,32,32,,,32,32,32,,,,,,,,,,,,,,,,
Up Node,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5174,,,,,,,1357,,1357,,,5587,5587,,,,,5868,5868,,,,,,,,,,,,,,,,
Dest Node,5174,,,,,,,5868,,5587,,,1357,5868,,,,,5587,1357,,,,,,,,,,,,,,,,
StreetName,5174,,,,,,,Cent,,,,,South Jor,South Jor,,,,,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5174,,,,,,,0.708333,,0.208333,,,0.416667,51.5,,,,,7.41667,0.583333,,,,,,,,,,,,,,,,
Lanes,5174,,,,,,,7,,0,,,2,2,,,,,2,0,,,,,,,,,,,,,,,,
Shared,5174,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,5174,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,5174,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,5174,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,5174,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,5174,,,,,,,21,,21,,,36,36,,,,,36,36,,,,,,,,,,,,,,,,
Up Node,5175,,11507,11507,11507,,,6185,6185,6185,,,11257,11257,11257,,,5729,5729,5729,,,,,,,,,,,,,,,,
Dest Node,5175,,11257,6185,5729,,,5729,11507,11257,,,6185,5729,11507,,,11507,11257,6185,,,,,,,,,,,,,,,,
StreetName,5175,,JordGatewa,JordGatewa,,,,JordGatewa,JordGatewa,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5175,,0.458333,28.7917,1.58333,,,1.70833,37.5833,1.95833,,,6.79167,1.16667,4.29167,,,0.166667,0.166667,0.791667,,,,,,,,,,,,,,,,
Lanes,5175,,2,2,0,,,2,2,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,5175,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5175,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5175,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5175,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5175,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5175,,35,35,35,,,35,35,35,,,24,24,24,,,24,24,24,,,,,,,,,,,,,,,,
Up Node,5208,,5238,5238,5238,,,5209,5209,5209,,,11282,11282,11282,,,11261,11261,11261,,,,,,,,,,,,,,,,
Dest Node,5208,,11282,5209,11261,,,11261,5238,11282,,,5209,11261,5238,,,5238,11282,5209,,,,,,,,,,,,,,,,
StreetName,5208,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,10400 Sou,10400 Sou,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5208,,0.291667,16.0417,11.375,,,29.9583,6.16667,4.625,,,12.0417,8.33333,0.291667,,,1.08333,0.791667,8.625,,,,,,,,,,,,,,,,
Lanes,5208,,1,1,0,,,2,2,0,,,1,1,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5208,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5208,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5208,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5208,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5208,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5208,,38,38,38,,,39,39,39,,,35,35,35,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,5209,,5208,5208,5208,,,5211,5211,5211,,,1351,1351,1351,,,1352,1352,1352,,,,,,,,,,,,,,,,
Dest Node,5209,,1351,5211,1352,,,1352,5208,1351,,,5211,1352,5208,,,5208,1351,5211,,,,,,,,,,,,,,,,
StreetName,5209,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,5209,,0.875,34.5417,1.29167,,,8.29167,39,3.33333,,,4.83333,0.166667,1.45833,,,0.291667,0.125,3.875,,,,,,,,,,,,,,,,
Lanes,5209,,2,2,0,,,2,2,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,5209,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5209,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5209,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5209,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5209,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5209,,39,39,39,,,39,39,39,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,5210,,5211,5211,5211,,,11172,11172,11172,,,1348,1348,1348,,,1349,1349,1349,,,,,,,,,,,,,,,,
Dest Node,5210,,1348,11172,1349,,,1349,5211,1348,,,11172,1349,5211,,,5211,1348,11172,,,,,,,,,,,,,,,,
StreetName,5210,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,5210,,1.08333,43.5417,0.583333,,,3.04167,54.625,3.08333,,,5.83333,0,3.125,,,0.583333,0,3.04167,,,,,,,,,,,,,,,,
Lanes,5210,,2,2,0,,,2,2,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,5210,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5210,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5210,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5210,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5210,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5210,,39,39,39,,,39,39,39,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,5211,,5209,5209,5209,,,5210,5210,5210,,,11180,11180,11180,,,11181,11181,11181,,,,,,,,,,,,,,,,
Dest Node,5211,,11180,5210,11181,,,11181,5209,11180,,,5210,11181,5209,,,5209,11180,5210,,,,,,,,,,,,,,,,
StreetName,5211,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5211,,0.166667,41.6667,1.41667,,,8.20833,49.5417,0.583333,,,2,0.25,0.625,,,0.458333,0.0416667,1.54167,,,,,,,,,,,,,,,,
Lanes,5211,,2,2,0,,,2,2,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,5211,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5211,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5211,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5211,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5211,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5211,,39,39,39,,,39,39,39,,,29,29,29,,,29,29,29,,,,,,,,,,,,,,,,
Up Node,5214,,11281,11281,11281,,,6256,6256,6256,,,11261,11261,11261,,,11259,11259,11259,,,,,,,,,,,,,,,,
Dest Node,5214,,11261,6256,11259,,,11259,11281,11261,,,6256,11259,11281,,,11281,11261,6256,,,,,,,,,,,,,,,,
StreetName,5214,,1300 West,1300 West,,,,1300 West,1300 West,,,,South Jor,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5214,,6.5,5.41667,7.625,,,5.25,1.08333,0.625,,,0.375,39.3333,3.29167,,,0.875,5.70833,1.04167,,,,,,,,,,,,,,,,
Lanes,5214,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5214,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5214,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5214,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5214,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5214,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5214,,29,29,29,,,29,29,29,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,5215,,6255,,6255,,,,,,,,,11183,11183,,,5588,5588,,,,,,,,,,,,,,,,,
Dest Node,5215,,11183,,5588,,,,,,,,,5588,6255,,,6255,11183,,,,,,,,,,,,,,,,,
StreetName,5215,,1000 West,,,,,,,,,,,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5215,,0.0416667,,0,,,,,,,,,16.4167,0.333333,,,0,3.125,,,,,,,,,,,,,,,,,
Lanes,5215,,1,,0,,,,,,,,,1,0,,,1,1,,,,,,,,,,,,,,,,,
Shared,5215,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,5215,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,5215,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,5215,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,5215,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,5215,,26,,26,,,,,,,,,29,29,,,29,29,,,,,,,,,,,,,,,,,
Up Node,5216,,10847,10847,10847,,,11507,11507,11507,,,5868,5868,5868,,,5356,5356,5356,,,,,,,,,,,,,,,,
Dest Node,5216,,5868,11507,5356,,,5356,10847,5868,,,11507,5356,10847,,,10847,5868,11507,,,,,,,,,,,,,,,,
StreetName,5216,,Jordan Gat,Jordan Gat,,,,300 West,300 West,,,,South Jor,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5216,,0.5,2.29167,0.25,,,22.75,0.416667,7.20833,,,20.1667,13.5417,0.416667,,,0.0416667,2.70833,11.2083,,,,,,,,,,,,,,,,
Lanes,5216,,2,2,0,,,2,2,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5216,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5216,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5216,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5216,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5216,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5216,,30,30,30,,,25,25,25,,,27,27,27,,,27,27,27,,,,,,,,,,,,,,,,
Up Node,5219,,5232,5232,5232,,,11173,11173,11173,,,1349,1349,1349,,,1355,1355,1355,,,,,,,,,,,,,,,,
Dest Node,5219,,1349,11173,1355,,,1355,5232,1349,,,11173,1355,5232,,,5232,1349,11173,,,,,,,,,,,,,,,,
StreetName,5219,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,5219,,0,11.0833,0.291667,,,0.75,12,0.958333,,,4,0,0,,,0.5,0,3.08333,,,,,,,,,,,,,,,,
Lanes,5219,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,5219,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5219,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5219,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5219,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5219,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5219,,29,29,29,,,29,29,29,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,5232,,6256,6256,6256,,,5219,5219,5219,,,11182,11182,11182,,,11183,11183,11183,,,,,,,,,,,,,,,,
Dest Node,5232,,11182,5219,11183,,,11183,6256,11182,,,5219,11183,6256,,,6256,11182,5219,,,,,,,,,,,,,,,,
StreetName,5232,,1300 West,1300 West,,,,1300 West,1300 West,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5232,,1.04167,8.79167,2.45833,,,3.45833,7.20833,1.83333,,,1.625,8.25,3.08333,,,0.166667,1.375,0.958333,,,,,,,,,,,,,,,,
Lanes,5232,,1,1,0,,,1,1,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,5232,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5232,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5232,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5232,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5232,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5232,,29,29,29,,,29,29,29,,,29,29,29,,,29,29,29,,,,,,,,,,,,,,,,
Up Node,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5240,,5009,5009,,,,,,,,,,1296,1296,,,,,,,,,,,,,,,,,5010,,,,
Dest Node,5240,,1296,5010,,,,,,,,,,5010,5009,,,,,,,,,,,,,,,,,5009,,,,
StreetName,5240,,Holden St,Holden St,,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,Holden St,,,,
TurnVolume,5240,,1.375,24.625,,,,,,,,,,0,0.125,,,,,,,,,,,,,,,,,4.70833,,,,
Lanes,5240,,2,2,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,2,,,,
Shared,5240,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Width,5240,,12,12,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,12,,,,
Storage,5240,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
StLanes,5240,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Grade,5240,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,
Speed,5240,,36,36,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,36,,,,
Up Node,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5436,,5018,5018,5018,,,5578,5578,5578,,,5577,5577,5577,,,11125,11125,11125,,,,,,,,,,,,,,,,
Dest Node,5436,,5577,5578,11125,,,11125,5018,5577,,,5578,11125,5018,,,5018,5577,5578,,,,,,,,,,,,,,,,
StreetName,5436,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,7000 Sout,7000 Sout,,,,7000 Sout,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5436,,7.95833,35.0833,12.3333,,,7.66667,9.91667,0.416667,,,3.70833,15.25,20.6667,,,6.66667,1.91667,8.83333,,,,,,,,,,,,,,,,
Lanes,5436,,3,3,0,,,3,3,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5436,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5436,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5436,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5436,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5436,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5436,,43,43,43,,,39,39,39,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,5440,,4952,4952,4952,,,11827,11827,11827,,,11125,11125,11125,,,11127,11127,11127,,,,,,,,,,,,,,,,
Dest Node,5440,,11125,11827,11127,,,11127,4952,11125,,,11827,11127,4952,,,4952,11125,11827,,,,,,,,,,,,,,,,
StreetName,5440,,1300 West,1300 West,,,,1300 West,1300 West,,,,7000 Sout,7000 Sout,,,,7000 Sout,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5440,,2.125,4.54167,3.5,,,2.5,1.375,1.66667,,,6.875,28.25,1.79167,,,0.583333,9.91667,3.04167,,,,,,,,,,,,,,,,
Lanes,5440,,1,1,0,,,1,1,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5440,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5440,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5440,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5440,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5440,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5440,,32,32,32,,,32,32,32,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,5441,,,,,,,,,,,,,11126,,,,,,,,,,,,5861,,,,,,,,,,
Dest Node,5441,,,,,,,,,,,,,5861,,,,,,,,,,,,11126,,,,,,,,,,
StreetName,5441,,,,,,,,,,,,,7000 Sout,,,,,,,,,,,,7000 Sout,,,,,,,,,,
TurnVolume,5441,,,,,,,,,,,,,34.25,,,,,,,,,,,,13.5417,,,,,,,,,,
Lanes,5441,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,
Shared,5441,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Width,5441,,,,,,,,,,,,,12,,,,,,,,,,,,12,,,,,,,,,,
Storage,5441,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
StLanes,5441,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Grade,5441,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Speed,5441,,,,,,,,,,,,,36,,,,,,,,,,,,36,,,,,,,,,,
Up Node,5524,,,,,,,,,,,,,5022,,,,,5863,,,,,,,,,,,,,,,,,
Dest Node,5524,,,,,,,,,,,,,5863,,,,,5022,,,,,,,,,,,,,,,,,
StreetName,5524,,,,,,,,,,,,,7800 Sout,,,,,7800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5524,,,,,,,,,,,,,57.0417,,,,,12.625,,,,,,,,,,,,,,,,,
Lanes,5524,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,5524,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,5524,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,5524,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,5524,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,5524,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,5524,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
